Composition  Bandgap (eV)
x0.278_v0	3.5994
x0.278_v1	3.8872
x0.278_v2	3.935
x0.278_v3	3.4227
x0.222_v0	4.1435
x0.222_v1	3.7465
x0.222_v2	3.9454
x0.222_v3	3.7952
x0.167_v0	4.7512
x0.167_v1	4.3187
x0.167_v2	4.3633
x0.167_v3	4.2104
x0.111_v0	4.8161
x0.111_v1	4.3826
x0.111_v2	4.6427
x0.111_v3	4.791
x0.056_v0	5.0686
x0.056_v1	5.0686
x0.056_v2	4.9863
x0.056_v3	4.9264
x0.0    	5.6693
