Composition    Bandgap (eV)
x0.278_v0	3.3222
x0.278_v1	3.7597
x0.278_v2	3.6157
x0.278_v3	3.0282
x0.222_v0	3.8859
x0.222_v1	4.0903
x0.222_v2	3.7347
x0.222_v3	3.9603
x0.167_v0	4.9367
x0.167_v1	3.9414
x0.167_v2	4.7163
x0.167_v3	4.185
x0.111_v0	5.0384
x0.111_v1	4.6452
x0.111_v2	4.9115
x0.111_v3	4.9479
x0.056_v0	5.3602
x0.056_v1	5.3601
x0.056_v2	5.201
x0.056_v3	5.1154
x0.0    	5.6693
