Composition   Bandgap (eV)
x0.278_v0	2.6713
x0.278_v1	2.7092
x0.278_v2	2.909
x0.278_v3	2.3882
x0.222_v0	3.2819
x0.222_v1	2.6922
x0.222_v2	2.9678
x0.222_v3	2.7591
x0.167_v0	3.9439
x0.167_v1	3.4974
x0.167_v2	3.4928
x0.167_v3	3.3343
x0.111_v0	4.2862
x0.111_v1	3.7171
x0.111_v2	4.0077
x0.111_v3	4.1375
x0.056_v0	4.5741
x0.056_v1	4.574
x0.056_v2	4.5253
x0.056_v3	4.4465
x0.0    	5.6693
