Composition    Bandgap (eV)
x0.278_v0	3.6878
x0.278_v1	3.7321
x0.278_v2	3.9145
x0.278_v3	3.4996
x0.222_v0	4.0339
x0.222_v1	4.3558
x0.222_v2	3.8449
x0.222_v3	4.36
x0.167_v0	4.8487
x0.167_v1	3.9566
x0.167_v2	4.706
x0.167_v3	4.2503
x0.111_v0	5.0907
x0.111_v1	4.9995
x0.111_v2	5.0421
x0.111_v3	4.9102
x0.056_v0	5.2911
x0.056_v1	5.2914
x0.056_v2	5.2021
x0.056_v3	5.1625
x0.0    	5.6693
