Composition    Bandgap (eV)
x0.278_v0	4.9853
x0.278_v1	5.2055
x0.278_v2	5.5059
x0.278_v3	5.0262
x0.222_v0	5.3651
x0.222_v1	5.3632
x0.222_v2	5.2549
x0.222_v3	5.3128
x0.167_v0	5.7331
x0.167_v1	5.2354
x0.167_v2	5.5806
x0.167_v3	5.3578
x0.111_v0	5.6182
x0.111_v1	5.4441
x0.111_v2	5.4632
x0.111_v3	5.6577
x0.056_v0	5.6648
x0.056_v1	5.6648
x0.056_v2	5.5934
x0.056_v3	5.598
x0.0    	5.6693
