Composition   Bandgap (eV)
x0.278_v0	3.0417
x0.278_v1	3.0448
x0.278_v2	3.1276
x0.222_v0	3.4761
x0.222_v1	2.9258
x0.222_v2	3.1285
x0.222_v3	2.9893
x0.167_v0	4.0196
x0.167_v1	3.9351
x0.167_v2	3.8022
x0.167_v3	3.5154
x0.111_v0	4.3641
x0.111_v1	3.8326
x0.111_v2	4.1475
x0.111_v3	4.2089
x0.056_v0	4.5572
x0.056_v1	4.5572
x0.056_v2	4.628
x0.056_v3	4.4262
x0.0    	5.6693
