Composition   Bandgap (eV)
x0.278_v0	3.222
x0.278_v1	3.6112
x0.278_v2	3.527
x0.278_v3	3.0515
x0.222_v0	3.8614
x0.222_v1	3.5236
x0.222_v2	3.6021
x0.222_v3	3.4773
x0.167_v0	4.4797
x0.167_v1	4.0826
x0.167_v2	4.2694
x0.167_v3	4.0314
x0.111_v0	4.7382
x0.111_v1	4.2464
x0.111_v2	4.5617
x0.111_v3	4.5905
x0.056_v0	4.8907
x0.056_v1	4.8907
x0.056_v2	4.9374
x0.056_v3	4.7885
x0.0    	5.6693
