Composition   Bandgap (eV)
x0.278_v0	2.8827
x0.278_v1	3.2515
x0.278_v2	2.7945
x0.222_v0	3.5076
x0.222_v1	3.4751
x0.222_v2	3.4398
x0.222_v3	3.3579
x0.167_v0	4.4343
x0.167_v1	3.712
x0.167_v2	4.1814
x0.167_v3	3.8801
x0.111_v0	4.5858
x0.111_v1	4.1484
x0.111_v2	4.5391
x0.111_v3	4.4953
x0.056_v0	4.876
x0.056_v1	4.8759
x0.056_v2	4.8213
x0.056_v3	4.6493
x0.0    	5.6693
