Composition   Bandgap (eV)
x0.278_v0	2.4621
x0.278_v1	3.0112
x0.278_v2	2.9492
x0.222_v0	3.0677
x0.222_v1	2.9918
x0.222_v2	2.7745
x0.222_v3	3.0718
x0.167_v0	4.0676
x0.167_v1	3.3266
x0.167_v2	3.7103
x0.167_v3	3.4629
x0.111_v0	3.9366
x0.111_v1	3.6944
x0.111_v2	3.9683
x0.111_v3	4.0727
x0.056_v0	4.4056
x0.056_v1	4.405
x0.056_v2	4.1129
x0.056_v3	4.0369
x0.0    	5.6693
