base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,La,0.056,v0,Ga,13,N-Ga-N,2-4,110.7943
GaN,La,0.056,v0,Ga,13,N-Ga-N,3-4,110.7941
GaN,La,0.056,v0,Ga,14,N-Ga-N,1-2,107.2411
GaN,La,0.056,v0,Ga,14,N-Ga-N,1-3,109.8815
GaN,La,0.056,v0,Ga,14,N-Ga-N,1-4,109.4105
GaN,La,0.056,v0,Ga,14,N-Ga-N,2-3,108.6819
GaN,La,0.056,v0,Ga,14,N-Ga-N,2-4,111.7056
GaN,La,0.056,v0,Ga,14,N-Ga-N,3-4,109.8748
GaN,La,0.056,v0,Ga,15,N-Ga-N,1-2,98.6793
GaN,La,0.056,v0,Ga,15,N-Ga-N,1-3,112.2844
GaN,La,0.056,v0,Ga,15,N-Ga-N,1-4,112.0727
GaN,La,0.056,v0,Ga,15,N-Ga-N,2-3,113.0666
GaN,La,0.056,v0,Ga,15,N-Ga-N,2-4,111.8917
GaN,La,0.056,v0,Ga,15,N-Ga-N,3-4,108.6612
GaN,La,0.056,v0,Ga,16,N-Ga-N,1-2,105.7648
GaN,La,0.056,v0,Ga,16,N-Ga-N,1-3,102.4224
GaN,La,0.056,v0,Ga,16,N-Ga-N,1-4,116.3561
GaN,La,0.056,v0,Ga,16,N-Ga-N,2-3,115.2596
GaN,La,0.056,v0,Ga,16,N-Ga-N,2-4,102.9013
GaN,La,0.056,v0,Ga,16,N-Ga-N,3-4,114.3088
GaN,La,0.056,v0,Ga,17,N-Ga-N,1-2,107.2407
GaN,La,0.056,v0,Ga,17,N-Ga-N,1-3,109.8816
GaN,La,0.056,v0,Ga,17,N-Ga-N,1-4,109.4108
GaN,La,0.056,v0,Ga,17,N-Ga-N,2-3,108.6817
GaN,La,0.056,v0,Ga,17,N-Ga-N,2-4,111.7057
GaN,La,0.056,v0,Ga,17,N-Ga-N,3-4,109.8747
GaN,La,0.056,v0,Ga,18,N-Ga-N,1-2,109.3319
GaN,La,0.056,v0,Ga,18,N-Ga-N,1-3,108.6492
GaN,La,0.056,v0,Ga,18,N-Ga-N,1-4,108.6492
GaN,La,0.056,v0,Ga,18,N-Ga-N,2-3,109.854
GaN,La,0.056,v0,Ga,18,N-Ga-N,2-4,109.8536
GaN,La,0.056,v0,Ga,18,N-Ga-N,3-4,110.4713
GaN,La,0.056,v0,Ga,19,N-Ga-N,1-2,101.3956
GaN,La,0.056,v0,Ga,19,N-Ga-N,1-3,113.2429
GaN,La,0.056,v0,Ga,19,N-Ga-N,1-4,112.1091
GaN,La,0.056,v0,Ga,19,N-Ga-N,2-3,112.7194
GaN,La,0.056,v0,Ga,19,N-Ga-N,2-4,111.0495
GaN,La,0.056,v0,Ga,19,N-Ga-N,3-4,106.4449
GaN,La,0.056,v0,Ga,20,N-Ga-N,1-2,105.7644
GaN,La,0.056,v0,Ga,20,N-Ga-N,1-3,102.4224
GaN,La,0.056,v0,Ga,20,N-Ga-N,1-4,116.3561
GaN,La,0.056,v0,Ga,20,N-Ga-N,2-3,115.2595
GaN,La,0.056,v0,Ga,20,N-Ga-N,2-4,102.9013
GaN,La,0.056,v0,Ga,20,N-Ga-N,3-4,114.3092
GaN,La,0.056,v0,Ga,21,N-Ga-N,1-2,117.8894
GaN,La,0.056,v0,Ga,21,N-Ga-N,1-3,101.6829
GaN,La,0.056,v0,Ga,21,N-Ga-N,1-4,113.1419
GaN,La,0.056,v0,Ga,21,N-Ga-N,2-3,101.6827
GaN,La,0.056,v0,Ga,21,N-Ga-N,2-4,113.1423
GaN,La,0.056,v0,Ga,21,N-Ga-N,3-4,107.2602
GaN,La,0.056,v0,Ga,22,N-Ga-N,1-2,98.6793
GaN,La,0.056,v0,Ga,22,N-Ga-N,1-3,112.2839
GaN,La,0.056,v0,Ga,22,N-Ga-N,1-4,112.0732
GaN,La,0.056,v0,Ga,22,N-Ga-N,2-3,113.0661
GaN,La,0.056,v0,Ga,22,N-Ga-N,2-4,111.8915
GaN,La,0.056,v0,Ga,22,N-Ga-N,3-4,108.6618
GaN,La,0.056,v0,Ga,23,N-Ga-N,1-2,101.3956
GaN,La,0.056,v0,Ga,23,N-Ga-N,1-3,113.2431
GaN,La,0.056,v0,Ga,23,N-Ga-N,1-4,112.1095
GaN,La,0.056,v0,Ga,23,N-Ga-N,2-3,112.7187
GaN,La,0.056,v0,Ga,23,N-Ga-N,2-4,111.0499
GaN,La,0.056,v0,Ga,23,N-Ga-N,3-4,106.4447
GaN,La,0.056,v0,Ga,24,N-Ga-N,1-2,100.9246
GaN,La,0.056,v0,Ga,24,N-Ga-N,1-3,112.8212
GaN,La,0.056,v0,Ga,24,N-Ga-N,1-4,111.985
GaN,La,0.056,v0,Ga,24,N-Ga-N,2-3,110.939
GaN,La,0.056,v0,Ga,24,N-Ga-N,2-4,111.3209
GaN,La,0.056,v0,Ga,24,N-Ga-N,3-4,108.7279
GaN,La,0.056,v0,Ga,25,N-Ga-N,1-2,105.2171
GaN,La,0.056,v0,Ga,25,N-Ga-N,1-3,104.87
GaN,La,0.056,v0,Ga,25,N-Ga-N,1-4,108.6053
GaN,La,0.056,v0,Ga,25,N-Ga-N,2-3,115.3381
GaN,La,0.056,v0,Ga,25,N-Ga-N,2-4,110.1035
GaN,La,0.056,v0,Ga,25,N-Ga-N,3-4,112.1393
GaN,La,0.056,v0,Ga,26,N-Ga-N,1-2,113.2741
GaN,La,0.056,v0,Ga,26,N-Ga-N,1-3,113.2734
GaN,La,0.056,v0,Ga,26,N-Ga-N,1-4,98.9165
GaN,La,0.056,v0,Ga,26,N-Ga-N,2-3,110.9018
GaN,La,0.056,v0,Ga,26,N-Ga-N,2-4,109.9163
GaN,La,0.056,v0,Ga,26,N-Ga-N,3-4,109.9165
GaN,La,0.056,v0,Ga,27,N-Ga-N,1-2,106.5707
GaN,La,0.056,v0,Ga,27,N-Ga-N,1-3,105.2055
GaN,La,0.056,v0,Ga,27,N-Ga-N,1-4,113.1686
GaN,La,0.056,v0,Ga,27,N-Ga-N,2-3,111.8154
GaN,La,0.056,v0,Ga,27,N-Ga-N,2-4,109.3917
GaN,La,0.056,v0,Ga,27,N-Ga-N,3-4,110.6071
GaN,La,0.056,v0,Ga,28,N-Ga-N,1-2,100.924
GaN,La,0.056,v0,Ga,28,N-Ga-N,1-3,112.8209
GaN,La,0.056,v0,Ga,28,N-Ga-N,1-4,111.9851
GaN,La,0.056,v0,Ga,28,N-Ga-N,2-3,110.9394
GaN,La,0.056,v0,Ga,28,N-Ga-N,2-4,111.3211
GaN,La,0.056,v0,Ga,28,N-Ga-N,3-4,108.7282
GaN,La,0.056,v0,Ga,29,N-Ga-N,1-2,110.0606
GaN,La,0.056,v0,Ga,29,N-Ga-N,1-3,110.0607
GaN,La,0.056,v0,Ga,29,N-Ga-N,1-4,109.0913
GaN,La,0.056,v0,Ga,29,N-Ga-N,2-3,107.7527
GaN,La,0.056,v0,Ga,29,N-Ga-N,2-4,109.932
GaN,La,0.056,v0,Ga,29,N-Ga-N,3-4,109.9318
GaN,La,0.056,v0,Ga,30,N-Ga-N,1-2,106.3523
GaN,La,0.056,v0,Ga,30,N-Ga-N,1-3,108.983
GaN,La,0.056,v0,Ga,30,N-Ga-N,1-4,108.7394
GaN,La,0.056,v0,Ga,30,N-Ga-N,2-3,110.4677
GaN,La,0.056,v0,Ga,30,N-Ga-N,2-4,111.0335
GaN,La,0.056,v0,Ga,30,N-Ga-N,3-4,111.1144
GaN,La,0.056,v0,Ga,31,N-Ga-N,1-2,106.5702
GaN,La,0.056,v0,Ga,31,N-Ga-N,1-3,105.2056
GaN,La,0.056,v0,Ga,31,N-Ga-N,1-4,113.1691
GaN,La,0.056,v0,Ga,31,N-Ga-N,2-3,111.8153
GaN,La,0.056,v0,Ga,31,N-Ga-N,2-4,109.3917
GaN,La,0.056,v0,Ga,31,N-Ga-N,3-4,110.607
GaN,La,0.056,v0,Ga,32,N-Ga-N,1-2,105.2172
GaN,La,0.056,v0,Ga,32,N-Ga-N,1-3,104.8697
GaN,La,0.056,v0,Ga,32,N-Ga-N,1-4,108.6053
GaN,La,0.056,v0,Ga,32,N-Ga-N,2-3,115.3379
GaN,La,0.056,v0,Ga,32,N-Ga-N,2-4,110.1041
GaN,La,0.056,v0,Ga,32,N-Ga-N,3-4,112.1391
GaN,La,0.056,v0,Ga,33,N-Ga-N,1-2,106.3523
GaN,La,0.056,v0,Ga,33,N-Ga-N,1-3,108.9828
GaN,La,0.056,v0,Ga,33,N-Ga-N,1-4,108.7394
GaN,La,0.056,v0,Ga,33,N-Ga-N,2-3,110.4677
GaN,La,0.056,v0,Ga,33,N-Ga-N,2-4,111.0334
GaN,La,0.056,v0,Ga,33,N-Ga-N,3-4,111.1145
GaN,La,0.056,v0,Ga,34,N-Ga-N,1-2,108.233
GaN,La,0.056,v0,Ga,34,N-Ga-N,1-3,108.233
GaN,La,0.056,v0,Ga,34,N-Ga-N,1-4,108.0483
GaN,La,0.056,v0,Ga,34,N-Ga-N,2-3,110.7979
GaN,La,0.056,v0,Ga,34,N-Ga-N,2-4,110.71
GaN,La,0.056,v0,Ga,34,N-Ga-N,3-4,110.7094
GaN,La,0.056,v0,La,35,N-La-N,1-2,108.6433
GaN,La,0.056,v0,La,35,N-La-N,1-3,108.6429
GaN,La,0.056,v0,La,35,N-La-N,1-4,98.3097
GaN,La,0.056,v0,La,35,N-La-N,2-3,112.4611
GaN,La,0.056,v0,La,35,N-La-N,2-4,113.8134
GaN,La,0.056,v0,La,35,N-La-N,3-4,113.8132
GaN,La,0.056,v0,La,36,N-La-N,1-2,115.7103
GaN,La,0.056,v0,La,36,N-La-N,1-3,112.9492
GaN,La,0.056,v0,La,36,N-La-N,1-4,103.7515
GaN,La,0.056,v0,La,36,N-La-N,2-3,112.9484
GaN,La,0.056,v0,La,36,N-La-N,2-4,103.7512
GaN,La,0.056,v0,La,36,N-La-N,3-4,106.3397
GaN,La,0.056,v1,Ga,1,N-Ga-N,1-2,103.6071
GaN,La,0.056,v1,Ga,1,N-Ga-N,1-3,106.5165
GaN,La,0.056,v1,Ga,1,N-Ga-N,1-4,117.4575
GaN,La,0.056,v1,Ga,1,N-Ga-N,2-3,113.0868
GaN,La,0.056,v1,Ga,1,N-Ga-N,2-4,113.2405
GaN,La,0.056,v1,Ga,1,N-Ga-N,3-4,103.0523
GaN,La,0.056,v1,Ga,2,N-Ga-N,1-2,102.4758
GaN,La,0.056,v1,Ga,2,N-Ga-N,1-3,104.3514
GaN,La,0.056,v1,Ga,2,N-Ga-N,1-4,111.7602
GaN,La,0.056,v1,Ga,2,N-Ga-N,2-3,115.3622
GaN,La,0.056,v1,Ga,2,N-Ga-N,2-4,110.4548
GaN,La,0.056,v1,Ga,2,N-Ga-N,3-4,111.8919
GaN,La,0.056,v1,Ga,3,N-Ga-N,1-2,106.2797
GaN,La,0.056,v1,Ga,3,N-Ga-N,1-3,109.063
GaN,La,0.056,v1,Ga,3,N-Ga-N,1-4,109.0469
GaN,La,0.056,v1,Ga,3,N-Ga-N,2-3,109.6748
GaN,La,0.056,v1,Ga,3,N-Ga-N,2-4,111.5968
GaN,La,0.056,v1,Ga,3,N-Ga-N,3-4,111.0367
GaN,La,0.056,v1,Ga,4,N-Ga-N,1-2,108.0465
GaN,La,0.056,v1,Ga,4,N-Ga-N,1-3,108.0464
GaN,La,0.056,v1,Ga,4,N-Ga-N,1-4,108.3211
GaN,La,0.056,v1,Ga,4,N-Ga-N,2-3,110.1476
GaN,La,0.056,v1,Ga,4,N-Ga-N,2-4,111.0808
GaN,La,0.056,v1,Ga,4,N-Ga-N,3-4,111.0806
GaN,La,0.056,v1,Ga,5,N-Ga-N,1-2,111.0949
GaN,La,0.056,v1,Ga,5,N-Ga-N,1-3,108.7358
GaN,La,0.056,v1,Ga,5,N-Ga-N,1-4,109.5244
GaN,La,0.056,v1,Ga,5,N-Ga-N,2-3,108.7358
GaN,La,0.056,v1,Ga,5,N-Ga-N,2-4,109.5239
GaN,La,0.056,v1,Ga,5,N-Ga-N,3-4,109.194
GaN,La,0.056,v1,Ga,6,N-Ga-N,1-2,107.1146
GaN,La,0.056,v1,Ga,6,N-Ga-N,1-3,110.616
GaN,La,0.056,v1,Ga,6,N-Ga-N,1-4,110.0921
GaN,La,0.056,v1,Ga,6,N-Ga-N,2-3,109.5785
GaN,La,0.056,v1,Ga,6,N-Ga-N,2-4,109.5185
GaN,La,0.056,v1,Ga,6,N-Ga-N,3-4,109.874
GaN,La,0.056,v1,Ga,7,N-Ga-N,1-2,103.6184
GaN,La,0.056,v1,Ga,7,N-Ga-N,1-3,110.8999
GaN,La,0.056,v1,Ga,7,N-Ga-N,1-4,112.1231
GaN,La,0.056,v1,Ga,7,N-Ga-N,2-3,109.0049
GaN,La,0.056,v1,Ga,7,N-Ga-N,2-4,111.5891
