base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
GaN,La,0.167,v1,Ga,13,N,Ga-N,1,1.946117
GaN,La,0.167,v1,Ga,13,N,Ga-N,2,1.963842
GaN,La,0.167,v1,Ga,13,N,Ga-N,3,2.014697
GaN,La,0.167,v1,Ga,13,N,Ga-N,4,2.057963
GaN,La,0.167,v1,Ga,14,N,Ga-N,1,1.89381
GaN,La,0.167,v1,Ga,14,N,Ga-N,2,1.913783
GaN,La,0.167,v1,Ga,14,N,Ga-N,3,1.974988
GaN,La,0.167,v1,Ga,14,N,Ga-N,4,2.050702
GaN,La,0.167,v1,Ga,15,N,Ga-N,1,1.889449
GaN,La,0.167,v1,Ga,15,N,Ga-N,2,1.973331
GaN,La,0.167,v1,Ga,15,N,Ga-N,3,2.016147
GaN,La,0.167,v1,Ga,15,N,Ga-N,4,2.063726
GaN,La,0.167,v1,Ga,16,N,Ga-N,1,1.899959
GaN,La,0.167,v1,Ga,16,N,Ga-N,2,1.973469
GaN,La,0.167,v1,Ga,16,N,Ga-N,3,1.978688
GaN,La,0.167,v1,Ga,16,N,Ga-N,4,2.024062
GaN,La,0.167,v1,Ga,17,N,Ga-N,1,1.924792
GaN,La,0.167,v1,Ga,17,N,Ga-N,2,1.963066
GaN,La,0.167,v1,Ga,17,N,Ga-N,3,1.996954
GaN,La,0.167,v1,Ga,17,N,Ga-N,4,2.164907
GaN,La,0.167,v1,Ga,18,N,Ga-N,1,1.929603
GaN,La,0.167,v1,Ga,18,N,Ga-N,2,1.951209
GaN,La,0.167,v1,Ga,18,N,Ga-N,3,2.067126
GaN,La,0.167,v1,Ga,18,N,Ga-N,4,2.105203
GaN,La,0.167,v1,Ga,19,N,Ga-N,1,1.919562
GaN,La,0.167,v1,Ga,19,N,Ga-N,2,1.948573
GaN,La,0.167,v1,Ga,19,N,Ga-N,3,1.99005
GaN,La,0.167,v1,Ga,19,N,Ga-N,4,2.066062
GaN,La,0.167,v1,Ga,20,N,Ga-N,1,1.92935
GaN,La,0.167,v1,Ga,20,N,Ga-N,2,1.979017
GaN,La,0.167,v1,Ga,20,N,Ga-N,3,2.019404
GaN,La,0.167,v1,Ga,20,N,Ga-N,4,2.054147
GaN,La,0.167,v1,Ga,21,N,Ga-N,1,1.90479
GaN,La,0.167,v1,Ga,21,N,Ga-N,2,1.965832
GaN,La,0.167,v1,Ga,21,N,Ga-N,3,1.972503
GaN,La,0.167,v1,Ga,21,N,Ga-N,4,2.011152
GaN,La,0.167,v1,Ga,22,N,Ga-N,1,1.929764
GaN,La,0.167,v1,Ga,22,N,Ga-N,2,1.942322
GaN,La,0.167,v1,Ga,22,N,Ga-N,3,1.980608
GaN,La,0.167,v1,Ga,22,N,Ga-N,4,1.997598
GaN,La,0.167,v1,Ga,23,N,Ga-N,1,1.938466
GaN,La,0.167,v1,Ga,23,N,Ga-N,2,1.974553
GaN,La,0.167,v1,Ga,23,N,Ga-N,3,2.006487
GaN,La,0.167,v1,Ga,23,N,Ga-N,4,2.011871
GaN,La,0.167,v1,Ga,24,N,Ga-N,1,1.893994
GaN,La,0.167,v1,Ga,24,N,Ga-N,2,1.929192
GaN,La,0.167,v1,Ga,24,N,Ga-N,3,1.976842
GaN,La,0.167,v1,Ga,24,N,Ga-N,4,1.979376
GaN,La,0.167,v1,Ga,25,N,Ga-N,1,1.872873
GaN,La,0.167,v1,Ga,25,N,Ga-N,2,1.937284
GaN,La,0.167,v1,Ga,25,N,Ga-N,3,1.991173
GaN,La,0.167,v1,Ga,25,N,Ga-N,4,2.022473
GaN,La,0.167,v1,Ga,26,N,Ga-N,1,1.946041
GaN,La,0.167,v1,Ga,26,N,Ga-N,2,1.980829
GaN,La,0.167,v1,Ga,26,N,Ga-N,3,2.00501
GaN,La,0.167,v1,Ga,26,N,Ga-N,4,2.009491
GaN,La,0.167,v1,Ga,27,N,Ga-N,1,1.884622
GaN,La,0.167,v1,Ga,27,N,Ga-N,2,1.962754
GaN,La,0.167,v1,Ga,27,N,Ga-N,3,1.973317
GaN,La,0.167,v1,Ga,27,N,Ga-N,4,1.983546
GaN,La,0.167,v1,Ga,28,N,Ga-N,1,1.889942
GaN,La,0.167,v1,Ga,28,N,Ga-N,2,1.958618
GaN,La,0.167,v1,Ga,28,N,Ga-N,3,1.965807
GaN,La,0.167,v1,Ga,28,N,Ga-N,4,2.017794
GaN,La,0.167,v1,Ga,29,N,Ga-N,1,1.902337
GaN,La,0.167,v1,Ga,29,N,Ga-N,2,1.92038
GaN,La,0.167,v1,Ga,29,N,Ga-N,3,1.925951
GaN,La,0.167,v1,Ga,29,N,Ga-N,4,2.083061
GaN,La,0.167,v1,Ga,30,N,Ga-N,1,2.012694
GaN,La,0.167,v1,Ga,30,N,Ga-N,2,2.019134
GaN,La,0.167,v1,Ga,30,N,Ga-N,3,2.032647
GaN,La,0.167,v1,Ga,30,N,Ga-N,4,2.069844
GaN,La,0.167,v1,La,31,N,La-N,1,2.274455
GaN,La,0.167,v1,La,31,N,La-N,2,2.338961
GaN,La,0.167,v1,La,31,N,La-N,3,2.371618
GaN,La,0.167,v1,La,31,N,La-N,4,2.382318
GaN,La,0.167,v1,La,32,N,La-N,1,2.297628
GaN,La,0.167,v1,La,32,N,La-N,2,2.323852
GaN,La,0.167,v1,La,32,N,La-N,3,2.337811
GaN,La,0.167,v1,La,32,N,La-N,4,2.338526
GaN,La,0.167,v1,La,33,N,La-N,1,2.262622
GaN,La,0.167,v1,La,33,N,La-N,2,2.276742
GaN,La,0.167,v1,La,33,N,La-N,3,2.32431
GaN,La,0.167,v1,La,33,N,La-N,4,2.327622
GaN,La,0.167,v1,La,34,N,La-N,1,2.314133
GaN,La,0.167,v1,La,34,N,La-N,2,2.317676
GaN,La,0.167,v1,La,34,N,La-N,3,2.338551
GaN,La,0.167,v1,La,34,N,La-N,4,2.361002
GaN,La,0.167,v1,La,35,N,La-N,1,2.226927
GaN,La,0.167,v1,La,35,N,La-N,2,2.250494
GaN,La,0.167,v1,La,35,N,La-N,3,2.361301
GaN,La,0.167,v1,La,35,N,La-N,4,2.376744
GaN,La,0.167,v1,La,36,N,La-N,1,2.32627
GaN,La,0.167,v1,La,36,N,La-N,2,2.336094
GaN,La,0.167,v1,La,36,N,La-N,3,2.359781
GaN,La,0.167,v1,La,36,N,La-N,4,2.390732
GaN,La,0.167,v2,Ga,1,N,Ga-N,1,1.915615
GaN,La,0.167,v2,Ga,1,N,Ga-N,2,1.955609
GaN,La,0.167,v2,Ga,1,N,Ga-N,3,1.957307
GaN,La,0.167,v2,Ga,1,N,Ga-N,4,2.06869
GaN,La,0.167,v2,Ga,2,N,Ga-N,1,1.916778
GaN,La,0.167,v2,Ga,2,N,Ga-N,2,1.924444
GaN,La,0.167,v2,Ga,2,N,Ga-N,3,1.941141
GaN,La,0.167,v2,Ga,2,N,Ga-N,4,1.974911
GaN,La,0.167,v2,Ga,3,N,Ga-N,1,1.958491
GaN,La,0.167,v2,Ga,3,N,Ga-N,2,1.995161
GaN,La,0.167,v2,Ga,3,N,Ga-N,3,2.005504
GaN,La,0.167,v2,Ga,3,N,Ga-N,4,2.007306
GaN,La,0.167,v2,Ga,4,N,Ga-N,1,1.912583
GaN,La,0.167,v2,Ga,4,N,Ga-N,2,1.92807
GaN,La,0.167,v2,Ga,4,N,Ga-N,3,1.95663
GaN,La,0.167,v2,Ga,4,N,Ga-N,4,2.048588
GaN,La,0.167,v2,Ga,5,N,Ga-N,1,1.926142
GaN,La,0.167,v2,Ga,5,N,Ga-N,2,1.938393
GaN,La,0.167,v2,Ga,5,N,Ga-N,3,1.964767
GaN,La,0.167,v2,Ga,5,N,Ga-N,4,2.00371
GaN,La,0.167,v2,Ga,6,N,Ga-N,1,1.985013
GaN,La,0.167,v2,Ga,6,N,Ga-N,2,2.014234
GaN,La,0.167,v2,Ga,6,N,Ga-N,3,2.026011
GaN,La,0.167,v2,Ga,6,N,Ga-N,4,2.054447
GaN,La,0.167,v2,Ga,7,N,Ga-N,1,1.885769
GaN,La,0.167,v2,Ga,7,N,Ga-N,2,1.910739
GaN,La,0.167,v2,Ga,7,N,Ga-N,3,1.949622
GaN,La,0.167,v2,Ga,7,N,Ga-N,4,1.983529
GaN,La,0.167,v2,Ga,8,N,Ga-N,1,1.887505
GaN,La,0.167,v2,Ga,8,N,Ga-N,2,1.992309
GaN,La,0.167,v2,Ga,8,N,Ga-N,3,2.00733
GaN,La,0.167,v2,Ga,8,N,Ga-N,4,2.025041
GaN,La,0.167,v2,Ga,9,N,Ga-N,1,1.960464
GaN,La,0.167,v2,Ga,9,N,Ga-N,2,1.964598
GaN,La,0.167,v2,Ga,9,N,Ga-N,3,1.965989
GaN,La,0.167,v2,Ga,9,N,Ga-N,4,1.972456
GaN,La,0.167,v2,Ga,10,N,Ga-N,1,1.91093
GaN,La,0.167,v2,Ga,10,N,Ga-N,2,1.946823
GaN,La,0.167,v2,Ga,10,N,Ga-N,3,1.962413
GaN,La,0.167,v2,Ga,10,N,Ga-N,4,1.983452
GaN,La,0.167,v2,Ga,11,N,Ga-N,1,1.93963
GaN,La,0.167,v2,Ga,11,N,Ga-N,2,1.990047
GaN,La,0.167,v2,Ga,11,N,Ga-N,3,1.992177
GaN,La,0.167,v2,Ga,11,N,Ga-N,4,2.05317
GaN,La,0.167,v2,Ga,12,N,Ga-N,1,1.953987
GaN,La,0.167,v2,Ga,12,N,Ga-N,2,1.971348
GaN,La,0.167,v2,Ga,12,N,Ga-N,3,2.028904
GaN,La,0.167,v2,Ga,12,N,Ga-N,4,2.032349
GaN,La,0.167,v2,Ga,13,N,Ga-N,1,1.898975
GaN,La,0.167,v2,Ga,13,N,Ga-N,2,1.94989
GaN,La,0.167,v2,Ga,13,N,Ga-N,3,1.95545
GaN,La,0.167,v2,Ga,13,N,Ga-N,4,2.002687
GaN,La,0.167,v2,Ga,14,N,Ga-N,1,1.914066
GaN,La,0.167,v2,Ga,14,N,Ga-N,2,1.971987
GaN,La,0.167,v2,Ga,14,N,Ga-N,3,1.973973
GaN,La,0.167,v2,Ga,14,N,Ga-N,4,2.080135
GaN,La,0.167,v2,Ga,15,N,Ga-N,1,1.92422
GaN,La,0.167,v2,Ga,15,N,Ga-N,2,1.952632
GaN,La,0.167,v2,Ga,15,N,Ga-N,3,1.97772
GaN,La,0.167,v2,Ga,15,N,Ga-N,4,1.984107
GaN,La,0.167,v2,Ga,16,N,Ga-N,1,1.921935
GaN,La,0.167,v2,Ga,16,N,Ga-N,2,1.97509
GaN,La,0.167,v2,Ga,16,N,Ga-N,3,2.001828
GaN,La,0.167,v2,Ga,16,N,Ga-N,4,2.02041
GaN,La,0.167,v2,Ga,17,N,Ga-N,1,1.938736
GaN,La,0.167,v2,Ga,17,N,Ga-N,2,1.955163
GaN,La,0.167,v2,Ga,17,N,Ga-N,3,1.967754
GaN,La,0.167,v2,Ga,17,N,Ga-N,4,2.037906
GaN,La,0.167,v2,Ga,18,N,Ga-N,1,1.909926
GaN,La,0.167,v2,Ga,18,N,Ga-N,2,1.934254
GaN,La,0.167,v2,Ga,18,N,Ga-N,3,1.981552
GaN,La,0.167,v2,Ga,18,N,Ga-N,4,2.019179
GaN,La,0.167,v2,Ga,19,N,Ga-N,1,1.909802
GaN,La,0.167,v2,Ga,19,N,Ga-N,2,1.991793
GaN,La,0.167,v2,Ga,19,N,Ga-N,3,2.020848
GaN,La,0.167,v2,Ga,19,N,Ga-N,4,2.038893
GaN,La,0.167,v2,Ga,20,N,Ga-N,1,1.895134
GaN,La,0.167,v2,Ga,20,N,Ga-N,2,1.971913
GaN,La,0.167,v2,Ga,20,N,Ga-N,3,1.973213
GaN,La,0.167,v2,Ga,20,N,Ga-N,4,2.068554
GaN,La,0.167,v2,Ga,21,N,Ga-N,1,1.956112
GaN,La,0.167,v2,Ga,21,N,Ga-N,2,1.959905
GaN,La,0.167,v2,Ga,21,N,Ga-N,3,2.021607
GaN,La,0.167,v2,Ga,21,N,Ga-N,4,2.036438
GaN,La,0.167,v2,Ga,22,N,Ga-N,1,1.934992
GaN,La,0.167,v2,Ga,22,N,Ga-N,2,1.961757
GaN,La,0.167,v2,Ga,22,N,Ga-N,3,1.994328
GaN,La,0.167,v2,Ga,22,N,Ga-N,4,2.026612
GaN,La,0.167,v2,Ga,23,N,Ga-N,1,1.909396
GaN,La,0.167,v2,Ga,23,N,Ga-N,2,1.973589
GaN,La,0.167,v2,Ga,23,N,Ga-N,3,2.019934
GaN,La,0.167,v2,Ga,23,N,Ga-N,4,2.034424
GaN,La,0.167,v2,Ga,24,N,Ga-N,1,1.926225
GaN,La,0.167,v2,Ga,24,N,Ga-N,2,1.965714
GaN,La,0.167,v2,Ga,24,N,Ga-N,3,2.021032
GaN,La,0.167,v2,Ga,24,N,Ga-N,4,2.026607
GaN,La,0.167,v2,Ga,25,N,Ga-N,1,1.937041
GaN,La,0.167,v2,Ga,25,N,Ga-N,2,1.938163
GaN,La,0.167,v2,Ga,25,N,Ga-N,3,1.960912
GaN,La,0.167,v2,Ga,25,N,Ga-N,4,1.975564
GaN,La,0.167,v2,Ga,26,N,Ga-N,1,1.884944
GaN,La,0.167,v2,Ga,26,N,Ga-N,2,1.935506
GaN,La,0.167,v2,Ga,26,N,Ga-N,3,1.980541
GaN,La,0.167,v2,Ga,26,N,Ga-N,4,1.98903
GaN,La,0.167,v2,Ga,27,N,Ga-N,1,1.98
GaN,La,0.167,v2,Ga,27,N,Ga-N,2,2.00091
GaN,La,0.167,v2,Ga,27,N,Ga-N,3,2.001584
GaN,La,0.167,v2,Ga,27,N,Ga-N,4,2.016084
GaN,La,0.167,v2,Ga,28,N,Ga-N,1,1.935226
GaN,La,0.167,v2,Ga,28,N,Ga-N,2,1.973506
GaN,La,0.167,v2,Ga,28,N,Ga-N,3,1.989155
GaN,La,0.167,v2,Ga,28,N,Ga-N,4,2.055943
GaN,La,0.167,v2,Ga,29,N,Ga-N,1,1.905383
GaN,La,0.167,v2,Ga,29,N,Ga-N,2,1.932284
GaN,La,0.167,v2,Ga,29,N,Ga-N,3,1.986177
GaN,La,0.167,v2,Ga,29,N,Ga-N,4,1.996624
GaN,La,0.167,v2,Ga,30,N,Ga-N,1,1.896293
GaN,La,0.167,v2,Ga,30,N,Ga-N,2,2.016183
GaN,La,0.167,v2,Ga,30,N,Ga-N,3,2.026622
GaN,La,0.167,v2,Ga,30,N,Ga-N,4,2.034348
GaN,La,0.167,v2,La,31,N,La-N,1,2.299906
GaN,La,0.167,v2,La,31,N,La-N,2,2.306578
GaN,La,0.167,v2,La,31,N,La-N,3,2.353483
GaN,La,0.167,v2,La,31,N,La-N,4,2.377378
GaN,La,0.167,v2,La,32,N,La-N,1,2.262688
GaN,La,0.167,v2,La,32,N,La-N,2,2.270649
GaN,La,0.167,v2,La,32,N,La-N,3,2.390591
GaN,La,0.167,v2,La,32,N,La-N,4,2.479275
GaN,La,0.167,v2,La,32,N,La-N,5,2.826147
GaN,La,0.167,v2,La,33,N,La-N,1,2.245904
