base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Sc,0.056,v0,In,23,N,In-N,2,2.156997
InN,Sc,0.056,v0,In,23,N,In-N,3,2.157822
InN,Sc,0.056,v0,In,23,N,In-N,4,2.160755
InN,Sc,0.056,v0,In,24,N,In-N,1,2.154212
InN,Sc,0.056,v0,In,24,N,In-N,2,2.155707
InN,Sc,0.056,v0,In,24,N,In-N,3,2.159149
InN,Sc,0.056,v0,In,24,N,In-N,4,2.160614
InN,Sc,0.056,v0,In,25,N,In-N,1,2.155051
InN,Sc,0.056,v0,In,25,N,In-N,2,2.155666
InN,Sc,0.056,v0,In,25,N,In-N,3,2.163928
InN,Sc,0.056,v0,In,25,N,In-N,4,2.164616
InN,Sc,0.056,v0,In,26,N,In-N,1,2.153911
InN,Sc,0.056,v0,In,26,N,In-N,2,2.153912
InN,Sc,0.056,v0,In,26,N,In-N,3,2.158291
InN,Sc,0.056,v0,In,26,N,In-N,4,2.177972
InN,Sc,0.056,v0,In,27,N,In-N,1,2.153706
InN,Sc,0.056,v0,In,27,N,In-N,2,2.154841
InN,Sc,0.056,v0,In,27,N,In-N,3,2.16549
InN,Sc,0.056,v0,In,27,N,In-N,4,2.171183
InN,Sc,0.056,v0,In,28,N,In-N,1,2.154213
InN,Sc,0.056,v0,In,28,N,In-N,2,2.155707
InN,Sc,0.056,v0,In,28,N,In-N,3,2.159147
InN,Sc,0.056,v0,In,28,N,In-N,4,2.160616
InN,Sc,0.056,v0,In,29,N,In-N,1,2.154123
InN,Sc,0.056,v0,In,29,N,In-N,2,2.154259
InN,Sc,0.056,v0,In,29,N,In-N,3,2.154259
InN,Sc,0.056,v0,In,29,N,In-N,4,2.158902
InN,Sc,0.056,v0,In,30,N,In-N,1,2.15475
InN,Sc,0.056,v0,In,30,N,In-N,2,2.155249
InN,Sc,0.056,v0,In,30,N,In-N,3,2.156101
InN,Sc,0.056,v0,In,30,N,In-N,4,2.160668
InN,Sc,0.056,v0,In,31,N,In-N,1,2.153704
InN,Sc,0.056,v0,In,31,N,In-N,2,2.154842
InN,Sc,0.056,v0,In,31,N,In-N,3,2.165487
InN,Sc,0.056,v0,In,31,N,In-N,4,2.171184
InN,Sc,0.056,v0,In,32,N,In-N,1,2.155049
InN,Sc,0.056,v0,In,32,N,In-N,2,2.155666
InN,Sc,0.056,v0,In,32,N,In-N,3,2.163928
InN,Sc,0.056,v0,In,32,N,In-N,4,2.164616
InN,Sc,0.056,v0,In,33,N,In-N,1,2.15475
InN,Sc,0.056,v0,In,33,N,In-N,2,2.15525
InN,Sc,0.056,v0,In,33,N,In-N,3,2.156101
InN,Sc,0.056,v0,In,33,N,In-N,4,2.160667
InN,Sc,0.056,v0,In,34,N,In-N,1,2.154818
InN,Sc,0.056,v0,In,34,N,In-N,2,2.156382
InN,Sc,0.056,v0,In,34,N,In-N,3,2.156384
InN,Sc,0.056,v0,In,34,N,In-N,4,2.160643
InN,Sc,0.056,v0,Sc,35,N,Sc-N,1,2.096636
InN,Sc,0.056,v0,Sc,35,N,Sc-N,2,2.096646
InN,Sc,0.056,v0,Sc,35,N,Sc-N,3,2.097154
InN,Sc,0.056,v0,Sc,35,N,Sc-N,4,2.117552
InN,Sc,0.056,v0,Sc,36,N,Sc-N,1,2.097403
InN,Sc,0.056,v0,Sc,36,N,Sc-N,2,2.097404
InN,Sc,0.056,v0,Sc,36,N,Sc-N,3,2.106383
InN,Sc,0.056,v0,Sc,36,N,Sc-N,4,2.107065
InN,Sc,0.056,v1,In,1,N,In-N,1,2.157254
InN,Sc,0.056,v1,In,1,N,In-N,2,2.16117
InN,Sc,0.056,v1,In,1,N,In-N,3,2.161763
InN,Sc,0.056,v1,In,1,N,In-N,4,2.163265
InN,Sc,0.056,v1,In,2,N,In-N,1,2.155152
InN,Sc,0.056,v1,In,2,N,In-N,2,2.156121
InN,Sc,0.056,v1,In,2,N,In-N,3,2.163384
InN,Sc,0.056,v1,In,2,N,In-N,4,2.164005
InN,Sc,0.056,v1,In,3,N,In-N,1,2.15448
InN,Sc,0.056,v1,In,3,N,In-N,2,2.155785
InN,Sc,0.056,v1,In,3,N,In-N,3,2.1564
InN,Sc,0.056,v1,In,3,N,In-N,4,2.16034
InN,Sc,0.056,v1,In,4,N,In-N,1,2.155827
InN,Sc,0.056,v1,In,4,N,In-N,2,2.156603
InN,Sc,0.056,v1,In,4,N,In-N,3,2.156606
InN,Sc,0.056,v1,In,4,N,In-N,4,2.15841
InN,Sc,0.056,v1,In,5,N,In-N,1,2.155109
InN,Sc,0.056,v1,In,5,N,In-N,2,2.155111
InN,Sc,0.056,v1,In,5,N,In-N,3,2.155165
InN,Sc,0.056,v1,In,5,N,In-N,4,2.159839
InN,Sc,0.056,v1,In,6,N,In-N,1,2.15391
InN,Sc,0.056,v1,In,6,N,In-N,2,2.154196
InN,Sc,0.056,v1,In,6,N,In-N,3,2.154861
InN,Sc,0.056,v1,In,6,N,In-N,4,2.16185
InN,Sc,0.056,v1,In,7,N,In-N,1,2.15318
InN,Sc,0.056,v1,In,7,N,In-N,2,2.154379
InN,Sc,0.056,v1,In,7,N,In-N,3,2.15822
InN,Sc,0.056,v1,In,7,N,In-N,4,2.174202
InN,Sc,0.056,v1,In,8,N,In-N,1,2.155312
InN,Sc,0.056,v1,In,8,N,In-N,2,2.158718
InN,Sc,0.056,v1,In,8,N,In-N,3,2.159184
InN,Sc,0.056,v1,In,8,N,In-N,4,2.171553
InN,Sc,0.056,v1,In,9,N,In-N,1,2.154417
InN,Sc,0.056,v1,In,9,N,In-N,2,2.156063
InN,Sc,0.056,v1,In,9,N,In-N,3,2.159665
InN,Sc,0.056,v1,In,9,N,In-N,4,2.159704
InN,Sc,0.056,v1,In,10,N,In-N,1,2.153937
InN,Sc,0.056,v1,In,10,N,In-N,2,2.153937
InN,Sc,0.056,v1,In,10,N,In-N,3,2.154129
InN,Sc,0.056,v1,In,10,N,In-N,4,2.15996
InN,Sc,0.056,v1,In,11,N,In-N,1,2.154711
InN,Sc,0.056,v1,In,11,N,In-N,2,2.15552
InN,Sc,0.056,v1,In,11,N,In-N,3,2.155522
InN,Sc,0.056,v1,In,11,N,In-N,4,2.158588
InN,Sc,0.056,v1,In,12,N,In-N,1,2.15594
InN,Sc,0.056,v1,In,12,N,In-N,2,2.156552
InN,Sc,0.056,v1,In,12,N,In-N,3,2.158159
InN,Sc,0.056,v1,In,12,N,In-N,4,2.161335
InN,Sc,0.056,v1,In,13,N,In-N,1,2.155159
InN,Sc,0.056,v1,In,13,N,In-N,2,2.156117
InN,Sc,0.056,v1,In,13,N,In-N,3,2.16338
InN,Sc,0.056,v1,In,13,N,In-N,4,2.164003
InN,Sc,0.056,v1,In,14,N,In-N,1,2.154485
InN,Sc,0.056,v1,In,14,N,In-N,2,2.15578
InN,Sc,0.056,v1,In,14,N,In-N,3,2.156392
InN,Sc,0.056,v1,In,14,N,In-N,4,2.160342
InN,Sc,0.056,v1,In,15,N,In-N,1,2.155462
InN,Sc,0.056,v1,In,15,N,In-N,2,2.156933
InN,Sc,0.056,v1,In,15,N,In-N,3,2.159919
InN,Sc,0.056,v1,In,15,N,In-N,4,2.160446
InN,Sc,0.056,v1,In,16,N,In-N,1,2.15436
InN,Sc,0.056,v1,In,16,N,In-N,2,2.155949
InN,Sc,0.056,v1,In,16,N,In-N,3,2.15924
InN,Sc,0.056,v1,In,16,N,In-N,4,2.160353
InN,Sc,0.056,v1,In,17,N,In-N,1,2.155485
InN,Sc,0.056,v1,In,17,N,In-N,2,2.155491
InN,Sc,0.056,v1,In,17,N,In-N,3,2.161719
InN,Sc,0.056,v1,In,17,N,In-N,4,2.1638
InN,Sc,0.056,v1,In,18,N,In-N,1,2.15456
InN,Sc,0.056,v1,In,18,N,In-N,2,2.155838
InN,Sc,0.056,v1,In,18,N,In-N,3,2.155842
InN,Sc,0.056,v1,In,18,N,In-N,4,2.162744
InN,Sc,0.056,v1,In,19,N,In-N,1,2.15531
InN,Sc,0.056,v1,In,19,N,In-N,2,2.158711
InN,Sc,0.056,v1,In,19,N,In-N,3,2.159187
InN,Sc,0.056,v1,In,19,N,In-N,4,2.171547
InN,Sc,0.056,v1,In,20,N,In-N,1,2.154415
InN,Sc,0.056,v1,In,20,N,In-N,2,2.156067
InN,Sc,0.056,v1,In,20,N,In-N,3,2.159663
InN,Sc,0.056,v1,In,20,N,In-N,4,2.159699
InN,Sc,0.056,v1,In,21,N,In-N,1,2.153818
InN,Sc,0.056,v1,In,21,N,In-N,2,2.154312
InN,Sc,0.056,v1,In,21,N,In-N,3,2.155391
InN,Sc,0.056,v1,In,21,N,In-N,4,2.161497
InN,Sc,0.056,v1,In,22,N,In-N,1,2.154665
InN,Sc,0.056,v1,In,22,N,In-N,2,2.15482
InN,Sc,0.056,v1,In,22,N,In-N,3,2.155309
InN,Sc,0.056,v1,In,22,N,In-N,4,2.162722
InN,Sc,0.056,v1,In,23,N,In-N,1,2.155257
InN,Sc,0.056,v1,In,23,N,In-N,2,2.155259
InN,Sc,0.056,v1,In,23,N,In-N,3,2.159984
InN,Sc,0.056,v1,In,23,N,In-N,4,2.170088
InN,Sc,0.056,v1,In,24,N,In-N,1,2.157261
InN,Sc,0.056,v1,In,24,N,In-N,2,2.161171
InN,Sc,0.056,v1,In,24,N,In-N,3,2.161752
InN,Sc,0.056,v1,In,24,N,In-N,4,2.163267
InN,Sc,0.056,v1,In,25,N,In-N,1,2.154644
InN,Sc,0.056,v1,In,25,N,In-N,2,2.154647
InN,Sc,0.056,v1,In,25,N,In-N,3,2.155281
InN,Sc,0.056,v1,In,25,N,In-N,4,2.16173
InN,Sc,0.056,v1,In,26,N,In-N,1,2.153469
InN,Sc,0.056,v1,In,26,N,In-N,2,2.153478
InN,Sc,0.056,v1,In,26,N,In-N,3,2.15806
InN,Sc,0.056,v1,In,26,N,In-N,4,2.1729
InN,Sc,0.056,v1,In,27,N,In-N,1,2.155463
InN,Sc,0.056,v1,In,27,N,In-N,2,2.156935
InN,Sc,0.056,v1,In,27,N,In-N,3,2.159916
InN,Sc,0.056,v1,In,27,N,In-N,4,2.160447
InN,Sc,0.056,v1,In,28,N,In-N,1,2.154358
InN,Sc,0.056,v1,In,28,N,In-N,2,2.155949
InN,Sc,0.056,v1,In,28,N,In-N,3,2.15924
InN,Sc,0.056,v1,In,28,N,In-N,4,2.160358
InN,Sc,0.056,v1,In,29,N,In-N,1,2.15391
InN,Sc,0.056,v1,In,29,N,In-N,2,2.154198
InN,Sc,0.056,v1,In,29,N,In-N,3,2.154864
InN,Sc,0.056,v1,In,29,N,In-N,4,2.161857
InN,Sc,0.056,v1,In,30,N,In-N,1,2.153187
InN,Sc,0.056,v1,In,30,N,In-N,2,2.154369
InN,Sc,0.056,v1,In,30,N,In-N,3,2.158212
InN,Sc,0.056,v1,In,30,N,In-N,4,2.174205
InN,Sc,0.056,v1,In,31,N,In-N,1,2.157191
InN,Sc,0.056,v1,In,31,N,In-N,2,2.157194
InN,Sc,0.056,v1,In,31,N,In-N,3,2.159352
InN,Sc,0.056,v1,In,31,N,In-N,4,2.16452
InN,Sc,0.056,v1,In,32,N,In-N,1,2.153819
InN,Sc,0.056,v1,In,32,N,In-N,2,2.154313
InN,Sc,0.056,v1,In,32,N,In-N,3,2.15539
InN,Sc,0.056,v1,In,32,N,In-N,4,2.161498
InN,Sc,0.056,v1,In,33,N,In-N,1,2.154662
InN,Sc,0.056,v1,In,33,N,In-N,2,2.154824
InN,Sc,0.056,v1,In,33,N,In-N,3,2.155306
