base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
InN,Sc,0.056,v0,In,33,N-In-N,1-2,110.7709
InN,Sc,0.056,v0,In,33,N-In-N,1-3,110.9447
InN,Sc,0.056,v0,In,33,N-In-N,1-4,108.0539
InN,Sc,0.056,v0,In,33,N-In-N,2-3,110.59
InN,Sc,0.056,v0,In,33,N-In-N,2-4,108.0936
InN,Sc,0.056,v0,In,33,N-In-N,3-4,108.2738
InN,Sc,0.056,v0,In,34,N-In-N,1-2,110.7033
InN,Sc,0.056,v0,In,34,N-In-N,1-3,110.7033
InN,Sc,0.056,v0,In,34,N-In-N,1-4,108.1193
InN,Sc,0.056,v0,In,34,N-In-N,2-3,110.9925
InN,Sc,0.056,v0,In,34,N-In-N,2-4,108.1018
InN,Sc,0.056,v0,In,34,N-In-N,3-4,108.1017
InN,Sc,0.056,v0,Sc,35,N-Sc-N,1-2,111.6741
InN,Sc,0.056,v0,Sc,35,N-Sc-N,1-3,111.4028
InN,Sc,0.056,v0,Sc,35,N-Sc-N,1-4,108.2371
InN,Sc,0.056,v0,Sc,35,N-Sc-N,2-3,111.4028
InN,Sc,0.056,v0,Sc,35,N-Sc-N,2-4,108.237
InN,Sc,0.056,v0,Sc,35,N-Sc-N,3-4,105.6007
InN,Sc,0.056,v0,Sc,36,N-Sc-N,1-2,111.5663
InN,Sc,0.056,v0,Sc,36,N-Sc-N,1-3,111.2358
InN,Sc,0.056,v0,Sc,36,N-Sc-N,1-4,106.7004
InN,Sc,0.056,v0,Sc,36,N-Sc-N,2-3,111.2356
InN,Sc,0.056,v0,Sc,36,N-Sc-N,2-4,106.7003
InN,Sc,0.056,v0,Sc,36,N-Sc-N,3-4,109.1678
InN,Sc,0.056,v1,In,1,N-In-N,1-2,107.6266
InN,Sc,0.056,v1,In,1,N-In-N,1-3,110.1893
InN,Sc,0.056,v1,In,1,N-In-N,1-4,110.1562
InN,Sc,0.056,v1,In,1,N-In-N,2-3,107.0241
InN,Sc,0.056,v1,In,1,N-In-N,2-4,109.8541
InN,Sc,0.056,v1,In,1,N-In-N,3-4,111.8543
InN,Sc,0.056,v1,In,2,N-In-N,1-2,110.4953
InN,Sc,0.056,v1,In,2,N-In-N,1-3,107.6737
InN,Sc,0.056,v1,In,2,N-In-N,1-4,110.2725
InN,Sc,0.056,v1,In,2,N-In-N,2-3,107.9028
InN,Sc,0.056,v1,In,2,N-In-N,2-4,110.412
InN,Sc,0.056,v1,In,2,N-In-N,3-4,110.0145
InN,Sc,0.056,v1,In,3,N-In-N,1-2,110.7686
InN,Sc,0.056,v1,In,3,N-In-N,1-3,110.735
InN,Sc,0.056,v1,In,3,N-In-N,1-4,108.1836
InN,Sc,0.056,v1,In,3,N-In-N,2-3,110.7577
InN,Sc,0.056,v1,In,3,N-In-N,2-4,107.9894
InN,Sc,0.056,v1,In,3,N-In-N,3-4,108.2951
InN,Sc,0.056,v1,In,4,N-In-N,1-2,110.855
InN,Sc,0.056,v1,In,4,N-In-N,1-3,110.8549
InN,Sc,0.056,v1,In,4,N-In-N,1-4,108.1583
InN,Sc,0.056,v1,In,4,N-In-N,2-3,110.7077
InN,Sc,0.056,v1,In,4,N-In-N,2-4,108.0726
InN,Sc,0.056,v1,In,4,N-In-N,3-4,108.0724
InN,Sc,0.056,v1,In,5,N-In-N,1-2,110.7763
InN,Sc,0.056,v1,In,5,N-In-N,1-3,110.7803
InN,Sc,0.056,v1,In,5,N-In-N,1-4,108.1072
InN,Sc,0.056,v1,In,5,N-In-N,2-3,110.7809
InN,Sc,0.056,v1,In,5,N-In-N,2-4,108.1081
InN,Sc,0.056,v1,In,5,N-In-N,3-4,108.1727
InN,Sc,0.056,v1,In,6,N-In-N,1-2,110.677
InN,Sc,0.056,v1,In,6,N-In-N,1-3,110.6495
InN,Sc,0.056,v1,In,6,N-In-N,1-4,108.1866
InN,Sc,0.056,v1,In,6,N-In-N,2-3,110.8354
InN,Sc,0.056,v1,In,6,N-In-N,2-4,108.0432
InN,Sc,0.056,v1,In,6,N-In-N,3-4,108.3428
InN,Sc,0.056,v1,In,7,N-In-N,1-2,110.3092
InN,Sc,0.056,v1,In,7,N-In-N,1-3,110.3866
InN,Sc,0.056,v1,In,7,N-In-N,1-4,109.1231
InN,Sc,0.056,v1,In,7,N-In-N,2-3,110.5269
InN,Sc,0.056,v1,In,7,N-In-N,2-4,109.3798
InN,Sc,0.056,v1,In,7,N-In-N,3-4,107.0432
