base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,Y,0.056,v1,In,34,N,In-N,3,2.168368
InN,Y,0.056,v1,In,34,N,In-N,4,2.170242
InN,Y,0.056,v1,Y,35,N,Y-N,1,2.227838
InN,Y,0.056,v1,Y,35,N,Y-N,2,2.228435
InN,Y,0.056,v1,Y,35,N,Y-N,3,2.228436
InN,Y,0.056,v1,Y,35,N,Y-N,4,2.249722
InN,Y,0.056,v1,Y,36,N,Y-N,1,2.22613
InN,Y,0.056,v1,Y,36,N,Y-N,2,2.226132
InN,Y,0.056,v1,Y,36,N,Y-N,3,2.228394
InN,Y,0.056,v1,Y,36,N,Y-N,4,2.252926
InN,Y,0.056,v2,In,1,N,In-N,1,2.156511
InN,Y,0.056,v2,In,1,N,In-N,2,2.160785
InN,Y,0.056,v2,In,1,N,In-N,3,2.16224
InN,Y,0.056,v2,In,1,N,In-N,4,2.162402
InN,Y,0.056,v2,In,2,N,In-N,1,2.160292
InN,Y,0.056,v2,In,2,N,In-N,2,2.160293
InN,Y,0.056,v2,In,2,N,In-N,3,2.162806
InN,Y,0.056,v2,In,2,N,In-N,4,2.163424
InN,Y,0.056,v2,In,3,N,In-N,1,2.143673
InN,Y,0.056,v2,In,3,N,In-N,2,2.146486
InN,Y,0.056,v2,In,3,N,In-N,3,2.166429
InN,Y,0.056,v2,In,3,N,In-N,4,2.166497
InN,Y,0.056,v2,In,4,N,In-N,1,2.149308
InN,Y,0.056,v2,In,4,N,In-N,2,2.149717
InN,Y,0.056,v2,In,4,N,In-N,3,2.165307
InN,Y,0.056,v2,In,4,N,In-N,4,2.166306
InN,Y,0.056,v2,In,5,N,In-N,1,2.163751
InN,Y,0.056,v2,In,5,N,In-N,2,2.164275
InN,Y,0.056,v2,In,5,N,In-N,3,2.164275
InN,Y,0.056,v2,In,5,N,In-N,4,2.187228
InN,Y,0.056,v2,In,6,N,In-N,1,2.15418
InN,Y,0.056,v2,In,6,N,In-N,2,2.15484
InN,Y,0.056,v2,In,6,N,In-N,3,2.157213
InN,Y,0.056,v2,In,6,N,In-N,4,2.175132
InN,Y,0.056,v2,In,7,N,In-N,1,2.143673
InN,Y,0.056,v2,In,7,N,In-N,2,2.146486
InN,Y,0.056,v2,In,7,N,In-N,3,2.16643
InN,Y,0.056,v2,In,7,N,In-N,4,2.166498
InN,Y,0.056,v2,In,8,N,In-N,1,2.160596
InN,Y,0.056,v2,In,8,N,In-N,2,2.161435
InN,Y,0.056,v2,In,8,N,In-N,3,2.161909
InN,Y,0.056,v2,In,8,N,In-N,4,2.16191
InN,Y,0.056,v2,In,9,N,In-N,1,2.156511
InN,Y,0.056,v2,In,9,N,In-N,2,2.160785
InN,Y,0.056,v2,In,9,N,In-N,3,2.162239
InN,Y,0.056,v2,In,9,N,In-N,4,2.162401
InN,Y,0.056,v2,In,10,N,In-N,1,2.15418
InN,Y,0.056,v2,In,10,N,In-N,2,2.15484
InN,Y,0.056,v2,In,10,N,In-N,3,2.157212
InN,Y,0.056,v2,In,10,N,In-N,4,2.175131
InN,Y,0.056,v2,In,11,N,In-N,1,2.149309
InN,Y,0.056,v2,In,11,N,In-N,2,2.149718
InN,Y,0.056,v2,In,11,N,In-N,3,2.165306
InN,Y,0.056,v2,In,11,N,In-N,4,2.166306
