base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
Sc,Sc,0.0,v0,Al,35,N-Al-N,1-3,110.7191
Sc,Sc,0.0,v0,Al,35,N-Al-N,1-4,108.1883
Sc,Sc,0.0,v0,Al,35,N-Al-N,2-3,110.7191
Sc,Sc,0.0,v0,Al,35,N-Al-N,2-4,108.1883
Sc,Sc,0.0,v0,Al,35,N-Al-N,3-4,108.188
Sc,Sc,0.0,v0,Al,36,N-Al-N,1-2,110.7314
Sc,Sc,0.0,v0,Al,36,N-Al-N,1-3,110.7191
Sc,Sc,0.0,v0,Al,36,N-Al-N,1-4,108.1883
Sc,Sc,0.0,v0,Al,36,N-Al-N,2-3,110.7191
Sc,Sc,0.0,v0,Al,36,N-Al-N,2-4,108.1883
Sc,Sc,0.0,v0,Al,36,N-Al-N,3-4,108.188
Sc,Sc,0.111,v0,Al,1,N-Al-N,1-2,108.7228
Sc,Sc,0.111,v0,Al,1,N-Al-N,1-3,109.0703
Sc,Sc,0.111,v0,Al,1,N-Al-N,1-4,107.5196
Sc,Sc,0.111,v0,Al,1,N-Al-N,2-3,113.3188
Sc,Sc,0.111,v0,Al,1,N-Al-N,2-4,109.2989
Sc,Sc,0.111,v0,Al,1,N-Al-N,3-4,108.7505
Sc,Sc,0.111,v0,Al,2,N-Al-N,1-2,105.7761
Sc,Sc,0.111,v0,Al,2,N-Al-N,1-3,111.9229
Sc,Sc,0.111,v0,Al,2,N-Al-N,1-4,112.3643
Sc,Sc,0.111,v0,Al,2,N-Al-N,2-3,106.9431
Sc,Sc,0.111,v0,Al,2,N-Al-N,2-4,107.7708
Sc,Sc,0.111,v0,Al,2,N-Al-N,3-4,111.6459
Sc,Sc,0.111,v0,Al,3,N-Al-N,1-2,107.2519
Sc,Sc,0.111,v0,Al,3,N-Al-N,1-3,107.9398
Sc,Sc,0.111,v0,Al,3,N-Al-N,1-4,106.8597
Sc,Sc,0.111,v0,Al,3,N-Al-N,2-3,110.3918
Sc,Sc,0.111,v0,Al,3,N-Al-N,2-4,112.1145
Sc,Sc,0.111,v0,Al,3,N-Al-N,3-4,112.0153
Sc,Sc,0.111,v0,Al,4,N-Al-N,1-2,106.0337
Sc,Sc,0.111,v0,Al,4,N-Al-N,1-3,109.4063
Sc,Sc,0.111,v0,Al,4,N-Al-N,1-4,112.7646
Sc,Sc,0.111,v0,Al,4,N-Al-N,2-3,109.4828
Sc,Sc,0.111,v0,Al,4,N-Al-N,2-4,112.56
Sc,Sc,0.111,v0,Al,4,N-Al-N,3-4,106.5743
Sc,Sc,0.111,v0,Al,5,N-Al-N,1-2,106.5914
Sc,Sc,0.111,v0,Al,5,N-Al-N,1-3,106.5913
Sc,Sc,0.111,v0,Al,5,N-Al-N,1-4,106.5113
Sc,Sc,0.111,v0,Al,5,N-Al-N,2-3,112.1145
Sc,Sc,0.111,v0,Al,5,N-Al-N,2-4,112.2649
Sc,Sc,0.111,v0,Al,5,N-Al-N,3-4,112.2648
Sc,Sc,0.111,v0,Al,6,N-Al-N,1-2,106.0363
Sc,Sc,0.111,v0,Al,6,N-Al-N,1-3,106.0363
Sc,Sc,0.111,v0,Al,6,N-Al-N,1-4,107.6168
Sc,Sc,0.111,v0,Al,6,N-Al-N,2-3,111.7651
Sc,Sc,0.111,v0,Al,6,N-Al-N,2-4,112.4358
Sc,Sc,0.111,v0,Al,6,N-Al-N,3-4,112.4358
Sc,Sc,0.111,v0,Al,7,N-Al-N,1-2,106.0707
Sc,Sc,0.111,v0,Al,7,N-Al-N,1-3,104.1742
Sc,Sc,0.111,v0,Al,7,N-Al-N,1-4,107.1796
Sc,Sc,0.111,v0,Al,7,N-Al-N,2-3,114.7959
Sc,Sc,0.111,v0,Al,7,N-Al-N,2-4,110.9835
Sc,Sc,0.111,v0,Al,7,N-Al-N,3-4,112.8698
Sc,Sc,0.111,v0,Al,8,N-Al-N,1-2,115.548
Sc,Sc,0.111,v0,Al,8,N-Al-N,1-3,106.9746
Sc,Sc,0.111,v0,Al,8,N-Al-N,1-4,107.0318
Sc,Sc,0.111,v0,Al,8,N-Al-N,2-3,112.9223
Sc,Sc,0.111,v0,Al,8,N-Al-N,2-4,105.4897
Sc,Sc,0.111,v0,Al,8,N-Al-N,3-4,108.5527
Sc,Sc,0.111,v0,Al,9,N-Al-N,1-2,108.2598
Sc,Sc,0.111,v0,Al,9,N-Al-N,1-3,108.3174
Sc,Sc,0.111,v0,Al,9,N-Al-N,1-4,109.6108
Sc,Sc,0.111,v0,Al,9,N-Al-N,2-3,114.3557
Sc,Sc,0.111,v0,Al,9,N-Al-N,2-4,108.0493
Sc,Sc,0.111,v0,Al,9,N-Al-N,3-4,108.1896
Sc,Sc,0.111,v0,Al,10,N-Al-N,1-2,106.1857
Sc,Sc,0.111,v0,Al,10,N-Al-N,1-3,107.5692
Sc,Sc,0.111,v0,Al,10,N-Al-N,1-4,107.0612
Sc,Sc,0.111,v0,Al,10,N-Al-N,2-3,111.8808
Sc,Sc,0.111,v0,Al,10,N-Al-N,2-4,111.6065
Sc,Sc,0.111,v0,Al,10,N-Al-N,3-4,112.1479
Sc,Sc,0.111,v0,Al,11,N-Al-N,1-2,109.8875
Sc,Sc,0.111,v0,Al,11,N-Al-N,1-3,111.2448
Sc,Sc,0.111,v0,Al,11,N-Al-N,1-4,108.2481
Sc,Sc,0.111,v0,Al,11,N-Al-N,2-3,111.2448
Sc,Sc,0.111,v0,Al,11,N-Al-N,2-4,108.2481
Sc,Sc,0.111,v0,Al,11,N-Al-N,3-4,107.8504
Sc,Sc,0.111,v0,Al,12,N-Al-N,1-2,102.6316
Sc,Sc,0.111,v0,Al,12,N-Al-N,1-3,110.6886
Sc,Sc,0.111,v0,Al,12,N-Al-N,1-4,113.2874
Sc,Sc,0.111,v0,Al,12,N-Al-N,2-3,110.6885
Sc,Sc,0.111,v0,Al,12,N-Al-N,2-4,113.2873
Sc,Sc,0.111,v0,Al,12,N-Al-N,3-4,106.345
Sc,Sc,0.111,v0,Al,13,N-Al-N,1-2,105.5545
Sc,Sc,0.111,v0,Al,13,N-Al-N,1-3,106.7889
Sc,Sc,0.111,v0,Al,13,N-Al-N,1-4,106.7888
Sc,Sc,0.111,v0,Al,13,N-Al-N,2-3,112.5896
Sc,Sc,0.111,v0,Al,13,N-Al-N,2-4,112.5896
Sc,Sc,0.111,v0,Al,13,N-Al-N,3-4,111.9627
Sc,Sc,0.111,v0,Al,14,N-Al-N,1-2,104.631
Sc,Sc,0.111,v0,Al,14,N-Al-N,1-3,105.3014
Sc,Sc,0.111,v0,Al,14,N-Al-N,1-4,107.5005
Sc,Sc,0.111,v0,Al,14,N-Al-N,2-3,114.3912
Sc,Sc,0.111,v0,Al,14,N-Al-N,2-4,112.6479
Sc,Sc,0.111,v0,Al,14,N-Al-N,3-4,111.5951
Sc,Sc,0.111,v0,Al,15,N-Al-N,1-2,108.7229
Sc,Sc,0.111,v0,Al,15,N-Al-N,1-3,109.0705
Sc,Sc,0.111,v0,Al,15,N-Al-N,1-4,107.5196
Sc,Sc,0.111,v0,Al,15,N-Al-N,2-3,113.3186
Sc,Sc,0.111,v0,Al,15,N-Al-N,2-4,109.299
Sc,Sc,0.111,v0,Al,15,N-Al-N,3-4,108.7503
Sc,Sc,0.111,v0,Al,16,N-Al-N,1-2,105.7762
Sc,Sc,0.111,v0,Al,16,N-Al-N,1-3,111.923
Sc,Sc,0.111,v0,Al,16,N-Al-N,1-4,112.3642
Sc,Sc,0.111,v0,Al,16,N-Al-N,2-3,106.9432
Sc,Sc,0.111,v0,Al,16,N-Al-N,2-4,107.7709
Sc,Sc,0.111,v0,Al,16,N-Al-N,3-4,111.6458
Sc,Sc,0.111,v0,Al,17,N-Al-N,1-2,110.546
Sc,Sc,0.111,v0,Al,17,N-Al-N,1-3,110.5459
Sc,Sc,0.111,v0,Al,17,N-Al-N,1-4,108.5297
Sc,Sc,0.111,v0,Al,17,N-Al-N,2-3,112.0817
Sc,Sc,0.111,v0,Al,17,N-Al-N,2-4,107.489
Sc,Sc,0.111,v0,Al,17,N-Al-N,3-4,107.489
Sc,Sc,0.111,v0,Al,18,N-Al-N,1-2,116.6814
Sc,Sc,0.111,v0,Al,18,N-Al-N,1-3,108.0713
Sc,Sc,0.111,v0,Al,18,N-Al-N,1-4,106.9199
Sc,Sc,0.111,v0,Al,18,N-Al-N,2-3,108.0714
Sc,Sc,0.111,v0,Al,18,N-Al-N,2-4,106.9199
Sc,Sc,0.111,v0,Al,18,N-Al-N,3-4,110.0956
Sc,Sc,0.111,v0,Al,19,N-Al-N,1-2,108.8665
Sc,Sc,0.111,v0,Al,19,N-Al-N,1-3,109.003
Sc,Sc,0.111,v0,Al,19,N-Al-N,1-4,107.5498
Sc,Sc,0.111,v0,Al,19,N-Al-N,2-3,113.3843
Sc,Sc,0.111,v0,Al,19,N-Al-N,2-4,109.0367
Sc,Sc,0.111,v0,Al,19,N-Al-N,3-4,108.8394
Sc,Sc,0.111,v0,Al,20,N-Al-N,1-2,112.3109
Sc,Sc,0.111,v0,Al,20,N-Al-N,1-3,112.9851
Sc,Sc,0.111,v0,Al,20,N-Al-N,1-4,103.5001
Sc,Sc,0.111,v0,Al,20,N-Al-N,2-3,112.1969
Sc,Sc,0.111,v0,Al,20,N-Al-N,2-4,107.6306
Sc,Sc,0.111,v0,Al,20,N-Al-N,3-4,107.5819
Sc,Sc,0.111,v0,Al,21,N-Al-N,1-2,106.0708
Sc,Sc,0.111,v0,Al,21,N-Al-N,1-3,104.1743
Sc,Sc,0.111,v0,Al,21,N-Al-N,1-4,107.1795
Sc,Sc,0.111,v0,Al,21,N-Al-N,2-3,114.7957
Sc,Sc,0.111,v0,Al,21,N-Al-N,2-4,110.9834
Sc,Sc,0.111,v0,Al,21,N-Al-N,3-4,112.8699
Sc,Sc,0.111,v0,Al,22,N-Al-N,1-2,115.5479
Sc,Sc,0.111,v0,Al,22,N-Al-N,1-3,106.9749
Sc,Sc,0.111,v0,Al,22,N-Al-N,1-4,107.0316
Sc,Sc,0.111,v0,Al,22,N-Al-N,2-3,112.9222
Sc,Sc,0.111,v0,Al,22,N-Al-N,2-4,105.4897
Sc,Sc,0.111,v0,Al,22,N-Al-N,3-4,108.5527
Sc,Sc,0.111,v0,Al,23,N-Al-N,1-2,108.8665
Sc,Sc,0.111,v0,Al,23,N-Al-N,1-3,109.0028
Sc,Sc,0.111,v0,Al,23,N-Al-N,1-4,107.5498
Sc,Sc,0.111,v0,Al,23,N-Al-N,2-3,113.3844
Sc,Sc,0.111,v0,Al,23,N-Al-N,2-4,109.0366
Sc,Sc,0.111,v0,Al,23,N-Al-N,3-4,108.8395
Sc,Sc,0.111,v0,Al,24,N-Al-N,1-2,112.3107
Sc,Sc,0.111,v0,Al,24,N-Al-N,1-3,112.9852
Sc,Sc,0.111,v0,Al,24,N-Al-N,1-4,103.5001
Sc,Sc,0.111,v0,Al,24,N-Al-N,2-3,112.1968
Sc,Sc,0.111,v0,Al,24,N-Al-N,2-4,107.6306
