base_strc,alloy,conc,version,cation,cation_no,coordination_number,coordination_percent
Sc,Sc,0.444,v2,Sc,23,4,41.67
Sc,Sc,0.444,v2,Sc,24,4,41.67
Sc,Sc,0.444,v2,Sc,25,4,41.67
Sc,Sc,0.444,v2,Sc,26,4,41.67
Sc,Sc,0.444,v2,Sc,27,4,41.67
Sc,Sc,0.444,v2,Sc,28,4,41.67
Sc,Sc,0.444,v2,Sc,29,4,41.67
Sc,Sc,0.444,v2,Sc,30,4,41.67
Sc,Sc,0.444,v2,Sc,31,4,41.67
Sc,Sc,0.444,v2,Sc,32,4,41.67
Sc,Sc,0.444,v2,Sc,33,4,41.67
Sc,Sc,0.444,v2,Sc,34,4,41.67
Sc,Sc,0.444,v2,Sc,35,4,41.67
Sc,Sc,0.444,v2,Sc,36,4,41.67
Sc,Sc,0.444,v3,Al,1,4,55.56
Sc,Sc,0.444,v3,Al,2,4,55.56
Sc,Sc,0.444,v3,Al,3,4,55.56
Sc,Sc,0.444,v3,Al,4,4,55.56
Sc,Sc,0.444,v3,Al,5,4,55.56
Sc,Sc,0.444,v3,Al,6,4,55.56
Sc,Sc,0.444,v3,Al,7,4,55.56
Sc,Sc,0.444,v3,Al,8,4,55.56
Sc,Sc,0.444,v3,Al,9,4,55.56
Sc,Sc,0.444,v3,Al,10,4,55.56
Sc,Sc,0.444,v3,Al,11,4,55.56
Sc,Sc,0.444,v3,Al,12,4,55.56
Sc,Sc,0.444,v3,Al,13,4,55.56
Sc,Sc,0.444,v3,Al,14,4,55.56
Sc,Sc,0.444,v3,Al,15,4,55.56
Sc,Sc,0.444,v3,Al,16,4,55.56
Sc,Sc,0.444,v3,Al,17,4,55.56
Sc,Sc,0.444,v3,Al,18,4,55.56
Sc,Sc,0.444,v3,Al,19,4,55.56
Sc,Sc,0.444,v3,Al,20,4,55.56
Sc,Sc,0.444,v3,Sc,21,5,11.11
Sc,Sc,0.444,v3,Sc,22,5,11.11
Sc,Sc,0.444,v3,Sc,23,4,33.33
Sc,Sc,0.444,v3,Sc,24,4,33.33
Sc,Sc,0.444,v3,Sc,25,4,33.33
Sc,Sc,0.444,v3,Sc,26,4,33.33
Sc,Sc,0.444,v3,Sc,27,4,33.33
Sc,Sc,0.444,v3,Sc,28,4,33.33
Sc,Sc,0.444,v3,Sc,29,4,33.33
Sc,Sc,0.444,v3,Sc,30,4,33.33
Sc,Sc,0.444,v3,Sc,31,5,11.11
Sc,Sc,0.444,v3,Sc,32,5,11.11
Sc,Sc,0.444,v3,Sc,33,4,33.33
Sc,Sc,0.444,v3,Sc,34,4,33.33
Sc,Sc,0.444,v3,Sc,35,4,33.33
Sc,Sc,0.444,v3,Sc,36,4,33.33
Sc,Sc,0.556,v0,Al,1,4,44.44
Sc,Sc,0.556,v0,Al,2,4,44.44
Sc,Sc,0.556,v0,Al,3,4,44.44
Sc,Sc,0.556,v0,Al,4,4,44.44
Sc,Sc,0.556,v0,Al,5,4,44.44
Sc,Sc,0.556,v0,Al,6,4,44.44
Sc,Sc,0.556,v0,Al,7,4,44.44
Sc,Sc,0.556,v0,Al,8,4,44.44
Sc,Sc,0.556,v0,Al,9,4,44.44
Sc,Sc,0.556,v0,Al,10,4,44.44
Sc,Sc,0.556,v0,Al,11,4,44.44
Sc,Sc,0.556,v0,Al,12,4,44.44
Sc,Sc,0.556,v0,Al,13,4,44.44
Sc,Sc,0.556,v0,Al,14,4,44.44
Sc,Sc,0.556,v0,Al,15,4,44.44
Sc,Sc,0.556,v0,Al,16,4,44.44
Sc,Sc,0.556,v0,Sc,17,5,25.0
Sc,Sc,0.556,v0,Sc,18,4,30.56
Sc,Sc,0.556,v0,Sc,19,5,25.0
Sc,Sc,0.556,v0,Sc,20,5,25.0
Sc,Sc,0.556,v0,Sc,21,4,30.56
Sc,Sc,0.556,v0,Sc,22,5,25.0
Sc,Sc,0.556,v0,Sc,23,4,30.56
Sc,Sc,0.556,v0,Sc,24,4,30.56
Sc,Sc,0.556,v0,Sc,25,4,30.56
Sc,Sc,0.556,v0,Sc,26,5,25.0
Sc,Sc,0.556,v0,Sc,27,5,25.0
Sc,Sc,0.556,v0,Sc,28,5,25.0
Sc,Sc,0.556,v0,Sc,29,4,30.56
Sc,Sc,0.556,v0,Sc,30,4,30.56
Sc,Sc,0.556,v0,Sc,31,5,25.0
Sc,Sc,0.556,v0,Sc,32,4,30.56
Sc,Sc,0.556,v0,Sc,33,5,25.0
Sc,Sc,0.556,v0,Sc,34,4,30.56
Sc,Sc,0.556,v0,Sc,35,4,30.56
Sc,Sc,0.556,v0,Sc,36,4,30.56
Sc,Sc,0.556,v1,Sc,1,5,55.56
Sc,Sc,0.556,v1,Sc,2,5,55.56
Sc,Sc,0.556,v1,Sc,3,5,55.56
Sc,Sc,0.556,v1,Sc,4,5,55.56
Sc,Sc,0.556,v1,Sc,5,5,55.56
Sc,Sc,0.556,v1,Sc,6,5,55.56
Sc,Sc,0.556,v1,Sc,7,5,55.56
Sc,Sc,0.556,v1,Sc,8,5,55.56
Sc,Sc,0.556,v1,Sc,9,5,55.56
Sc,Sc,0.556,v1,Sc,10,5,55.56
Sc,Sc,0.556,v1,Sc,11,5,55.56
Sc,Sc,0.556,v1,Sc,12,5,55.56
Sc,Sc,0.556,v1,Sc,13,5,55.56
Sc,Sc,0.556,v1,Sc,14,5,55.56
Sc,Sc,0.556,v1,Sc,15,5,55.56
Sc,Sc,0.556,v1,Sc,16,5,55.56
Sc,Sc,0.556,v1,Sc,17,5,55.56
Sc,Sc,0.556,v1,Sc,18,5,55.56
Sc,Sc,0.556,v1,Sc,19,5,55.56
Sc,Sc,0.556,v1,Sc,20,5,55.56
Sc,Sc,0.556,v1,Al,21,5,19.44
Sc,Sc,0.556,v1,Al,22,4,25.0
Sc,Sc,0.556,v1,Al,23,4,25.0
Sc,Sc,0.556,v1,Al,24,4,25.0
Sc,Sc,0.556,v1,Al,25,4,25.0
Sc,Sc,0.556,v1,Al,26,4,25.0
Sc,Sc,0.556,v1,Al,27,5,19.44
Sc,Sc,0.556,v1,Al,28,5,19.44
Sc,Sc,0.556,v1,Al,29,4,25.0
Sc,Sc,0.556,v1,Al,30,4,25.0
Sc,Sc,0.556,v1,Al,31,5,19.44
Sc,Sc,0.556,v1,Al,32,5,19.44
Sc,Sc,0.556,v1,Al,33,4,25.0
Sc,Sc,0.556,v1,Al,34,5,19.44
Sc,Sc,0.556,v1,Al,35,4,25.0
Sc,Sc,0.556,v1,Al,36,5,19.44
Sc,Sc,0.556,v2,Al,1,4,44.44
Sc,Sc,0.556,v2,Al,2,4,44.44
Sc,Sc,0.556,v2,Al,3,4,44.44
Sc,Sc,0.556,v2,Al,4,4,44.44
Sc,Sc,0.556,v2,Al,5,4,44.44
Sc,Sc,0.556,v2,Al,6,4,44.44
Sc,Sc,0.556,v2,Al,7,4,44.44
Sc,Sc,0.556,v2,Al,8,4,44.44
Sc,Sc,0.556,v2,Al,9,4,44.44
Sc,Sc,0.556,v2,Al,10,4,44.44
Sc,Sc,0.556,v2,Al,11,4,44.44
Sc,Sc,0.556,v2,Al,12,4,44.44
Sc,Sc,0.556,v2,Al,13,4,44.44
Sc,Sc,0.556,v2,Al,14,4,44.44
Sc,Sc,0.556,v2,Al,15,4,44.44
Sc,Sc,0.556,v2,Al,16,4,44.44
Sc,Sc,0.556,v2,Sc,17,4,47.22
Sc,Sc,0.556,v2,Sc,18,4,47.22
Sc,Sc,0.556,v2,Sc,19,4,47.22
Sc,Sc,0.556,v2,Sc,20,5,8.33
Sc,Sc,0.556,v2,Sc,21,4,47.22
Sc,Sc,0.556,v2,Sc,22,4,47.22
Sc,Sc,0.556,v2,Sc,23,5,8.33
Sc,Sc,0.556,v2,Sc,24,4,47.22
Sc,Sc,0.556,v2,Sc,25,5,8.33
Sc,Sc,0.556,v2,Sc,26,4,47.22
Sc,Sc,0.556,v2,Sc,27,4,47.22
Sc,Sc,0.556,v2,Sc,28,4,47.22
Sc,Sc,0.556,v2,Sc,29,4,47.22
Sc,Sc,0.556,v2,Sc,30,4,47.22
Sc,Sc,0.556,v2,Sc,31,4,47.22
Sc,Sc,0.556,v2,Sc,32,4,47.22
Sc,Sc,0.556,v2,Sc,33,4,47.22
Sc,Sc,0.556,v2,Sc,34,4,47.22
Sc,Sc,0.556,v2,Sc,35,4,47.22
Sc,Sc,0.556,v2,Sc,36,4,47.22
Sc,Sc,0.556,v3,Sc,1,5,47.22
Sc,Sc,0.556,v3,Sc,2,5,47.22
Sc,Sc,0.556,v3,Sc,3,5,47.22
Sc,Sc,0.556,v3,Sc,4,4,8.33
Sc,Sc,0.556,v3,Sc,5,5,47.22
Sc,Sc,0.556,v3,Sc,6,4,8.33
Sc,Sc,0.556,v3,Sc,7,5,47.22
Sc,Sc,0.556,v3,Sc,8,5,47.22
Sc,Sc,0.556,v3,Sc,9,5,47.22
Sc,Sc,0.556,v3,Sc,10,5,47.22
Sc,Sc,0.556,v3,Sc,11,5,47.22
Sc,Sc,0.556,v3,Sc,12,5,47.22
Sc,Sc,0.556,v3,Sc,13,5,47.22
Sc,Sc,0.556,v3,Sc,14,5,47.22
Sc,Sc,0.556,v3,Sc,15,5,47.22
Sc,Sc,0.556,v3,Sc,16,5,47.22
Sc,Sc,0.556,v3,Sc,17,5,47.22
Sc,Sc,0.556,v3,Sc,18,4,8.33
Sc,Sc,0.556,v3,Sc,19,5,47.22
Sc,Sc,0.556,v3,Sc,20,5,47.22
Sc,Sc,0.556,v3,Al,21,4,44.44
Sc,Sc,0.556,v3,Al,22,4,44.44
Sc,Sc,0.556,v3,Al,23,4,44.44
Sc,Sc,0.556,v3,Al,24,4,44.44
Sc,Sc,0.556,v3,Al,25,4,44.44
Sc,Sc,0.556,v3,Al,26,4,44.44
Sc,Sc,0.556,v3,Al,27,4,44.44
Sc,Sc,0.556,v3,Al,28,4,44.44
Sc,Sc,0.556,v3,Al,29,4,44.44
Sc,Sc,0.556,v3,Al,30,4,44.44
Sc,Sc,0.556,v3,Al,31,4,44.44
Sc,Sc,0.556,v3,Al,32,4,44.44
Sc,Sc,0.556,v3,Al,33,4,44.44
Sc,Sc,0.556,v3,Al,34,4,44.44
Sc,Sc,0.556,v3,Al,35,4,44.44
Sc,Sc,0.556,v3,Al,36,4,44.44
