base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
Sc,Sc,0.111,v0,Al,5,N,Al-N,2,1.910351
Sc,Sc,0.111,v0,Al,5,N,Al-N,3,1.910352
Sc,Sc,0.111,v0,Al,5,N,Al-N,4,1.913053
Sc,Sc,0.111,v0,Al,6,N,Al-N,1,1.886634
Sc,Sc,0.111,v0,Al,6,N,Al-N,2,1.903836
Sc,Sc,0.111,v0,Al,6,N,Al-N,3,1.903837
Sc,Sc,0.111,v0,Al,6,N,Al-N,4,1.906501
Sc,Sc,0.111,v0,Al,7,N,Al-N,1,1.870624
Sc,Sc,0.111,v0,Al,7,N,Al-N,2,1.894165
Sc,Sc,0.111,v0,Al,7,N,Al-N,3,1.898451
Sc,Sc,0.111,v0,Al,7,N,Al-N,4,1.918877
Sc,Sc,0.111,v0,Al,8,N,Al-N,1,1.85926
Sc,Sc,0.111,v0,Al,8,N,Al-N,2,1.895374
Sc,Sc,0.111,v0,Al,8,N,Al-N,3,1.900638
Sc,Sc,0.111,v0,Al,8,N,Al-N,4,1.907744
Sc,Sc,0.111,v0,Al,9,N,Al-N,1,1.849234
Sc,Sc,0.111,v0,Al,9,N,Al-N,2,1.880772
Sc,Sc,0.111,v0,Al,9,N,Al-N,3,1.890439
Sc,Sc,0.111,v0,Al,9,N,Al-N,4,1.912049
Sc,Sc,0.111,v0,Al,10,N,Al-N,1,1.89445
Sc,Sc,0.111,v0,Al,10,N,Al-N,2,1.904939
Sc,Sc,0.111,v0,Al,10,N,Al-N,3,1.906181
Sc,Sc,0.111,v0,Al,10,N,Al-N,4,1.90667
Sc,Sc,0.111,v0,Al,11,N,Al-N,1,1.901905
Sc,Sc,0.111,v0,Al,11,N,Al-N,2,1.901906
Sc,Sc,0.111,v0,Al,11,N,Al-N,3,1.902801
Sc,Sc,0.111,v0,Al,11,N,Al-N,4,1.928112
Sc,Sc,0.111,v0,Al,12,N,Al-N,1,1.859299
Sc,Sc,0.111,v0,Al,12,N,Al-N,2,1.859303
Sc,Sc,0.111,v0,Al,12,N,Al-N,3,1.922125
Sc,Sc,0.111,v0,Al,12,N,Al-N,4,1.925166
Sc,Sc,0.111,v0,Al,13,N,Al-N,1,1.886452
Sc,Sc,0.111,v0,Al,13,N,Al-N,2,1.891575
Sc,Sc,0.111,v0,Al,13,N,Al-N,3,1.908045
Sc,Sc,0.111,v0,Al,13,N,Al-N,4,1.908046
Sc,Sc,0.111,v0,Al,14,N,Al-N,1,1.87523
Sc,Sc,0.111,v0,Al,14,N,Al-N,2,1.892491
Sc,Sc,0.111,v0,Al,14,N,Al-N,3,1.892612
Sc,Sc,0.111,v0,Al,14,N,Al-N,4,1.922151
Sc,Sc,0.111,v0,Al,15,N,Al-N,1,1.843638
Sc,Sc,0.111,v0,Al,15,N,Al-N,2,1.88391
Sc,Sc,0.111,v0,Al,15,N,Al-N,3,1.895347
Sc,Sc,0.111,v0,Al,15,N,Al-N,4,1.915221
Sc,Sc,0.111,v0,Al,16,N,Al-N,1,1.89265
Sc,Sc,0.111,v0,Al,16,N,Al-N,2,1.899226
Sc,Sc,0.111,v0,Al,16,N,Al-N,3,1.909645
Sc,Sc,0.111,v0,Al,16,N,Al-N,4,1.910888
Sc,Sc,0.111,v0,Al,17,N,Al-N,1,1.906349
Sc,Sc,0.111,v0,Al,17,N,Al-N,2,1.910815
Sc,Sc,0.111,v0,Al,17,N,Al-N,3,1.910816
Sc,Sc,0.111,v0,Al,17,N,Al-N,4,1.960333
Sc,Sc,0.111,v0,Al,18,N,Al-N,1,1.864645
Sc,Sc,0.111,v0,Al,18,N,Al-N,2,1.864645
Sc,Sc,0.111,v0,Al,18,N,Al-N,3,1.87672
Sc,Sc,0.111,v0,Al,18,N,Al-N,4,1.912362
Sc,Sc,0.111,v0,Al,19,N,Al-N,1,1.842842
Sc,Sc,0.111,v0,Al,19,N,Al-N,2,1.884836
Sc,Sc,0.111,v0,Al,19,N,Al-N,3,1.893335
Sc,Sc,0.111,v0,Al,19,N,Al-N,4,1.915081
Sc,Sc,0.111,v0,Al,20,N,Al-N,1,1.896528
Sc,Sc,0.111,v0,Al,20,N,Al-N,2,1.914559
Sc,Sc,0.111,v0,Al,20,N,Al-N,3,1.915827
Sc,Sc,0.111,v0,Al,20,N,Al-N,4,1.932388
Sc,Sc,0.111,v0,Al,21,N,Al-N,1,1.870624
Sc,Sc,0.111,v0,Al,21,N,Al-N,2,1.894166
Sc,Sc,0.111,v0,Al,21,N,Al-N,3,1.89845
Sc,Sc,0.111,v0,Al,21,N,Al-N,4,1.918877
Sc,Sc,0.111,v0,Al,22,N,Al-N,1,1.85926
Sc,Sc,0.111,v0,Al,22,N,Al-N,2,1.895373
Sc,Sc,0.111,v0,Al,22,N,Al-N,3,1.900642
Sc,Sc,0.111,v0,Al,22,N,Al-N,4,1.907742
Sc,Sc,0.111,v0,Al,23,N,Al-N,1,1.842845
Sc,Sc,0.111,v0,Al,23,N,Al-N,2,1.884836
Sc,Sc,0.111,v0,Al,23,N,Al-N,3,1.893333
Sc,Sc,0.111,v0,Al,23,N,Al-N,4,1.915079
Sc,Sc,0.111,v0,Al,24,N,Al-N,1,1.896528
Sc,Sc,0.111,v0,Al,24,N,Al-N,2,1.91456
Sc,Sc,0.111,v0,Al,24,N,Al-N,3,1.915825
Sc,Sc,0.111,v0,Al,24,N,Al-N,4,1.932388
Sc,Sc,0.111,v0,Al,25,N,Al-N,1,1.895563
Sc,Sc,0.111,v0,Al,25,N,Al-N,2,1.913178
Sc,Sc,0.111,v0,Al,25,N,Al-N,3,1.923393
Sc,Sc,0.111,v0,Al,25,N,Al-N,4,1.923393
Sc,Sc,0.111,v0,Al,26,N,Al-N,1,1.8576
Sc,Sc,0.111,v0,Al,26,N,Al-N,2,1.877949
Sc,Sc,0.111,v0,Al,26,N,Al-N,3,1.87795
Sc,Sc,0.111,v0,Al,26,N,Al-N,4,1.890847
Sc,Sc,0.111,v0,Al,27,N,Al-N,1,1.849239
Sc,Sc,0.111,v0,Al,27,N,Al-N,2,1.880771
Sc,Sc,0.111,v0,Al,27,N,Al-N,3,1.89044
Sc,Sc,0.111,v0,Al,27,N,Al-N,4,1.912049
Sc,Sc,0.111,v0,Al,28,N,Al-N,1,1.894451
Sc,Sc,0.111,v0,Al,28,N,Al-N,2,1.904939
Sc,Sc,0.111,v0,Al,28,N,Al-N,3,1.906182
Sc,Sc,0.111,v0,Al,28,N,Al-N,4,1.90667
Sc,Sc,0.111,v0,Al,29,N,Al-N,1,1.87523
Sc,Sc,0.111,v0,Al,29,N,Al-N,2,1.892491
Sc,Sc,0.111,v0,Al,29,N,Al-N,3,1.892611
Sc,Sc,0.111,v0,Al,29,N,Al-N,4,1.922151
Sc,Sc,0.111,v0,Al,30,N,Al-N,1,1.87954
Sc,Sc,0.111,v0,Al,30,N,Al-N,2,1.898477
Sc,Sc,0.111,v0,Al,30,N,Al-N,3,1.908267
Sc,Sc,0.111,v0,Al,30,N,Al-N,4,1.908268
Sc,Sc,0.111,v0,Al,31,N,Al-N,1,1.891706
Sc,Sc,0.111,v0,Al,31,N,Al-N,2,1.895585
Sc,Sc,0.111,v0,Al,31,N,Al-N,3,1.900828
Sc,Sc,0.111,v0,Al,31,N,Al-N,4,1.90561
Sc,Sc,0.111,v0,Al,32,N,Al-N,1,1.869976
Sc,Sc,0.111,v0,Al,32,N,Al-N,2,1.878435
Sc,Sc,0.111,v0,Al,32,N,Al-N,3,1.916881
Sc,Sc,0.111,v0,Al,32,N,Al-N,4,1.922668
Sc,Sc,0.111,v0,Sc,33,N,Sc-N,1,2.053186
Sc,Sc,0.111,v0,Sc,33,N,Sc-N,2,2.053189
Sc,Sc,0.111,v0,Sc,33,N,Sc-N,3,2.055323
Sc,Sc,0.111,v0,Sc,33,N,Sc-N,4,2.088909
Sc,Sc,0.111,v0,Sc,34,N,Sc-N,1,2.016486
Sc,Sc,0.111,v0,Sc,34,N,Sc-N,2,2.032933
Sc,Sc,0.111,v0,Sc,34,N,Sc-N,3,2.047947
Sc,Sc,0.111,v0,Sc,34,N,Sc-N,4,2.081144
Sc,Sc,0.111,v0,Sc,35,N,Sc-N,1,2.016483
Sc,Sc,0.111,v0,Sc,35,N,Sc-N,2,2.032933
