base_strc,alloy,conc,version,cation,cation_no,coordination_number,coordination_percent
AlN,B,0.056,v1,Al,21,4,94.44
AlN,B,0.056,v1,Al,22,4,94.44
AlN,B,0.056,v1,Al,23,4,94.44
AlN,B,0.056,v1,Al,24,4,94.44
AlN,B,0.056,v1,Al,25,4,94.44
AlN,B,0.056,v1,Al,26,4,94.44
AlN,B,0.056,v1,Al,27,4,94.44
AlN,B,0.056,v1,Al,28,4,94.44
AlN,B,0.056,v1,Al,29,4,94.44
AlN,B,0.056,v1,Al,30,4,94.44
AlN,B,0.056,v1,Al,31,4,94.44
AlN,B,0.056,v1,Al,32,4,94.44
AlN,B,0.056,v1,Al,33,4,94.44
AlN,B,0.056,v1,Al,34,4,94.44
AlN,B,0.056,v1,B,35,4,5.56
AlN,B,0.056,v1,B,36,4,5.56
AlN,B,0.056,v2,Al,1,4,94.44
AlN,B,0.056,v2,Al,2,4,94.44
AlN,B,0.056,v2,Al,3,4,94.44
AlN,B,0.056,v2,Al,4,4,94.44
AlN,B,0.056,v2,Al,5,4,94.44
AlN,B,0.056,v2,Al,6,4,94.44
AlN,B,0.056,v2,Al,7,4,94.44
AlN,B,0.056,v2,Al,8,4,94.44
AlN,B,0.056,v2,Al,9,4,94.44
AlN,B,0.056,v2,Al,10,4,94.44
AlN,B,0.056,v2,Al,11,4,94.44
AlN,B,0.056,v2,Al,12,4,94.44
AlN,B,0.056,v2,Al,13,4,94.44
AlN,B,0.056,v2,Al,14,4,94.44
AlN,B,0.056,v2,Al,15,4,94.44
AlN,B,0.056,v2,Al,16,4,94.44
AlN,B,0.056,v2,Al,17,4,94.44
AlN,B,0.056,v2,Al,18,4,94.44
AlN,B,0.056,v2,Al,19,4,94.44
AlN,B,0.056,v2,Al,20,4,94.44
AlN,B,0.056,v2,Al,21,4,94.44
AlN,B,0.056,v2,Al,22,4,94.44
AlN,B,0.056,v2,Al,23,4,94.44
AlN,B,0.056,v2,Al,24,4,94.44
AlN,B,0.056,v2,Al,25,4,94.44
AlN,B,0.056,v2,Al,26,4,94.44
AlN,B,0.056,v2,Al,27,4,94.44
AlN,B,0.056,v2,Al,28,4,94.44
AlN,B,0.056,v2,Al,29,4,94.44
AlN,B,0.056,v2,Al,30,4,94.44
AlN,B,0.056,v2,Al,31,4,94.44
AlN,B,0.056,v2,Al,32,4,94.44
AlN,B,0.056,v2,Al,33,4,94.44
AlN,B,0.056,v2,Al,34,4,94.44
AlN,B,0.056,v2,B,35,4,5.56
AlN,B,0.056,v2,B,36,4,5.56
AlN,B,0.056,v3,Al,1,4,94.44
AlN,B,0.056,v3,Al,2,4,94.44
AlN,B,0.056,v3,Al,3,4,94.44
AlN,B,0.056,v3,Al,4,4,94.44
AlN,B,0.056,v3,Al,5,4,94.44
AlN,B,0.056,v3,Al,6,4,94.44
AlN,B,0.056,v3,Al,7,4,94.44
AlN,B,0.056,v3,Al,8,4,94.44
AlN,B,0.056,v3,Al,9,4,94.44
AlN,B,0.056,v3,Al,10,4,94.44
AlN,B,0.056,v3,Al,11,4,94.44
AlN,B,0.056,v3,Al,12,4,94.44
AlN,B,0.056,v3,Al,13,4,94.44
AlN,B,0.056,v3,Al,14,4,94.44
AlN,B,0.056,v3,Al,15,4,94.44
AlN,B,0.056,v3,Al,16,4,94.44
AlN,B,0.056,v3,Al,17,4,94.44
AlN,B,0.056,v3,Al,18,4,94.44
AlN,B,0.056,v3,Al,19,4,94.44
AlN,B,0.056,v3,Al,20,4,94.44
AlN,B,0.056,v3,Al,21,4,94.44
AlN,B,0.056,v3,Al,22,4,94.44
AlN,B,0.056,v3,Al,23,4,94.44
AlN,B,0.056,v3,Al,24,4,94.44
AlN,B,0.056,v3,Al,25,4,94.44
AlN,B,0.056,v3,Al,26,4,94.44
AlN,B,0.056,v3,Al,27,4,94.44
AlN,B,0.056,v3,Al,28,4,94.44
AlN,B,0.056,v3,Al,29,4,94.44
AlN,B,0.056,v3,Al,30,4,94.44
AlN,B,0.056,v3,Al,31,4,94.44
AlN,B,0.056,v3,Al,32,4,94.44
AlN,B,0.056,v3,Al,33,4,94.44
AlN,B,0.056,v3,Al,34,4,94.44
AlN,B,0.056,v3,B,35,4,5.56
AlN,B,0.056,v3,B,36,4,5.56
AlN,B,0.111,v0,B,1,4,11.11
AlN,B,0.111,v0,B,2,4,11.11
AlN,B,0.111,v0,B,3,4,11.11
AlN,B,0.111,v0,B,4,4,11.11
AlN,B,0.111,v0,Al,5,4,88.89
AlN,B,0.111,v0,Al,6,4,88.89
AlN,B,0.111,v0,Al,7,4,88.89
AlN,B,0.111,v0,Al,8,4,88.89
AlN,B,0.111,v0,Al,9,4,88.89
AlN,B,0.111,v0,Al,10,4,88.89
AlN,B,0.111,v0,Al,11,4,88.89
AlN,B,0.111,v0,Al,12,4,88.89
AlN,B,0.111,v0,Al,13,4,88.89
AlN,B,0.111,v0,Al,14,4,88.89
AlN,B,0.111,v0,Al,15,4,88.89
AlN,B,0.111,v0,Al,16,4,88.89
AlN,B,0.111,v0,Al,17,4,88.89
AlN,B,0.111,v0,Al,18,4,88.89
AlN,B,0.111,v0,Al,19,4,88.89
AlN,B,0.111,v0,Al,20,4,88.89
AlN,B,0.111,v0,Al,21,4,88.89
AlN,B,0.111,v0,Al,22,4,88.89
AlN,B,0.111,v0,Al,23,4,88.89
AlN,B,0.111,v0,Al,24,4,88.89
AlN,B,0.111,v0,Al,25,4,88.89
AlN,B,0.111,v0,Al,26,4,88.89
AlN,B,0.111,v0,Al,27,4,88.89
AlN,B,0.111,v0,Al,28,4,88.89
AlN,B,0.111,v0,Al,29,4,88.89
AlN,B,0.111,v0,Al,30,4,88.89
AlN,B,0.111,v0,Al,31,4,88.89
AlN,B,0.111,v0,Al,32,4,88.89
AlN,B,0.111,v0,Al,33,4,88.89
AlN,B,0.111,v0,Al,34,4,88.89
AlN,B,0.111,v0,Al,35,4,88.89
AlN,B,0.111,v0,Al,36,4,88.89
AlN,B,0.111,v1,Al,1,4,88.89
AlN,B,0.111,v1,Al,2,4,88.89
AlN,B,0.111,v1,Al,3,4,88.89
AlN,B,0.111,v1,Al,4,4,88.89
AlN,B,0.111,v1,Al,5,4,88.89
AlN,B,0.111,v1,Al,6,4,88.89
AlN,B,0.111,v1,Al,7,4,88.89
AlN,B,0.111,v1,Al,8,4,88.89
AlN,B,0.111,v1,Al,9,4,88.89
AlN,B,0.111,v1,Al,10,4,88.89
AlN,B,0.111,v1,Al,11,4,88.89
AlN,B,0.111,v1,Al,12,4,88.89
AlN,B,0.111,v1,Al,13,4,88.89
AlN,B,0.111,v1,Al,14,4,88.89
AlN,B,0.111,v1,Al,15,4,88.89
AlN,B,0.111,v1,Al,16,4,88.89
AlN,B,0.111,v1,Al,17,4,88.89
AlN,B,0.111,v1,Al,18,4,88.89
AlN,B,0.111,v1,Al,19,4,88.89
AlN,B,0.111,v1,Al,20,4,88.89
AlN,B,0.111,v1,Al,21,4,88.89
AlN,B,0.111,v1,Al,22,4,88.89
AlN,B,0.111,v1,Al,23,4,88.89
AlN,B,0.111,v1,Al,24,4,88.89
AlN,B,0.111,v1,Al,25,4,88.89
AlN,B,0.111,v1,Al,26,4,88.89
AlN,B,0.111,v1,Al,27,4,88.89
AlN,B,0.111,v1,Al,28,4,88.89
AlN,B,0.111,v1,Al,29,4,88.89
AlN,B,0.111,v1,Al,30,4,88.89
AlN,B,0.111,v1,Al,31,4,88.89
AlN,B,0.111,v1,Al,32,4,88.89
AlN,B,0.111,v1,B,33,4,11.11
AlN,B,0.111,v1,B,34,4,11.11
AlN,B,0.111,v1,B,35,4,11.11
AlN,B,0.111,v1,B,36,4,11.11
AlN,B,0.111,v2,Al,1,4,88.89
AlN,B,0.111,v2,Al,2,4,88.89
AlN,B,0.111,v2,Al,3,4,88.89
AlN,B,0.111,v2,Al,4,4,88.89
AlN,B,0.111,v2,Al,5,4,88.89
AlN,B,0.111,v2,Al,6,4,88.89
AlN,B,0.111,v2,Al,7,4,88.89
AlN,B,0.111,v2,Al,8,4,88.89
AlN,B,0.111,v2,Al,9,4,88.89
AlN,B,0.111,v2,Al,10,4,88.89
AlN,B,0.111,v2,Al,11,4,88.89
AlN,B,0.111,v2,Al,12,4,88.89
AlN,B,0.111,v2,Al,13,4,88.89
AlN,B,0.111,v2,Al,14,4,88.89
AlN,B,0.111,v2,Al,15,4,88.89
AlN,B,0.111,v2,Al,16,4,88.89
AlN,B,0.111,v2,Al,17,4,88.89
AlN,B,0.111,v2,Al,18,4,88.89
AlN,B,0.111,v2,Al,19,4,88.89
AlN,B,0.111,v2,Al,20,4,88.89
AlN,B,0.111,v2,Al,21,4,88.89
AlN,B,0.111,v2,Al,22,4,88.89
AlN,B,0.111,v2,Al,23,4,88.89
AlN,B,0.111,v2,Al,24,4,88.89
AlN,B,0.111,v2,Al,25,4,88.89
AlN,B,0.111,v2,Al,26,4,88.89
AlN,B,0.111,v2,Al,27,4,88.89
AlN,B,0.111,v2,Al,28,4,88.89
AlN,B,0.111,v2,Al,29,4,88.89
AlN,B,0.111,v2,Al,30,4,88.89
AlN,B,0.111,v2,Al,31,4,88.89
AlN,B,0.111,v2,Al,32,4,88.89
AlN,B,0.111,v2,B,33,4,11.11
AlN,B,0.111,v2,B,34,4,11.11
AlN,B,0.111,v2,B,35,4,11.11
AlN,B,0.111,v2,B,36,4,11.11
AlN,B,0.111,v3,Al,1,4,88.89
AlN,B,0.111,v3,Al,2,4,88.89
AlN,B,0.111,v3,Al,3,4,88.89
AlN,B,0.111,v3,Al,4,4,88.89
AlN,B,0.111,v3,Al,5,4,88.89
AlN,B,0.111,v3,Al,6,4,88.89
AlN,B,0.111,v3,Al,7,4,88.89
AlN,B,0.111,v3,Al,8,4,88.89
AlN,B,0.111,v3,Al,9,4,88.89
AlN,B,0.111,v3,Al,10,4,88.89
AlN,B,0.111,v3,Al,11,4,88.89
AlN,B,0.111,v3,Al,12,4,88.89
AlN,B,0.111,v3,Al,13,4,88.89
AlN,B,0.111,v3,Al,14,4,88.89
AlN,B,0.111,v3,Al,15,4,88.89
AlN,B,0.111,v3,Al,16,4,88.89
AlN,B,0.111,v3,Al,17,4,88.89
AlN,B,0.111,v3,Al,18,4,88.89
AlN,B,0.111,v3,Al,19,4,88.89
AlN,B,0.111,v3,Al,20,4,88.89
AlN,B,0.111,v3,Al,21,4,88.89
AlN,B,0.111,v3,Al,22,4,88.89
AlN,B,0.111,v3,Al,23,4,88.89
AlN,B,0.111,v3,Al,24,4,88.89
AlN,B,0.111,v3,Al,25,4,88.89
AlN,B,0.111,v3,Al,26,4,88.89
AlN,B,0.111,v3,Al,27,4,88.89
AlN,B,0.111,v3,Al,28,4,88.89
AlN,B,0.111,v3,Al,29,4,88.89
AlN,B,0.111,v3,Al,30,4,88.89
AlN,B,0.111,v3,Al,31,4,88.89
AlN,B,0.111,v3,Al,32,4,88.89
AlN,B,0.111,v3,B,33,4,11.11
AlN,B,0.111,v3,B,34,4,11.11
AlN,B,0.111,v3,B,35,4,11.11
AlN,B,0.111,v3,B,36,4,11.11
AlN,B,0.167,v0,Al,1,4,83.33
AlN,B,0.167,v0,Al,2,4,83.33
AlN,B,0.167,v0,Al,3,4,83.33
AlN,B,0.167,v0,Al,4,4,83.33
AlN,B,0.167,v0,Al,5,4,83.33
AlN,B,0.167,v0,Al,6,4,83.33
AlN,B,0.167,v0,Al,7,4,83.33
AlN,B,0.167,v0,Al,8,4,83.33
AlN,B,0.167,v0,Al,9,4,83.33
AlN,B,0.167,v0,Al,10,4,83.33
AlN,B,0.167,v0,Al,11,4,83.33
AlN,B,0.167,v0,Al,12,4,83.33
AlN,B,0.167,v0,Al,13,4,83.33
AlN,B,0.167,v0,Al,14,4,83.33
AlN,B,0.167,v0,Al,15,4,83.33
AlN,B,0.167,v0,Al,16,4,83.33
AlN,B,0.167,v0,Al,17,4,83.33
AlN,B,0.167,v0,Al,18,4,83.33
AlN,B,0.167,v0,Al,19,4,83.33
AlN,B,0.167,v0,Al,20,4,83.33
AlN,B,0.167,v0,Al,21,4,83.33
AlN,B,0.167,v0,Al,22,4,83.33
AlN,B,0.167,v0,Al,23,4,83.33
AlN,B,0.167,v0,Al,24,4,83.33
AlN,B,0.167,v0,Al,25,4,83.33
AlN,B,0.167,v0,Al,26,4,83.33
AlN,B,0.167,v0,Al,27,4,83.33
AlN,B,0.167,v0,Al,28,4,83.33
AlN,B,0.167,v0,Al,29,4,83.33
AlN,B,0.167,v0,Al,30,4,83.33
AlN,B,0.167,v0,B,31,4,16.67
AlN,B,0.167,v0,B,32,4,16.67
AlN,B,0.167,v0,B,33,4,16.67
AlN,B,0.167,v0,B,34,4,16.67
AlN,B,0.167,v0,B,35,4,16.67
AlN,B,0.167,v0,B,36,4,16.67
AlN,B,0.167,v1,Al,1,4,83.33
AlN,B,0.167,v1,Al,2,4,83.33
AlN,B,0.167,v1,Al,3,4,83.33
AlN,B,0.167,v1,Al,4,4,83.33
AlN,B,0.167,v1,Al,5,4,83.33
AlN,B,0.167,v1,Al,6,4,83.33
AlN,B,0.167,v1,Al,7,4,83.33
AlN,B,0.167,v1,Al,8,4,83.33
AlN,B,0.167,v1,Al,9,4,83.33
AlN,B,0.167,v1,Al,10,4,83.33
AlN,B,0.167,v1,Al,11,4,83.33
AlN,B,0.167,v1,Al,12,4,83.33
AlN,B,0.167,v1,Al,13,4,83.33
AlN,B,0.167,v1,Al,14,4,83.33
AlN,B,0.167,v1,Al,15,4,83.33
AlN,B,0.167,v1,Al,16,4,83.33
AlN,B,0.167,v1,Al,17,4,83.33
AlN,B,0.167,v1,Al,18,4,83.33
AlN,B,0.167,v1,Al,19,4,83.33
AlN,B,0.167,v1,Al,20,4,83.33
AlN,B,0.167,v1,Al,21,4,83.33
AlN,B,0.167,v1,Al,22,4,83.33
AlN,B,0.167,v1,Al,23,4,83.33
AlN,B,0.167,v1,Al,24,4,83.33
AlN,B,0.167,v1,Al,25,4,83.33
AlN,B,0.167,v1,Al,26,4,83.33
AlN,B,0.167,v1,Al,27,4,83.33
AlN,B,0.167,v1,Al,28,4,83.33
AlN,B,0.167,v1,Al,29,4,83.33
AlN,B,0.167,v1,Al,30,4,83.33
AlN,B,0.167,v1,B,31,4,16.67
AlN,B,0.167,v1,B,32,4,16.67
AlN,B,0.167,v1,B,33,4,16.67
AlN,B,0.167,v1,B,34,4,16.67
AlN,B,0.167,v1,B,35,4,16.67
AlN,B,0.167,v1,B,36,4,16.67
AlN,B,0.167,v2,Al,1,4,83.33
AlN,B,0.167,v2,Al,2,4,83.33
AlN,B,0.167,v2,Al,3,4,83.33
AlN,B,0.167,v2,Al,4,4,83.33
AlN,B,0.167,v2,Al,5,4,83.33
AlN,B,0.167,v2,Al,6,4,83.33
AlN,B,0.167,v2,Al,7,4,83.33
AlN,B,0.167,v2,Al,8,4,83.33
AlN,B,0.167,v2,Al,9,4,83.33
AlN,B,0.167,v2,Al,10,4,83.33
AlN,B,0.167,v2,Al,11,4,83.33
AlN,B,0.167,v2,Al,12,4,83.33
AlN,B,0.167,v2,Al,13,4,83.33
AlN,B,0.167,v2,Al,14,4,83.33
AlN,B,0.167,v2,Al,15,4,83.33
AlN,B,0.167,v2,Al,16,4,83.33
AlN,B,0.167,v2,Al,17,4,83.33
AlN,B,0.167,v2,Al,18,4,83.33
AlN,B,0.167,v2,Al,19,4,83.33
AlN,B,0.167,v2,Al,20,4,83.33
AlN,B,0.167,v2,Al,21,4,83.33
AlN,B,0.167,v2,Al,22,4,83.33
AlN,B,0.167,v2,Al,23,4,83.33
AlN,B,0.167,v2,Al,24,4,83.33
AlN,B,0.167,v2,Al,25,4,83.33
AlN,B,0.167,v2,Al,26,4,83.33
AlN,B,0.167,v2,Al,27,4,83.33
AlN,B,0.167,v2,Al,28,4,83.33
AlN,B,0.167,v2,Al,29,4,83.33
AlN,B,0.167,v2,Al,30,4,83.33
AlN,B,0.167,v2,B,31,4,16.67
AlN,B,0.167,v2,B,32,4,16.67
AlN,B,0.167,v2,B,33,4,16.67
AlN,B,0.167,v2,B,34,4,16.67
AlN,B,0.167,v2,B,35,4,16.67
AlN,B,0.167,v2,B,36,4,16.67
AlN,B,0.167,v3,Al,1,4,83.33
AlN,B,0.167,v3,Al,2,4,83.33
AlN,B,0.167,v3,Al,3,4,83.33
AlN,B,0.167,v3,Al,4,4,83.33
AlN,B,0.167,v3,Al,5,4,83.33
AlN,B,0.167,v3,Al,6,4,83.33
AlN,B,0.167,v3,Al,7,4,83.33
AlN,B,0.167,v3,Al,8,4,83.33
AlN,B,0.167,v3,Al,9,4,83.33
AlN,B,0.167,v3,Al,10,4,83.33
AlN,B,0.167,v3,Al,11,4,83.33
AlN,B,0.167,v3,Al,12,4,83.33
AlN,B,0.167,v3,Al,13,4,83.33
AlN,B,0.167,v3,Al,14,4,83.33
AlN,B,0.167,v3,Al,15,4,83.33
AlN,B,0.167,v3,Al,16,4,83.33
AlN,B,0.167,v3,Al,17,4,83.33
AlN,B,0.167,v3,Al,18,4,83.33
AlN,B,0.167,v3,Al,19,4,83.33
AlN,B,0.167,v3,Al,20,4,83.33
AlN,B,0.167,v3,Al,21,4,83.33
AlN,B,0.167,v3,Al,22,4,83.33
AlN,B,0.167,v3,Al,23,4,83.33
AlN,B,0.167,v3,Al,24,4,83.33
AlN,B,0.167,v3,Al,25,4,83.33
AlN,B,0.167,v3,Al,26,4,83.33
AlN,B,0.167,v3,Al,27,4,83.33
AlN,B,0.167,v3,Al,28,4,83.33
AlN,B,0.167,v3,Al,29,4,83.33
AlN,B,0.167,v3,Al,30,4,83.33
AlN,B,0.167,v3,B,31,4,16.67
AlN,B,0.167,v3,B,32,4,16.67
AlN,B,0.167,v3,B,33,4,16.67
AlN,B,0.167,v3,B,34,4,16.67
AlN,B,0.167,v3,B,35,4,16.67
AlN,B,0.167,v3,B,36,4,16.67
AlN,B,0.222,v0,Al,1,4,77.78
AlN,B,0.222,v0,Al,2,4,77.78
AlN,B,0.222,v0,Al,3,4,77.78
AlN,B,0.222,v0,Al,4,4,77.78
AlN,B,0.222,v0,Al,5,4,77.78
AlN,B,0.222,v0,Al,6,4,77.78
AlN,B,0.222,v0,Al,7,4,77.78
AlN,B,0.222,v0,Al,8,4,77.78
AlN,B,0.222,v0,Al,9,4,77.78
AlN,B,0.222,v0,Al,10,4,77.78
AlN,B,0.222,v0,Al,11,4,77.78
AlN,B,0.222,v0,Al,12,4,77.78
AlN,B,0.222,v0,Al,13,4,77.78
AlN,B,0.222,v0,Al,14,4,77.78
AlN,B,0.222,v0,Al,15,4,77.78
AlN,B,0.222,v0,Al,16,4,77.78
AlN,B,0.222,v0,Al,17,4,77.78
AlN,B,0.222,v0,Al,18,4,77.78
AlN,B,0.222,v0,Al,19,4,77.78
AlN,B,0.222,v0,Al,20,4,77.78
AlN,B,0.222,v0,Al,21,4,77.78
AlN,B,0.222,v0,Al,22,4,77.78
AlN,B,0.222,v0,Al,23,4,77.78
AlN,B,0.222,v0,Al,24,4,77.78
AlN,B,0.222,v0,Al,25,4,77.78
AlN,B,0.222,v0,Al,26,4,77.78
AlN,B,0.222,v0,Al,27,4,77.78
AlN,B,0.222,v0,Al,28,4,77.78
AlN,B,0.222,v0,B,29,3,2.78
AlN,B,0.222,v0,B,30,4,19.44
AlN,B,0.222,v0,B,31,4,19.44
AlN,B,0.222,v0,B,32,4,19.44
AlN,B,0.222,v0,B,33,4,19.44
AlN,B,0.222,v0,B,34,4,19.44
AlN,B,0.222,v0,B,35,4,19.44
AlN,B,0.222,v0,B,36,4,19.44
AlN,B,0.222,v1,Al,1,4,77.78
AlN,B,0.222,v1,Al,2,4,77.78
AlN,B,0.222,v1,Al,3,4,77.78
AlN,B,0.222,v1,Al,4,4,77.78
AlN,B,0.222,v1,Al,5,4,77.78
AlN,B,0.222,v1,Al,6,4,77.78
AlN,B,0.222,v1,Al,7,4,77.78
AlN,B,0.222,v1,Al,8,4,77.78
AlN,B,0.222,v1,Al,9,4,77.78
AlN,B,0.222,v1,Al,10,4,77.78
AlN,B,0.222,v1,Al,11,4,77.78
AlN,B,0.222,v1,Al,12,4,77.78
AlN,B,0.222,v1,Al,13,4,77.78
AlN,B,0.222,v1,Al,14,4,77.78
AlN,B,0.222,v1,Al,15,4,77.78
AlN,B,0.222,v1,Al,16,4,77.78
AlN,B,0.222,v1,Al,17,4,77.78
AlN,B,0.222,v1,Al,18,4,77.78
AlN,B,0.222,v1,Al,19,4,77.78
AlN,B,0.222,v1,Al,20,4,77.78
AlN,B,0.222,v1,Al,21,4,77.78
AlN,B,0.222,v1,Al,22,4,77.78
AlN,B,0.222,v1,Al,23,4,77.78
AlN,B,0.222,v1,Al,24,4,77.78
AlN,B,0.222,v1,Al,25,4,77.78
AlN,B,0.222,v1,Al,26,4,77.78
AlN,B,0.222,v1,Al,27,4,77.78
AlN,B,0.222,v1,Al,28,4,77.78
AlN,B,0.222,v1,B,29,4,22.22
AlN,B,0.222,v1,B,30,4,22.22
AlN,B,0.222,v1,B,31,4,22.22
AlN,B,0.222,v1,B,32,4,22.22
AlN,B,0.222,v1,B,33,4,22.22
AlN,B,0.222,v1,B,34,4,22.22
AlN,B,0.222,v1,B,35,4,22.22
AlN,B,0.222,v1,B,36,4,22.22
AlN,B,0.222,v2,Al,1,4,77.78
AlN,B,0.222,v2,Al,2,4,77.78
AlN,B,0.222,v2,Al,3,4,77.78
AlN,B,0.222,v2,Al,4,4,77.78
AlN,B,0.222,v2,Al,5,4,77.78
AlN,B,0.222,v2,Al,6,4,77.78
AlN,B,0.222,v2,Al,7,4,77.78
AlN,B,0.222,v2,Al,8,4,77.78
AlN,B,0.222,v2,Al,9,4,77.78
AlN,B,0.222,v2,Al,10,4,77.78
AlN,B,0.222,v2,Al,11,4,77.78
AlN,B,0.222,v2,Al,12,4,77.78
AlN,B,0.222,v2,Al,13,4,77.78
AlN,B,0.222,v2,Al,14,4,77.78
AlN,B,0.222,v2,Al,15,4,77.78
AlN,B,0.222,v2,Al,16,4,77.78
AlN,B,0.222,v2,Al,17,4,77.78
AlN,B,0.222,v2,Al,18,4,77.78
AlN,B,0.222,v2,Al,19,4,77.78
AlN,B,0.222,v2,Al,20,4,77.78
AlN,B,0.222,v2,Al,21,4,77.78
AlN,B,0.222,v2,Al,22,4,77.78
AlN,B,0.222,v2,Al,23,4,77.78
AlN,B,0.222,v2,Al,24,4,77.78
AlN,B,0.222,v2,Al,25,4,77.78
AlN,B,0.222,v2,Al,26,4,77.78
AlN,B,0.222,v2,Al,27,4,77.78
AlN,B,0.222,v2,Al,28,4,77.78
AlN,B,0.222,v2,B,29,4,16.67
AlN,B,0.222,v2,B,30,4,16.67
AlN,B,0.222,v2,B,31,4,16.67
AlN,B,0.222,v2,B,32,3,5.56
AlN,B,0.222,v2,B,33,3,5.56
AlN,B,0.222,v2,B,34,4,16.67
AlN,B,0.222,v2,B,35,4,16.67
AlN,B,0.222,v2,B,36,4,16.67
AlN,B,0.222,v3,Al,1,4,77.78
AlN,B,0.222,v3,Al,2,4,77.78
AlN,B,0.222,v3,Al,3,4,77.78
AlN,B,0.222,v3,Al,4,4,77.78
AlN,B,0.222,v3,Al,5,4,77.78
AlN,B,0.222,v3,Al,6,4,77.78
AlN,B,0.222,v3,Al,7,4,77.78
AlN,B,0.222,v3,Al,8,4,77.78
AlN,B,0.222,v3,Al,9,4,77.78
AlN,B,0.222,v3,Al,10,4,77.78
AlN,B,0.222,v3,Al,11,4,77.78
AlN,B,0.222,v3,Al,12,4,77.78
AlN,B,0.222,v3,Al,13,4,77.78
AlN,B,0.222,v3,Al,14,4,77.78
AlN,B,0.222,v3,Al,15,4,77.78
AlN,B,0.222,v3,Al,16,4,77.78
AlN,B,0.222,v3,Al,17,4,77.78
AlN,B,0.222,v3,Al,18,4,77.78
AlN,B,0.222,v3,Al,19,4,77.78
AlN,B,0.222,v3,Al,20,4,77.78
AlN,B,0.222,v3,Al,21,4,77.78
AlN,B,0.222,v3,Al,22,4,77.78
AlN,B,0.222,v3,Al,23,4,77.78
AlN,B,0.222,v3,Al,24,4,77.78
AlN,B,0.222,v3,Al,25,4,77.78
AlN,B,0.222,v3,Al,26,4,77.78
AlN,B,0.222,v3,Al,27,4,77.78
AlN,B,0.222,v3,Al,28,4,77.78
AlN,B,0.222,v3,B,29,4,19.44
AlN,B,0.222,v3,B,30,4,19.44
AlN,B,0.222,v3,B,31,4,19.44
AlN,B,0.222,v3,B,32,4,19.44
AlN,B,0.222,v3,B,33,4,19.44
AlN,B,0.222,v3,B,34,4,19.44
AlN,B,0.222,v3,B,35,3,2.78
AlN,B,0.222,v3,B,36,4,19.44
AlN,B,0.278,v0,Al,1,4,72.22
AlN,B,0.278,v0,Al,2,4,72.22
AlN,B,0.278,v0,Al,3,4,72.22
AlN,B,0.278,v0,Al,4,4,72.22
AlN,B,0.278,v0,Al,5,4,72.22
AlN,B,0.278,v0,Al,6,4,72.22
AlN,B,0.278,v0,Al,7,4,72.22
