base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
AlN,La,0.056,v2,Al,1,N-Al-N,1-2,104.8492
AlN,La,0.056,v2,Al,1,N-Al-N,1-3,109.2513
AlN,La,0.056,v2,Al,1,N-Al-N,1-4,107.6462
AlN,La,0.056,v2,Al,1,N-Al-N,2-3,110.006
AlN,La,0.056,v2,Al,1,N-Al-N,2-4,113.1178
AlN,La,0.056,v2,Al,1,N-Al-N,3-4,111.6614
AlN,La,0.056,v2,Al,2,N-Al-N,1-2,107.7654
AlN,La,0.056,v2,Al,2,N-Al-N,1-3,109.3562
AlN,La,0.056,v2,Al,2,N-Al-N,1-4,110.9575
AlN,La,0.056,v2,Al,2,N-Al-N,2-3,109.356
AlN,La,0.056,v2,Al,2,N-Al-N,2-4,110.9574
AlN,La,0.056,v2,Al,2,N-Al-N,3-4,108.4267
AlN,La,0.056,v2,Al,3,N-Al-N,1-2,102.3188
AlN,La,0.056,v2,Al,3,N-Al-N,1-3,110.5646
AlN,La,0.056,v2,Al,3,N-Al-N,1-4,112.5703
AlN,La,0.056,v2,Al,3,N-Al-N,2-3,113.7244
AlN,La,0.056,v2,Al,3,N-Al-N,2-4,110.0027
AlN,La,0.056,v2,Al,3,N-Al-N,3-4,107.7111
AlN,La,0.056,v2,Al,4,N-Al-N,1-2,99.5871
AlN,La,0.056,v2,Al,4,N-Al-N,1-3,115.2627
AlN,La,0.056,v2,Al,4,N-Al-N,1-4,114.185
AlN,La,0.056,v2,Al,4,N-Al-N,2-3,116.176
AlN,La,0.056,v2,Al,4,N-Al-N,2-4,115.7473
AlN,La,0.056,v2,Al,4,N-Al-N,3-4,96.9152
AlN,La,0.056,v2,Al,5,N-Al-N,1-2,115.1191
AlN,La,0.056,v2,Al,5,N-Al-N,1-3,115.4045
AlN,La,0.056,v2,Al,5,N-Al-N,1-4,102.6003
AlN,La,0.056,v2,Al,5,N-Al-N,2-3,115.4045
AlN,La,0.056,v2,Al,5,N-Al-N,2-4,102.6003
AlN,La,0.056,v2,Al,5,N-Al-N,3-4,102.8974
AlN,La,0.056,v2,Al,6,N-Al-N,1-2,100.1412
AlN,La,0.056,v2,Al,6,N-Al-N,1-3,102.4703
AlN,La,0.056,v2,Al,6,N-Al-N,1-4,110.8858
AlN,La,0.056,v2,Al,6,N-Al-N,2-3,115.763
AlN,La,0.056,v2,Al,6,N-Al-N,2-4,113.0125
AlN,La,0.056,v2,Al,6,N-Al-N,3-4,113.119
AlN,La,0.056,v2,Al,7,N-Al-N,1-2,102.3188
AlN,La,0.056,v2,Al,7,N-Al-N,1-3,110.5644
AlN,La,0.056,v2,Al,7,N-Al-N,1-4,112.5703
AlN,La,0.056,v2,Al,7,N-Al-N,2-3,113.7245
AlN,La,0.056,v2,Al,7,N-Al-N,2-4,110.0027
AlN,La,0.056,v2,Al,7,N-Al-N,3-4,107.7112
AlN,La,0.056,v2,Al,8,N-Al-N,1-2,111.1204
AlN,La,0.056,v2,Al,8,N-Al-N,1-3,111.1204
AlN,La,0.056,v2,Al,8,N-Al-N,1-4,107.7526
AlN,La,0.056,v2,Al,8,N-Al-N,2-3,113.0544
AlN,La,0.056,v2,Al,8,N-Al-N,2-4,106.7272
AlN,La,0.056,v2,Al,8,N-Al-N,3-4,106.7272
AlN,La,0.056,v2,Al,9,N-Al-N,1-2,104.8492
AlN,La,0.056,v2,Al,9,N-Al-N,1-3,109.2513
AlN,La,0.056,v2,Al,9,N-Al-N,1-4,107.6462
AlN,La,0.056,v2,Al,9,N-Al-N,2-3,110.006
AlN,La,0.056,v2,Al,9,N-Al-N,2-4,113.1178
AlN,La,0.056,v2,Al,9,N-Al-N,3-4,111.6615
AlN,La,0.056,v2,Al,10,N-Al-N,1-2,100.1411
AlN,La,0.056,v2,Al,10,N-Al-N,1-3,102.4703
AlN,La,0.056,v2,Al,10,N-Al-N,1-4,110.8858
AlN,La,0.056,v2,Al,10,N-Al-N,2-3,115.7631
AlN,La,0.056,v2,Al,10,N-Al-N,2-4,113.0125
AlN,La,0.056,v2,Al,10,N-Al-N,3-4,113.1189
AlN,La,0.056,v2,Al,11,N-Al-N,1-2,99.5871
AlN,La,0.056,v2,Al,11,N-Al-N,1-3,115.2626
AlN,La,0.056,v2,Al,11,N-Al-N,1-4,114.1848
AlN,La,0.056,v2,Al,11,N-Al-N,2-3,116.176
AlN,La,0.056,v2,Al,11,N-Al-N,2-4,115.7474
AlN,La,0.056,v2,Al,11,N-Al-N,3-4,96.9152
AlN,La,0.056,v2,Al,12,N-Al-N,1-2,108.3086
AlN,La,0.056,v2,Al,12,N-Al-N,1-3,110.6311
AlN,La,0.056,v2,Al,12,N-Al-N,1-4,110.6309
AlN,La,0.056,v2,Al,12,N-Al-N,2-3,107.8853
AlN,La,0.056,v2,Al,12,N-Al-N,2-4,107.8853
AlN,La,0.056,v2,Al,12,N-Al-N,3-4,111.3689
AlN,La,0.056,v2,Al,13,N-Al-N,1-2,106.5733
AlN,La,0.056,v2,Al,13,N-Al-N,1-3,109.4715
AlN,La,0.056,v2,Al,13,N-Al-N,1-4,110.8685
AlN,La,0.056,v2,Al,13,N-Al-N,2-3,109.3596
AlN,La,0.056,v2,Al,13,N-Al-N,2-4,108.1937
AlN,La,0.056,v2,Al,13,N-Al-N,3-4,112.1986
AlN,La,0.056,v2,Al,14,N-Al-N,1-2,107.2498
AlN,La,0.056,v2,Al,14,N-Al-N,1-3,105.2464
AlN,La,0.056,v2,Al,14,N-Al-N,1-4,114.9381
AlN,La,0.056,v2,Al,14,N-Al-N,2-3,105.6403
AlN,La,0.056,v2,Al,14,N-Al-N,2-4,114.3211
AlN,La,0.056,v2,Al,14,N-Al-N,3-4,108.6772
AlN,La,0.056,v2,Al,15,N-Al-N,1-2,100.0929
AlN,La,0.056,v2,Al,15,N-Al-N,1-3,108.2195
AlN,La,0.056,v2,Al,15,N-Al-N,1-4,112.1626
AlN,La,0.056,v2,Al,15,N-Al-N,2-3,114.1561
AlN,La,0.056,v2,Al,15,N-Al-N,2-4,113.7571
AlN,La,0.056,v2,Al,15,N-Al-N,3-4,108.2124
AlN,La,0.056,v2,Al,16,N-Al-N,1-2,106.5732
AlN,La,0.056,v2,Al,16,N-Al-N,1-3,109.4715
AlN,La,0.056,v2,Al,16,N-Al-N,1-4,110.8685
AlN,La,0.056,v2,Al,16,N-Al-N,2-3,109.3597
AlN,La,0.056,v2,Al,16,N-Al-N,2-4,108.1937
AlN,La,0.056,v2,Al,16,N-Al-N,3-4,112.1987
AlN,La,0.056,v2,Al,17,N-Al-N,1-2,108.4399
AlN,La,0.056,v2,Al,17,N-Al-N,1-3,112.0571
AlN,La,0.056,v2,Al,17,N-Al-N,1-4,108.6039
AlN,La,0.056,v2,Al,17,N-Al-N,2-3,112.0574
AlN,La,0.056,v2,Al,17,N-Al-N,2-4,108.6038
AlN,La,0.056,v2,Al,17,N-Al-N,3-4,106.9684
AlN,La,0.056,v2,Al,18,N-Al-N,1-2,102.4653
AlN,La,0.056,v2,Al,18,N-Al-N,1-3,110.1866
AlN,La,0.056,v2,Al,18,N-Al-N,1-4,113.0246
AlN,La,0.056,v2,Al,18,N-Al-N,2-3,110.4296
AlN,La,0.056,v2,Al,18,N-Al-N,2-4,114.5815
AlN,La,0.056,v2,Al,18,N-Al-N,3-4,106.2002
AlN,La,0.056,v2,Al,19,N-Al-N,1-2,100.0928
AlN,La,0.056,v2,Al,19,N-Al-N,1-3,108.2195
AlN,La,0.056,v2,Al,19,N-Al-N,1-4,112.1627
AlN,La,0.056,v2,Al,19,N-Al-N,2-3,114.1561
AlN,La,0.056,v2,Al,19,N-Al-N,2-4,113.7571
AlN,La,0.056,v2,Al,19,N-Al-N,3-4,108.2124
AlN,La,0.056,v2,Al,20,N-Al-N,1-2,115.5885
AlN,La,0.056,v2,Al,20,N-Al-N,1-3,112.9852
AlN,La,0.056,v2,Al,20,N-Al-N,1-4,104.6564
AlN,La,0.056,v2,Al,20,N-Al-N,2-3,112.9851
AlN,La,0.056,v2,Al,20,N-Al-N,2-4,104.6566
AlN,La,0.056,v2,Al,20,N-Al-N,3-4,104.5449
AlN,La,0.056,v2,Al,21,N-Al-N,1-2,107.2499
AlN,La,0.056,v2,Al,21,N-Al-N,1-3,105.2464
AlN,La,0.056,v2,Al,21,N-Al-N,1-4,114.938
AlN,La,0.056,v2,Al,21,N-Al-N,2-3,105.6404
AlN,La,0.056,v2,Al,21,N-Al-N,2-4,114.321
AlN,La,0.056,v2,Al,21,N-Al-N,3-4,108.6773
AlN,La,0.056,v2,Al,22,N-Al-N,1-2,102.4653
AlN,La,0.056,v2,Al,22,N-Al-N,1-3,110.1864
AlN,La,0.056,v2,Al,22,N-Al-N,1-4,113.0245
AlN,La,0.056,v2,Al,22,N-Al-N,2-3,110.4298
AlN,La,0.056,v2,Al,22,N-Al-N,2-4,114.5815
AlN,La,0.056,v2,Al,22,N-Al-N,3-4,106.2002
AlN,La,0.056,v2,Al,23,N-Al-N,1-2,105.1532
AlN,La,0.056,v2,Al,23,N-Al-N,1-3,108.3593
AlN,La,0.056,v2,Al,23,N-Al-N,1-4,108.0408
AlN,La,0.056,v2,Al,23,N-Al-N,2-3,110.6254
AlN,La,0.056,v2,Al,23,N-Al-N,2-4,112.9443
AlN,La,0.056,v2,Al,23,N-Al-N,3-4,111.3947
AlN,La,0.056,v2,Al,24,N-Al-N,1-2,109.1162
AlN,La,0.056,v2,Al,24,N-Al-N,1-3,109.3821
AlN,La,0.056,v2,Al,24,N-Al-N,1-4,112.6919
AlN,La,0.056,v2,Al,24,N-Al-N,2-3,105.6064
AlN,La,0.056,v2,Al,24,N-Al-N,2-4,111.3652
AlN,La,0.056,v2,Al,24,N-Al-N,3-4,108.419
AlN,La,0.056,v2,Al,25,N-Al-N,1-2,101.7042
AlN,La,0.056,v2,Al,25,N-Al-N,1-3,101.7043
AlN,La,0.056,v2,Al,25,N-Al-N,1-4,109.9517
AlN,La,0.056,v2,Al,25,N-Al-N,2-3,117.3723
AlN,La,0.056,v2,Al,25,N-Al-N,2-4,112.3683
AlN,La,0.056,v2,Al,25,N-Al-N,3-4,112.3684
AlN,La,0.056,v2,Al,26,N-Al-N,1-2,101.9664
AlN,La,0.056,v2,Al,26,N-Al-N,1-3,114.4681
AlN,La,0.056,v2,Al,26,N-Al-N,1-4,111.162
AlN,La,0.056,v2,Al,26,N-Al-N,2-3,113.2033
AlN,La,0.056,v2,Al,26,N-Al-N,2-4,110.1405
AlN,La,0.056,v2,Al,26,N-Al-N,3-4,105.9827
AlN,La,0.056,v2,Al,27,N-Al-N,1-2,105.1532
AlN,La,0.056,v2,Al,27,N-Al-N,1-3,108.3592
AlN,La,0.056,v2,Al,27,N-Al-N,1-4,108.0408
AlN,La,0.056,v2,Al,27,N-Al-N,2-3,110.6254
AlN,La,0.056,v2,Al,27,N-Al-N,2-4,112.9443
AlN,La,0.056,v2,Al,27,N-Al-N,3-4,111.3947
AlN,La,0.056,v2,Al,28,N-Al-N,1-2,103.0193
AlN,La,0.056,v2,Al,28,N-Al-N,1-3,103.0195
AlN,La,0.056,v2,Al,28,N-Al-N,1-4,110.6926
AlN,La,0.056,v2,Al,28,N-Al-N,2-3,115.308
AlN,La,0.056,v2,Al,28,N-Al-N,2-4,111.9859
AlN,La,0.056,v2,Al,28,N-Al-N,3-4,111.986
AlN,La,0.056,v2,Al,29,N-Al-N,1-2,102.181
AlN,La,0.056,v2,Al,29,N-Al-N,1-3,114.1126
AlN,La,0.056,v2,Al,29,N-Al-N,1-4,109.7898
