base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,1-2,108.9071
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,1-3,108.9073
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,1-4,108.3552
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,2-3,109.6531
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,2-4,110.4878
GaN,Sc,0.056,v0,Ga,13,N-Ga-N,3-4,110.4872
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,1-2,108.357
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,1-3,108.8197
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,1-4,109.0197
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,2-3,109.8307
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,2-4,110.6645
GaN,Sc,0.056,v0,Ga,14,N-Ga-N,3-4,110.1031
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,1-2,106.4955
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,1-3,110.8196
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,1-4,110.9273
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,2-3,109.1321
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,2-4,109.2495
GaN,Sc,0.056,v0,Ga,15,N-Ga-N,3-4,110.1257
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,1-2,107.4252
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,1-3,108.0785
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,1-4,112.4807
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,2-3,110.2452
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,2-4,111.4351
GaN,Sc,0.056,v0,Ga,16,N-Ga-N,3-4,107.1383
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,1-2,108.3569
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,1-3,108.8196
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,1-4,109.0196
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,2-3,109.8307
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,2-4,110.6649
GaN,Sc,0.056,v0,Ga,17,N-Ga-N,3-4,110.1029
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,1-2,108.9682
GaN,Sc,0.056,v0,Ga,18,N-Ga-N,1-3,108.7533
