base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
InN,La,0.056,v0,In,15,N-In-N,3-4,112.1042
InN,La,0.056,v0,In,16,N-In-N,1-2,108.0914
InN,La,0.056,v0,In,16,N-In-N,1-3,107.9546
InN,La,0.056,v0,In,16,N-In-N,1-4,111.629
InN,La,0.056,v0,In,16,N-In-N,2-3,109.8855
InN,La,0.056,v0,In,16,N-In-N,2-4,110.6786
InN,La,0.056,v0,In,16,N-In-N,3-4,108.5579
InN,La,0.056,v0,In,17,N-In-N,1-2,107.9366
InN,La,0.056,v0,In,17,N-In-N,1-3,106.4866
InN,La,0.056,v0,In,17,N-In-N,1-4,107.7641
InN,La,0.056,v0,In,17,N-In-N,2-3,111.2833
InN,La,0.056,v0,In,17,N-In-N,2-4,111.7031
InN,La,0.056,v0,In,17,N-In-N,3-4,111.4002
InN,La,0.056,v0,In,18,N-In-N,1-2,108.9317
InN,La,0.056,v0,In,18,N-In-N,1-3,109.1856
InN,La,0.056,v0,In,18,N-In-N,1-4,110.6226
InN,La,0.056,v0,In,18,N-In-N,2-3,109.1857
InN,La,0.056,v0,In,18,N-In-N,2-4,110.6226
InN,La,0.056,v0,In,18,N-In-N,3-4,108.2645
InN,La,0.056,v0,In,19,N-In-N,1-2,105.4456
InN,La,0.056,v0,In,19,N-In-N,1-3,112.1623
InN,La,0.056,v0,In,19,N-In-N,1-4,109.9779
InN,La,0.056,v0,In,19,N-In-N,2-3,111.2412
InN,La,0.056,v0,In,19,N-In-N,2-4,109.9708
InN,La,0.056,v0,In,19,N-In-N,3-4,108.0385
InN,La,0.056,v0,In,20,N-In-N,1-2,108.0915
InN,La,0.056,v0,In,20,N-In-N,1-3,107.9546
InN,La,0.056,v0,In,20,N-In-N,1-4,111.6291
InN,La,0.056,v0,In,20,N-In-N,2-3,109.8854
InN,La,0.056,v0,In,20,N-In-N,2-4,110.6785
InN,La,0.056,v0,In,20,N-In-N,3-4,108.5578
InN,La,0.056,v0,In,21,N-In-N,1-2,111.3602
InN,La,0.056,v0,In,21,N-In-N,1-3,111.3601
InN,La,0.056,v0,In,21,N-In-N,1-4,104.3457
InN,La,0.056,v0,In,21,N-In-N,2-3,110.2933
InN,La,0.056,v0,In,21,N-In-N,2-4,109.6572
InN,La,0.056,v0,In,21,N-In-N,3-4,109.6572
InN,La,0.056,v0,In,22,N-In-N,1-2,106.225
InN,La,0.056,v0,In,22,N-In-N,1-3,106.2727
InN,La,0.056,v0,In,22,N-In-N,1-4,106.0533
InN,La,0.056,v0,In,22,N-In-N,2-3,114.4096
InN,La,0.056,v0,In,22,N-In-N,2-4,111.1167
InN,La,0.056,v0,In,22,N-In-N,3-4,112.1043
InN,La,0.056,v0,In,23,N-In-N,1-2,105.4454
InN,La,0.056,v0,In,23,N-In-N,1-3,112.1625
InN,La,0.056,v0,In,23,N-In-N,1-4,109.9779
InN,La,0.056,v0,In,23,N-In-N,2-3,111.2411
InN,La,0.056,v0,In,23,N-In-N,2-4,109.9708
InN,La,0.056,v0,In,23,N-In-N,3-4,108.0386
InN,La,0.056,v0,In,24,N-In-N,1-2,106.9655
InN,La,0.056,v0,In,24,N-In-N,1-3,109.0745
InN,La,0.056,v0,In,24,N-In-N,1-4,112.0285
InN,La,0.056,v0,In,24,N-In-N,2-3,109.5445
InN,La,0.056,v0,In,24,N-In-N,2-4,112.3081
InN,La,0.056,v0,In,24,N-In-N,3-4,106.8875
InN,La,0.056,v0,In,25,N-In-N,1-2,103.3077
InN,La,0.056,v0,In,25,N-In-N,1-3,109.9902
InN,La,0.056,v0,In,25,N-In-N,1-4,109.8351
InN,La,0.056,v0,In,25,N-In-N,2-3,111.764
InN,La,0.056,v0,In,25,N-In-N,2-4,111.3652
InN,La,0.056,v0,In,25,N-In-N,3-4,110.3652
InN,La,0.056,v0,In,26,N-In-N,1-2,115.2371
InN,La,0.056,v0,In,26,N-In-N,1-3,104.8723
InN,La,0.056,v0,In,26,N-In-N,1-4,112.608
InN,La,0.056,v0,In,26,N-In-N,2-3,104.8724
InN,La,0.056,v0,In,26,N-In-N,2-4,112.608
InN,La,0.056,v0,In,26,N-In-N,3-4,105.4895
InN,La,0.056,v0,In,27,N-In-N,1-2,107.2039
InN,La,0.056,v0,In,27,N-In-N,1-3,106.8614
InN,La,0.056,v0,In,27,N-In-N,1-4,114.3536
InN,La,0.056,v0,In,27,N-In-N,2-3,110.1526
InN,La,0.056,v0,In,27,N-In-N,2-4,112.5909
InN,La,0.056,v0,In,27,N-In-N,3-4,105.5149
InN,La,0.056,v0,In,28,N-In-N,1-2,106.9655
InN,La,0.056,v0,In,28,N-In-N,1-3,109.0745
InN,La,0.056,v0,In,28,N-In-N,1-4,112.0283
InN,La,0.056,v0,In,28,N-In-N,2-3,109.5446
InN,La,0.056,v0,In,28,N-In-N,2-4,112.3082
InN,La,0.056,v0,In,28,N-In-N,3-4,106.8875
InN,La,0.056,v0,In,29,N-In-N,1-2,108.6548
InN,La,0.056,v0,In,29,N-In-N,1-3,108.2581
InN,La,0.056,v0,In,29,N-In-N,1-4,108.2581
InN,La,0.056,v0,In,29,N-In-N,2-3,110.3937
InN,La,0.056,v0,In,29,N-In-N,2-4,110.3937
InN,La,0.056,v0,In,29,N-In-N,3-4,110.8036
InN,La,0.056,v0,In,30,N-In-N,1-2,107.1495
InN,La,0.056,v0,In,30,N-In-N,1-3,108.8874
InN,La,0.056,v0,In,30,N-In-N,1-4,108.5896
InN,La,0.056,v0,In,30,N-In-N,2-3,111.6715
InN,La,0.056,v0,In,30,N-In-N,2-4,109.9011
InN,La,0.056,v0,In,30,N-In-N,3-4,110.5292
InN,La,0.056,v0,In,31,N-In-N,1-2,107.2038
InN,La,0.056,v0,In,31,N-In-N,1-3,106.8615
InN,La,0.056,v0,In,31,N-In-N,1-4,114.3536
InN,La,0.056,v0,In,31,N-In-N,2-3,110.1526
InN,La,0.056,v0,In,31,N-In-N,2-4,112.5908
InN,La,0.056,v0,In,31,N-In-N,3-4,105.5149
InN,La,0.056,v0,In,32,N-In-N,1-2,103.3077
InN,La,0.056,v0,In,32,N-In-N,1-3,109.9902
InN,La,0.056,v0,In,32,N-In-N,1-4,109.8352
InN,La,0.056,v0,In,32,N-In-N,2-3,111.764
InN,La,0.056,v0,In,32,N-In-N,2-4,111.3652
InN,La,0.056,v0,In,32,N-In-N,3-4,110.3652
InN,La,0.056,v0,In,33,N-In-N,1-2,107.1496
InN,La,0.056,v0,In,33,N-In-N,1-3,108.8875
InN,La,0.056,v0,In,33,N-In-N,1-4,108.5895
InN,La,0.056,v0,In,33,N-In-N,2-3,111.6715
InN,La,0.056,v0,In,33,N-In-N,2-4,109.9011
InN,La,0.056,v0,In,33,N-In-N,3-4,110.5292
InN,La,0.056,v0,In,34,N-In-N,1-2,108.247
InN,La,0.056,v0,In,34,N-In-N,1-3,108.2469
InN,La,0.056,v0,In,34,N-In-N,1-4,107.4955
InN,La,0.056,v0,In,34,N-In-N,2-3,109.809
InN,La,0.056,v0,In,34,N-In-N,2-4,111.4546
InN,La,0.056,v0,In,34,N-In-N,3-4,111.4545
InN,La,0.056,v0,La,35,N-La-N,1-2,116.1816
InN,La,0.056,v0,La,35,N-La-N,1-3,113.5423
InN,La,0.056,v0,La,35,N-La-N,1-4,103.8113
InN,La,0.056,v0,La,35,N-La-N,2-3,113.5424
InN,La,0.056,v0,La,35,N-La-N,2-4,103.8114
InN,La,0.056,v0,La,35,N-La-N,3-4,104.0673
InN,La,0.056,v0,La,36,N-La-N,1-2,110.4145
InN,La,0.056,v0,La,36,N-La-N,1-3,110.4144
InN,La,0.056,v0,La,36,N-La-N,1-4,105.0534
InN,La,0.056,v0,La,36,N-La-N,2-3,111.4453
InN,La,0.056,v0,La,36,N-La-N,2-4,109.6588
InN,La,0.056,v0,La,36,N-La-N,3-4,109.6586
InN,La,0.056,v1,In,1,N-In-N,1-2,106.6955
InN,La,0.056,v1,In,1,N-In-N,1-3,106.4218
InN,La,0.056,v1,In,1,N-In-N,1-4,112.254
InN,La,0.056,v1,In,1,N-In-N,2-3,111.4381
InN,La,0.056,v1,In,1,N-In-N,2-4,110.6081
InN,La,0.056,v1,In,1,N-In-N,3-4,109.3491
InN,La,0.056,v1,In,2,N-In-N,1-2,106.2488
InN,La,0.056,v1,In,2,N-In-N,1-3,108.0475
InN,La,0.056,v1,In,2,N-In-N,1-4,109.7892
InN,La,0.056,v1,In,2,N-In-N,2-3,110.7507
InN,La,0.056,v1,In,2,N-In-N,2-4,111.402
InN,La,0.056,v1,In,2,N-In-N,3-4,110.4593
InN,La,0.056,v1,In,3,N-In-N,1-2,111.1075
InN,La,0.056,v1,In,3,N-In-N,1-3,107.0964
InN,La,0.056,v1,In,3,N-In-N,1-4,110.6967
InN,La,0.056,v1,In,3,N-In-N,2-3,108.6912
InN,La,0.056,v1,In,3,N-In-N,2-4,110.5718
InN,La,0.056,v1,In,3,N-In-N,3-4,108.5584
InN,La,0.056,v1,In,4,N-In-N,1-2,111.3934
InN,La,0.056,v1,In,4,N-In-N,1-3,108.2134
InN,La,0.056,v1,In,4,N-In-N,1-4,110.4106
InN,La,0.056,v1,In,4,N-In-N,2-3,108.2117
InN,La,0.056,v1,In,4,N-In-N,2-4,110.4106
InN,La,0.056,v1,In,4,N-In-N,3-4,108.0893
InN,La,0.056,v1,In,5,N-In-N,1-2,107.4217
InN,La,0.056,v1,In,5,N-In-N,1-3,107.4219
InN,La,0.056,v1,In,5,N-In-N,1-4,107.7682
InN,La,0.056,v1,In,5,N-In-N,2-3,111.1039
InN,La,0.056,v1,In,5,N-In-N,2-4,111.4489
InN,La,0.056,v1,In,5,N-In-N,3-4,111.4478
InN,La,0.056,v1,In,6,N-In-N,1-2,106.3845
InN,La,0.056,v1,In,6,N-In-N,1-3,108.051
InN,La,0.056,v1,In,6,N-In-N,1-4,108.328
InN,La,0.056,v1,In,6,N-In-N,2-3,110.677
InN,La,0.056,v1,In,6,N-In-N,2-4,111.6671
InN,La,0.056,v1,In,6,N-In-N,3-4,111.5042
InN,La,0.056,v1,In,7,N-In-N,1-2,106.0114
InN,La,0.056,v1,In,7,N-In-N,1-3,104.6568
InN,La,0.056,v1,In,7,N-In-N,1-4,108.3529
InN,La,0.056,v1,In,7,N-In-N,2-3,114.0857
InN,La,0.056,v1,In,7,N-In-N,2-4,111.9599
InN,La,0.056,v1,In,7,N-In-N,3-4,111.2124
InN,La,0.056,v1,In,8,N-In-N,1-2,107.5206
InN,La,0.056,v1,In,8,N-In-N,1-3,114.6279
InN,La,0.056,v1,In,8,N-In-N,1-4,106.9681
InN,La,0.056,v1,In,8,N-In-N,2-3,112.7076
InN,La,0.056,v1,In,8,N-In-N,2-4,109.32
InN,La,0.056,v1,In,8,N-In-N,3-4,105.4576
InN,La,0.056,v1,In,9,N-In-N,1-2,106.4947
InN,La,0.056,v1,In,9,N-In-N,1-3,109.3211
InN,La,0.056,v1,In,9,N-In-N,1-4,111.978
InN,La,0.056,v1,In,9,N-In-N,2-3,109.3252
InN,La,0.056,v1,In,9,N-In-N,2-4,112.1637
InN,La,0.056,v1,In,9,N-In-N,3-4,107.5262
InN,La,0.056,v1,In,10,N-In-N,1-2,110.7889
InN,La,0.056,v1,In,10,N-In-N,1-3,110.7883
InN,La,0.056,v1,In,10,N-In-N,1-4,108.4199
InN,La,0.056,v1,In,10,N-In-N,2-3,110.4317
InN,La,0.056,v1,In,10,N-In-N,2-4,108.1565
InN,La,0.056,v1,In,10,N-In-N,3-4,108.1559
InN,La,0.056,v1,In,11,N-In-N,1-2,110.6428
InN,La,0.056,v1,In,11,N-In-N,1-3,109.7337
InN,La,0.056,v1,In,11,N-In-N,1-4,108.9582
InN,La,0.056,v1,In,11,N-In-N,2-3,109.7334
InN,La,0.056,v1,In,11,N-In-N,2-4,108.9573
InN,La,0.056,v1,In,11,N-In-N,3-4,108.7806
InN,La,0.056,v1,In,12,N-In-N,1-2,107.0368
InN,La,0.056,v1,In,12,N-In-N,1-3,110.8948
InN,La,0.056,v1,In,12,N-In-N,1-4,109.9975
InN,La,0.056,v1,In,12,N-In-N,2-3,111.13
InN,La,0.056,v1,In,12,N-In-N,2-4,110.0015
InN,La,0.056,v1,In,12,N-In-N,3-4,107.7934
InN,La,0.056,v1,In,13,N-In-N,1-2,106.249
InN,La,0.056,v1,In,13,N-In-N,1-3,108.0468
InN,La,0.056,v1,In,13,N-In-N,1-4,109.7887
InN,La,0.056,v1,In,13,N-In-N,2-3,110.7516
InN,La,0.056,v1,In,13,N-In-N,2-4,111.4016
InN,La,0.056,v1,In,13,N-In-N,3-4,110.4597
InN,La,0.056,v1,In,14,N-In-N,1-2,111.1073
InN,La,0.056,v1,In,14,N-In-N,1-3,107.0973
InN,La,0.056,v1,In,14,N-In-N,1-4,110.6969
InN,La,0.056,v1,In,14,N-In-N,2-3,108.6909
InN,La,0.056,v1,In,14,N-In-N,2-4,110.5713
InN,La,0.056,v1,In,14,N-In-N,3-4,108.5586
InN,La,0.056,v1,In,15,N-In-N,1-2,106.9408
InN,La,0.056,v1,In,15,N-In-N,1-3,110.2048
InN,La,0.056,v1,In,15,N-In-N,1-4,110.3485
InN,La,0.056,v1,In,15,N-In-N,2-3,109.3525
InN,La,0.056,v1,In,15,N-In-N,2-4,111.7189
InN,La,0.056,v1,In,15,N-In-N,3-4,108.2744
InN,La,0.056,v1,In,16,N-In-N,1-2,106.641
InN,La,0.056,v1,In,16,N-In-N,1-3,109.7058
InN,La,0.056,v1,In,16,N-In-N,1-4,111.5956
InN,La,0.056,v1,In,16,N-In-N,2-3,109.3776
InN,La,0.056,v1,In,16,N-In-N,2-4,112.1169
InN,La,0.056,v1,In,16,N-In-N,3-4,107.3942
InN,La,0.056,v1,In,17,N-In-N,1-2,106.2971
InN,La,0.056,v1,In,17,N-In-N,1-3,110.6899
InN,La,0.056,v1,In,17,N-In-N,1-4,110.6894
InN,La,0.056,v1,In,17,N-In-N,2-3,109.7704
InN,La,0.056,v1,In,17,N-In-N,2-4,109.7707
InN,La,0.056,v1,In,17,N-In-N,3-4,109.5729
InN,La,0.056,v1,In,18,N-In-N,1-2,110.0236
InN,La,0.056,v1,In,18,N-In-N,1-3,111.6988
InN,La,0.056,v1,In,18,N-In-N,1-4,107.9521
InN,La,0.056,v1,In,18,N-In-N,2-3,111.699
InN,La,0.056,v1,In,18,N-In-N,2-4,107.9523
InN,La,0.056,v1,In,18,N-In-N,3-4,107.3342
InN,La,0.056,v1,In,19,N-In-N,1-2,107.5201
InN,La,0.056,v1,In,19,N-In-N,1-3,114.6286
InN,La,0.056,v1,In,19,N-In-N,1-4,106.9703
InN,La,0.056,v1,In,19,N-In-N,2-3,112.7062
InN,La,0.056,v1,In,19,N-In-N,2-4,109.3173
InN,La,0.056,v1,In,19,N-In-N,3-4,105.4593
InN,La,0.056,v1,In,20,N-In-N,1-2,106.4972
InN,La,0.056,v1,In,20,N-In-N,1-3,109.3213
InN,La,0.056,v1,In,20,N-In-N,1-4,111.9773
InN,La,0.056,v1,In,20,N-In-N,2-3,109.3258
InN,La,0.056,v1,In,20,N-In-N,2-4,112.1621
InN,La,0.056,v1,In,20,N-In-N,3-4,107.5253
InN,La,0.056,v1,In,21,N-In-N,1-2,106.9033
InN,La,0.056,v1,In,21,N-In-N,1-3,108.0784
InN,La,0.056,v1,In,21,N-In-N,1-4,108.1074
InN,La,0.056,v1,In,21,N-In-N,2-3,110.6635
InN,La,0.056,v1,In,21,N-In-N,2-4,111.2824
InN,La,0.056,v1,In,21,N-In-N,3-4,111.6035
InN,La,0.056,v1,In,22,N-In-N,1-2,108.8089
InN,La,0.056,v1,In,22,N-In-N,1-3,108.841
InN,La,0.056,v1,In,22,N-In-N,1-4,106.77
InN,La,0.056,v1,In,22,N-In-N,2-3,109.8403
InN,La,0.056,v1,In,22,N-In-N,2-4,110.9415
InN,La,0.056,v1,In,22,N-In-N,3-4,111.5352
InN,La,0.056,v1,In,23,N-In-N,1-2,113.7564
InN,La,0.056,v1,In,23,N-In-N,1-3,105.9446
InN,La,0.056,v1,In,23,N-In-N,1-4,111.4604
InN,La,0.056,v1,In,23,N-In-N,2-3,105.9434
InN,La,0.056,v1,In,23,N-In-N,2-4,111.4601
InN,La,0.056,v1,In,23,N-In-N,3-4,107.7875
InN,La,0.056,v1,In,24,N-In-N,1-2,106.6973
InN,La,0.056,v1,In,24,N-In-N,1-3,106.4212
InN,La,0.056,v1,In,24,N-In-N,1-4,112.2522
InN,La,0.056,v1,In,24,N-In-N,2-3,111.4388
InN,La,0.056,v1,In,24,N-In-N,2-4,110.608
InN,La,0.056,v1,In,24,N-In-N,3-4,109.3494
InN,La,0.056,v1,In,25,N-In-N,1-2,111.756
InN,La,0.056,v1,In,25,N-In-N,1-3,111.7547
InN,La,0.056,v1,In,25,N-In-N,1-4,107.3496
InN,La,0.056,v1,In,25,N-In-N,2-3,111.9743
InN,La,0.056,v1,In,25,N-In-N,2-4,106.8208
InN,La,0.056,v1,In,25,N-In-N,3-4,106.8199
InN,La,0.056,v1,In,26,N-In-N,1-2,106.3194
InN,La,0.056,v1,In,26,N-In-N,1-3,106.3193
InN,La,0.056,v1,In,26,N-In-N,1-4,108.4224
InN,La,0.056,v1,In,26,N-In-N,2-3,113.2052
InN,La,0.056,v1,In,26,N-In-N,2-4,111.1169
