base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,La,0.056,v1,In,12,N,In-N,3,2.176487
InN,La,0.056,v1,In,12,N,In-N,4,2.180865
InN,La,0.056,v1,In,13,N,In-N,1,2.152939
InN,La,0.056,v1,In,13,N,In-N,2,2.153058
InN,La,0.056,v1,In,13,N,In-N,3,2.170263
InN,La,0.056,v1,In,13,N,In-N,4,2.174323
InN,La,0.056,v1,In,14,N,In-N,1,2.161543
InN,La,0.056,v1,In,14,N,In-N,2,2.161746
InN,La,0.056,v1,In,14,N,In-N,3,2.162611
InN,La,0.056,v1,In,14,N,In-N,4,2.166038
InN,La,0.056,v1,In,15,N,In-N,1,2.136971
InN,La,0.056,v1,In,15,N,In-N,2,2.139278
InN,La,0.056,v1,In,15,N,In-N,3,2.171648
InN,La,0.056,v1,In,15,N,In-N,4,2.174269
InN,La,0.056,v1,In,16,N,In-N,1,2.137429
InN,La,0.056,v1,In,16,N,In-N,2,2.14251
InN,La,0.056,v1,In,16,N,In-N,3,2.170446
InN,La,0.056,v1,In,16,N,In-N,4,2.180365
InN,La,0.056,v1,In,17,N,In-N,1,2.1555
InN,La,0.056,v1,In,17,N,In-N,2,2.165481
InN,La,0.056,v1,In,17,N,In-N,3,2.175733
InN,La,0.056,v1,In,17,N,In-N,4,2.175739
InN,La,0.056,v1,In,18,N,In-N,1,2.168067
InN,La,0.056,v1,In,18,N,In-N,2,2.168076
InN,La,0.056,v1,In,18,N,In-N,3,2.172257
InN,La,0.056,v1,In,18,N,In-N,4,2.207954
InN,La,0.056,v1,In,19,N,In-N,1,2.129079
InN,La,0.056,v1,In,19,N,In-N,2,2.158415
InN,La,0.056,v1,In,19,N,In-N,3,2.164418
InN,La,0.056,v1,In,19,N,In-N,4,2.164497
InN,La,0.056,v1,In,20,N,In-N,1,2.139356
InN,La,0.056,v1,In,20,N,In-N,2,2.139842
InN,La,0.056,v1,In,20,N,In-N,3,2.174258
InN,La,0.056,v1,In,20,N,In-N,4,2.178056
InN,La,0.056,v1,In,21,N,In-N,1,2.152469
InN,La,0.056,v1,In,21,N,In-N,2,2.163461
InN,La,0.056,v1,In,21,N,In-N,3,2.169157
InN,La,0.056,v1,In,21,N,In-N,4,2.170938
InN,La,0.056,v1,In,22,N,In-N,1,2.153813
InN,La,0.056,v1,In,22,N,In-N,2,2.162199
InN,La,0.056,v1,In,22,N,In-N,3,2.163037
InN,La,0.056,v1,In,22,N,In-N,4,2.167356
InN,La,0.056,v1,In,23,N,In-N,1,2.15258
InN,La,0.056,v1,In,23,N,In-N,2,2.152583
InN,La,0.056,v1,In,23,N,In-N,3,2.158327
InN,La,0.056,v1,In,23,N,In-N,4,2.187297
InN,La,0.056,v1,In,24,N,In-N,1,2.122881
InN,La,0.056,v1,In,24,N,In-N,2,2.144967
InN,La,0.056,v1,In,24,N,In-N,3,2.167732
InN,La,0.056,v1,In,24,N,In-N,4,2.18435
InN,La,0.056,v1,In,25,N,In-N,1,2.170697
InN,La,0.056,v1,In,25,N,In-N,2,2.174464
InN,La,0.056,v1,In,25,N,In-N,3,2.174468
InN,La,0.056,v1,In,25,N,In-N,4,2.202847
InN,La,0.056,v1,In,26,N,In-N,1,2.156585
InN,La,0.056,v1,In,26,N,In-N,2,2.158511
InN,La,0.056,v1,In,26,N,In-N,3,2.158515
InN,La,0.056,v1,In,26,N,In-N,4,2.189014
InN,La,0.056,v1,In,27,N,In-N,1,2.136968
InN,La,0.056,v1,In,27,N,In-N,2,2.139282
InN,La,0.056,v1,In,27,N,In-N,3,2.171647
InN,La,0.056,v1,In,27,N,In-N,4,2.17427
InN,La,0.056,v1,In,28,N,In-N,1,2.137429
InN,La,0.056,v1,In,28,N,In-N,2,2.142513
InN,La,0.056,v1,In,28,N,In-N,3,2.170435
InN,La,0.056,v1,In,28,N,In-N,4,2.180358
InN,La,0.056,v1,In,29,N,In-N,1,2.155667
InN,La,0.056,v1,In,29,N,In-N,2,2.165508
InN,La,0.056,v1,In,29,N,In-N,3,2.166232
InN,La,0.056,v1,In,29,N,In-N,4,2.167062
InN,La,0.056,v1,In,30,N,In-N,1,2.147081
InN,La,0.056,v1,In,30,N,In-N,2,2.156908
InN,La,0.056,v1,In,30,N,In-N,3,2.157147
InN,La,0.056,v1,In,30,N,In-N,4,2.185279
InN,La,0.056,v1,In,31,N,In-N,1,2.148956
InN,La,0.056,v1,In,31,N,In-N,2,2.162538
InN,La,0.056,v1,In,31,N,In-N,3,2.171283
InN,La,0.056,v1,In,31,N,In-N,4,2.171287
InN,La,0.056,v1,In,32,N,In-N,1,2.15247
InN,La,0.056,v1,In,32,N,In-N,2,2.163456
InN,La,0.056,v1,In,32,N,In-N,3,2.169149
InN,La,0.056,v1,In,32,N,In-N,4,2.170941
InN,La,0.056,v1,In,33,N,In-N,1,2.153817
InN,La,0.056,v1,In,33,N,In-N,2,2.162195
