base_strc,alloy,conc,version,cation,cation_no,coordination_number,coordination_percent
InN,La,0.056,v2,In,29,4,94.44
InN,La,0.056,v2,In,30,4,94.44
InN,La,0.056,v2,In,31,4,94.44
InN,La,0.056,v2,In,32,4,94.44
InN,La,0.056,v2,In,33,4,94.44
InN,La,0.056,v2,In,34,4,94.44
InN,La,0.056,v2,La,35,4,5.56
InN,La,0.056,v2,La,36,4,5.56
InN,La,0.056,v3,In,1,4,94.44
InN,La,0.056,v3,In,2,4,94.44
InN,La,0.056,v3,In,3,4,94.44
InN,La,0.056,v3,In,4,4,94.44
InN,La,0.056,v3,In,5,4,94.44
InN,La,0.056,v3,In,6,4,94.44
InN,La,0.056,v3,In,7,4,94.44
InN,La,0.056,v3,In,8,4,94.44
InN,La,0.056,v3,In,9,4,94.44
InN,La,0.056,v3,In,10,4,94.44
InN,La,0.056,v3,In,11,4,94.44
InN,La,0.056,v3,In,12,4,94.44
InN,La,0.056,v3,In,13,4,94.44
InN,La,0.056,v3,In,14,4,94.44
InN,La,0.056,v3,In,15,4,94.44
InN,La,0.056,v3,In,16,4,94.44
InN,La,0.056,v3,In,17,4,94.44
InN,La,0.056,v3,In,18,4,94.44
InN,La,0.056,v3,In,19,4,94.44
InN,La,0.056,v3,In,20,4,94.44
InN,La,0.056,v3,In,21,4,94.44
InN,La,0.056,v3,In,22,4,94.44
InN,La,0.056,v3,In,23,4,94.44
InN,La,0.056,v3,In,24,4,94.44
InN,La,0.056,v3,In,25,4,94.44
InN,La,0.056,v3,In,26,4,94.44
InN,La,0.056,v3,In,27,4,94.44
InN,La,0.056,v3,In,28,4,94.44
InN,La,0.056,v3,In,29,4,94.44
InN,La,0.056,v3,In,30,4,94.44
InN,La,0.056,v3,In,31,4,94.44
InN,La,0.056,v3,In,32,4,94.44
InN,La,0.056,v3,In,33,4,94.44
InN,La,0.056,v3,In,34,4,94.44
InN,La,0.056,v3,La,35,4,5.56
InN,La,0.056,v3,La,36,4,5.56
InN,La,0.111,v0,La,1,4,11.11
InN,La,0.111,v0,La,2,4,11.11
InN,La,0.111,v0,La,3,4,11.11
InN,La,0.111,v0,La,4,4,11.11
InN,La,0.111,v0,In,5,4,88.89
InN,La,0.111,v0,In,6,4,88.89
InN,La,0.111,v0,In,7,4,88.89
InN,La,0.111,v0,In,8,4,88.89
InN,La,0.111,v0,In,9,4,88.89
InN,La,0.111,v0,In,10,4,88.89
InN,La,0.111,v0,In,11,4,88.89
InN,La,0.111,v0,In,12,4,88.89
InN,La,0.111,v0,In,13,4,88.89
InN,La,0.111,v0,In,14,4,88.89
InN,La,0.111,v0,In,15,4,88.89
InN,La,0.111,v0,In,16,4,88.89
InN,La,0.111,v0,In,17,4,88.89
InN,La,0.111,v0,In,18,4,88.89
InN,La,0.111,v0,In,19,4,88.89
InN,La,0.111,v0,In,20,4,88.89
InN,La,0.111,v0,In,21,4,88.89
InN,La,0.111,v0,In,22,4,88.89
InN,La,0.111,v0,In,23,4,88.89
InN,La,0.111,v0,In,24,4,88.89
InN,La,0.111,v0,In,25,4,88.89
InN,La,0.111,v0,In,26,4,88.89
InN,La,0.111,v0,In,27,4,88.89
InN,La,0.111,v0,In,28,4,88.89
InN,La,0.111,v0,In,29,4,88.89
InN,La,0.111,v0,In,30,4,88.89
InN,La,0.111,v0,In,31,4,88.89
InN,La,0.111,v0,In,32,4,88.89
InN,La,0.111,v0,In,33,4,88.89
InN,La,0.111,v0,In,34,4,88.89
InN,La,0.111,v0,In,35,4,88.89
InN,La,0.111,v0,In,36,4,88.89
InN,La,0.111,v1,In,1,4,88.89
InN,La,0.111,v1,In,2,4,88.89
InN,La,0.111,v1,In,3,4,88.89
InN,La,0.111,v1,In,4,4,88.89
InN,La,0.111,v1,In,5,4,88.89
InN,La,0.111,v1,In,6,4,88.89
InN,La,0.111,v1,In,7,4,88.89
InN,La,0.111,v1,In,8,4,88.89
InN,La,0.111,v1,In,9,4,88.89
InN,La,0.111,v1,In,10,4,88.89
InN,La,0.111,v1,In,11,4,88.89
InN,La,0.111,v1,In,12,4,88.89
InN,La,0.111,v1,In,13,4,88.89
InN,La,0.111,v1,In,14,4,88.89
InN,La,0.111,v1,In,15,4,88.89
InN,La,0.111,v1,In,16,4,88.89
InN,La,0.111,v1,In,17,4,88.89
InN,La,0.111,v1,In,18,4,88.89
InN,La,0.111,v1,In,19,4,88.89
InN,La,0.111,v1,In,20,4,88.89
InN,La,0.111,v1,In,21,4,88.89
InN,La,0.111,v1,In,22,4,88.89
InN,La,0.111,v1,In,23,4,88.89
InN,La,0.111,v1,In,24,4,88.89
InN,La,0.111,v1,In,25,4,88.89
InN,La,0.111,v1,In,26,4,88.89
InN,La,0.111,v1,In,27,4,88.89
InN,La,0.111,v1,In,28,4,88.89
InN,La,0.111,v1,In,29,4,88.89
InN,La,0.111,v1,In,30,4,88.89
InN,La,0.111,v1,In,31,4,88.89
InN,La,0.111,v1,In,32,4,88.89
InN,La,0.111,v1,La,33,4,11.11
InN,La,0.111,v1,La,34,4,11.11
InN,La,0.111,v1,La,35,4,11.11
InN,La,0.111,v1,La,36,4,11.11
InN,La,0.111,v2,In,1,4,88.89
InN,La,0.111,v2,In,2,4,88.89
InN,La,0.111,v2,In,3,4,88.89
InN,La,0.111,v2,In,4,4,88.89
InN,La,0.111,v2,In,5,4,88.89
InN,La,0.111,v2,In,6,4,88.89
InN,La,0.111,v2,In,7,4,88.89
InN,La,0.111,v2,In,8,4,88.89
InN,La,0.111,v2,In,9,4,88.89
InN,La,0.111,v2,In,10,4,88.89
InN,La,0.111,v2,In,11,4,88.89
InN,La,0.111,v2,In,12,4,88.89
InN,La,0.111,v2,In,13,4,88.89
InN,La,0.111,v2,In,14,4,88.89
InN,La,0.111,v2,In,15,4,88.89
InN,La,0.111,v2,In,16,4,88.89
InN,La,0.111,v2,In,17,4,88.89
InN,La,0.111,v2,In,18,4,88.89
InN,La,0.111,v2,In,19,4,88.89
InN,La,0.111,v2,In,20,4,88.89
InN,La,0.111,v2,In,21,4,88.89
InN,La,0.111,v2,In,22,4,88.89
InN,La,0.111,v2,In,23,4,88.89
InN,La,0.111,v2,In,24,4,88.89
InN,La,0.111,v2,In,25,4,88.89
InN,La,0.111,v2,In,26,4,88.89
InN,La,0.111,v2,In,27,4,88.89
InN,La,0.111,v2,In,28,4,88.89
InN,La,0.111,v2,In,29,4,88.89
InN,La,0.111,v2,In,30,4,88.89
InN,La,0.111,v2,In,31,4,88.89
InN,La,0.111,v2,In,32,4,88.89
InN,La,0.111,v2,La,33,4,11.11
InN,La,0.111,v2,La,34,4,11.11
InN,La,0.111,v2,La,35,4,11.11
InN,La,0.111,v2,La,36,4,11.11
InN,La,0.111,v3,In,1,4,88.89
InN,La,0.111,v3,In,2,4,88.89
InN,La,0.111,v3,In,3,4,88.89
InN,La,0.111,v3,In,4,4,88.89
InN,La,0.111,v3,In,5,4,88.89
InN,La,0.111,v3,In,6,4,88.89
InN,La,0.111,v3,In,7,4,88.89
InN,La,0.111,v3,In,8,4,88.89
InN,La,0.111,v3,In,9,4,88.89
InN,La,0.111,v3,In,10,4,88.89
InN,La,0.111,v3,In,11,4,88.89
InN,La,0.111,v3,In,12,4,88.89
InN,La,0.111,v3,In,13,4,88.89
InN,La,0.111,v3,In,14,4,88.89
InN,La,0.111,v3,In,15,4,88.89
InN,La,0.111,v3,In,16,4,88.89
InN,La,0.111,v3,In,17,4,88.89
InN,La,0.111,v3,In,18,4,88.89
InN,La,0.111,v3,In,19,4,88.89
InN,La,0.111,v3,In,20,4,88.89
InN,La,0.111,v3,In,21,4,88.89
InN,La,0.111,v3,In,22,4,88.89
InN,La,0.111,v3,In,23,4,88.89
InN,La,0.111,v3,In,24,4,88.89
InN,La,0.111,v3,In,25,4,88.89
InN,La,0.111,v3,In,26,4,88.89
InN,La,0.111,v3,In,27,4,88.89
InN,La,0.111,v3,In,28,4,88.89
InN,La,0.111,v3,In,29,4,88.89
InN,La,0.111,v3,In,30,4,88.89
InN,La,0.111,v3,In,31,4,88.89
InN,La,0.111,v3,In,32,4,88.89
InN,La,0.111,v3,La,33,4,11.11
InN,La,0.111,v3,La,34,4,11.11
InN,La,0.111,v3,La,35,4,11.11
InN,La,0.111,v3,La,36,4,11.11
InN,La,0.167,v0,In,1,4,83.33
InN,La,0.167,v0,In,2,4,83.33
InN,La,0.167,v0,In,3,4,83.33
InN,La,0.167,v0,In,4,4,83.33
InN,La,0.167,v0,In,5,4,83.33
InN,La,0.167,v0,In,6,4,83.33
InN,La,0.167,v0,In,7,4,83.33
InN,La,0.167,v0,In,8,4,83.33
InN,La,0.167,v0,In,9,4,83.33
InN,La,0.167,v0,In,10,4,83.33
InN,La,0.167,v0,In,11,4,83.33
InN,La,0.167,v0,In,12,4,83.33
InN,La,0.167,v0,In,13,4,83.33
InN,La,0.167,v0,In,14,4,83.33
InN,La,0.167,v0,In,15,4,83.33
InN,La,0.167,v0,In,16,4,83.33
InN,La,0.167,v0,In,17,4,83.33
InN,La,0.167,v0,In,18,4,83.33
InN,La,0.167,v0,In,19,4,83.33
InN,La,0.167,v0,In,20,4,83.33
InN,La,0.167,v0,In,21,4,83.33
InN,La,0.167,v0,In,22,4,83.33
InN,La,0.167,v0,In,23,4,83.33
InN,La,0.167,v0,In,24,4,83.33
InN,La,0.167,v0,In,25,4,83.33
InN,La,0.167,v0,In,26,4,83.33
InN,La,0.167,v0,In,27,4,83.33
InN,La,0.167,v0,In,28,4,83.33
InN,La,0.167,v0,In,29,4,83.33
InN,La,0.167,v0,In,30,4,83.33
InN,La,0.167,v0,La,31,4,16.67
InN,La,0.167,v0,La,32,4,16.67
InN,La,0.167,v0,La,33,4,16.67
InN,La,0.167,v0,La,34,4,16.67
InN,La,0.167,v0,La,35,4,16.67
InN,La,0.167,v0,La,36,4,16.67
InN,La,0.167,v1,In,1,4,83.33
InN,La,0.167,v1,In,2,4,83.33
InN,La,0.167,v1,In,3,4,83.33
InN,La,0.167,v1,In,4,4,83.33
InN,La,0.167,v1,In,5,4,83.33
InN,La,0.167,v1,In,6,4,83.33
InN,La,0.167,v1,In,7,4,83.33
InN,La,0.167,v1,In,8,4,83.33
InN,La,0.167,v1,In,9,4,83.33
InN,La,0.167,v1,In,10,4,83.33
InN,La,0.167,v1,In,11,4,83.33
InN,La,0.167,v1,In,12,4,83.33
InN,La,0.167,v1,In,13,4,83.33
InN,La,0.167,v1,In,14,4,83.33
InN,La,0.167,v1,In,15,4,83.33
InN,La,0.167,v1,In,16,4,83.33
InN,La,0.167,v1,In,17,4,83.33
InN,La,0.167,v1,In,18,4,83.33
InN,La,0.167,v1,In,19,4,83.33
InN,La,0.167,v1,In,20,4,83.33
InN,La,0.167,v1,In,21,4,83.33
InN,La,0.167,v1,In,22,4,83.33
InN,La,0.167,v1,In,23,4,83.33
InN,La,0.167,v1,In,24,4,83.33
InN,La,0.167,v1,In,25,4,83.33
InN,La,0.167,v1,In,26,4,83.33
InN,La,0.167,v1,In,27,4,83.33
InN,La,0.167,v1,In,28,4,83.33
InN,La,0.167,v1,In,29,4,83.33
InN,La,0.167,v1,In,30,4,83.33
InN,La,0.167,v1,La,31,4,16.67
InN,La,0.167,v1,La,32,4,16.67
InN,La,0.167,v1,La,33,4,16.67
InN,La,0.167,v1,La,34,4,16.67
InN,La,0.167,v1,La,35,4,16.67
InN,La,0.167,v1,La,36,4,16.67
InN,La,0.167,v2,In,1,4,83.33
InN,La,0.167,v2,In,2,4,83.33
InN,La,0.167,v2,In,3,4,83.33
InN,La,0.167,v2,In,4,4,83.33
InN,La,0.167,v2,In,5,4,83.33
InN,La,0.167,v2,In,6,4,83.33
InN,La,0.167,v2,In,7,4,83.33
InN,La,0.167,v2,In,8,4,83.33
InN,La,0.167,v2,In,9,4,83.33
InN,La,0.167,v2,In,10,4,83.33
InN,La,0.167,v2,In,11,4,83.33
InN,La,0.167,v2,In,12,4,83.33
InN,La,0.167,v2,In,13,4,83.33
InN,La,0.167,v2,In,14,4,83.33
InN,La,0.167,v2,In,15,4,83.33
InN,La,0.167,v2,In,16,4,83.33
InN,La,0.167,v2,In,17,4,83.33
InN,La,0.167,v2,In,18,4,83.33
InN,La,0.167,v2,In,19,4,83.33
InN,La,0.167,v2,In,20,4,83.33
InN,La,0.167,v2,In,21,4,83.33
InN,La,0.167,v2,In,22,4,83.33
InN,La,0.167,v2,In,23,4,83.33
InN,La,0.167,v2,In,24,4,83.33
InN,La,0.167,v2,In,25,4,83.33
InN,La,0.167,v2,In,26,4,83.33
InN,La,0.167,v2,In,27,4,83.33
InN,La,0.167,v2,In,28,4,83.33
InN,La,0.167,v2,In,29,4,83.33
InN,La,0.167,v2,In,30,4,83.33
InN,La,0.167,v2,La,31,4,16.67
InN,La,0.167,v2,La,32,4,16.67
InN,La,0.167,v2,La,33,4,16.67
InN,La,0.167,v2,La,34,4,16.67
InN,La,0.167,v2,La,35,4,16.67
InN,La,0.167,v2,La,36,4,16.67
InN,La,0.167,v3,In,1,4,83.33
InN,La,0.167,v3,In,2,4,83.33
InN,La,0.167,v3,In,3,4,83.33
InN,La,0.167,v3,In,4,4,83.33
InN,La,0.167,v3,In,5,4,83.33
InN,La,0.167,v3,In,6,4,83.33
InN,La,0.167,v3,In,7,4,83.33
InN,La,0.167,v3,In,8,4,83.33
InN,La,0.167,v3,In,9,4,83.33
InN,La,0.167,v3,In,10,4,83.33
InN,La,0.167,v3,In,11,4,83.33
InN,La,0.167,v3,In,12,4,83.33
InN,La,0.167,v3,In,13,4,83.33
InN,La,0.167,v3,In,14,4,83.33
InN,La,0.167,v3,In,15,4,83.33
InN,La,0.167,v3,In,16,4,83.33
InN,La,0.167,v3,In,17,4,83.33
InN,La,0.167,v3,In,18,4,83.33
InN,La,0.167,v3,In,19,4,83.33
InN,La,0.167,v3,In,20,4,83.33
InN,La,0.167,v3,In,21,4,83.33
InN,La,0.167,v3,In,22,4,83.33
InN,La,0.167,v3,In,23,4,83.33
InN,La,0.167,v3,In,24,4,83.33
InN,La,0.167,v3,In,25,4,83.33
InN,La,0.167,v3,In,26,4,83.33
InN,La,0.167,v3,In,27,4,83.33
InN,La,0.167,v3,In,28,4,83.33
InN,La,0.167,v3,In,29,4,83.33
InN,La,0.167,v3,In,30,4,83.33
InN,La,0.167,v3,La,31,4,16.67
InN,La,0.167,v3,La,32,4,16.67
InN,La,0.167,v3,La,33,4,16.67
InN,La,0.167,v3,La,34,4,16.67
InN,La,0.167,v3,La,35,4,16.67
InN,La,0.167,v3,La,36,4,16.67
InN,La,0.222,v0,In,1,4,77.78
InN,La,0.222,v0,In,2,4,77.78
InN,La,0.222,v0,In,3,4,77.78
InN,La,0.222,v0,In,4,4,77.78
InN,La,0.222,v0,In,5,4,77.78
InN,La,0.222,v0,In,6,4,77.78
InN,La,0.222,v0,In,7,4,77.78
InN,La,0.222,v0,In,8,4,77.78
InN,La,0.222,v0,In,9,4,77.78
InN,La,0.222,v0,In,10,4,77.78
InN,La,0.222,v0,In,11,4,77.78
InN,La,0.222,v0,In,12,4,77.78
InN,La,0.222,v0,In,13,4,77.78
InN,La,0.222,v0,In,14,4,77.78
InN,La,0.222,v0,In,15,4,77.78
InN,La,0.222,v0,In,16,4,77.78
InN,La,0.222,v0,In,17,4,77.78
InN,La,0.222,v0,In,18,4,77.78
InN,La,0.222,v0,In,19,4,77.78
InN,La,0.222,v0,In,20,4,77.78
InN,La,0.222,v0,In,21,4,77.78
InN,La,0.222,v0,In,22,4,77.78
InN,La,0.222,v0,In,23,4,77.78
InN,La,0.222,v0,In,24,4,77.78
InN,La,0.222,v0,In,25,4,77.78
InN,La,0.222,v0,In,26,4,77.78
InN,La,0.222,v0,In,27,4,77.78
InN,La,0.222,v0,In,28,4,77.78
InN,La,0.222,v0,La,29,4,22.22
InN,La,0.222,v0,La,30,4,22.22
InN,La,0.222,v0,La,31,4,22.22
InN,La,0.222,v0,La,32,4,22.22
InN,La,0.222,v0,La,33,4,22.22
InN,La,0.222,v0,La,34,4,22.22
InN,La,0.222,v0,La,35,4,22.22
InN,La,0.222,v0,La,36,4,22.22
InN,La,0.222,v1,In,1,4,77.78
InN,La,0.222,v1,In,2,4,77.78
InN,La,0.222,v1,In,3,4,77.78
InN,La,0.222,v1,In,4,4,77.78
InN,La,0.222,v1,In,5,4,77.78
InN,La,0.222,v1,In,6,4,77.78
InN,La,0.222,v1,In,7,4,77.78
InN,La,0.222,v1,In,8,4,77.78
InN,La,0.222,v1,In,9,4,77.78
InN,La,0.222,v1,In,10,4,77.78
InN,La,0.222,v1,In,11,4,77.78
InN,La,0.222,v1,In,12,4,77.78
InN,La,0.222,v1,In,13,4,77.78
InN,La,0.222,v1,In,14,4,77.78
InN,La,0.222,v1,In,15,4,77.78
InN,La,0.222,v1,In,16,4,77.78
InN,La,0.222,v1,In,17,4,77.78
InN,La,0.222,v1,In,18,4,77.78
InN,La,0.222,v1,In,19,4,77.78
InN,La,0.222,v1,In,20,4,77.78
InN,La,0.222,v1,In,21,4,77.78
InN,La,0.222,v1,In,22,4,77.78
InN,La,0.222,v1,In,23,4,77.78
InN,La,0.222,v1,In,24,4,77.78
InN,La,0.222,v1,In,25,4,77.78
InN,La,0.222,v1,In,26,4,77.78
InN,La,0.222,v1,In,27,4,77.78
InN,La,0.222,v1,In,28,4,77.78
InN,La,0.222,v1,La,29,4,22.22
InN,La,0.222,v1,La,30,4,22.22
InN,La,0.222,v1,La,31,4,22.22
InN,La,0.222,v1,La,32,4,22.22
InN,La,0.222,v1,La,33,4,22.22
InN,La,0.222,v1,La,34,4,22.22
InN,La,0.222,v1,La,35,4,22.22
InN,La,0.222,v1,La,36,4,22.22
InN,La,0.222,v2,In,1,4,77.78
InN,La,0.222,v2,In,2,4,77.78
InN,La,0.222,v2,In,3,4,77.78
InN,La,0.222,v2,In,4,4,77.78
InN,La,0.222,v2,In,5,4,77.78
InN,La,0.222,v2,In,6,4,77.78
InN,La,0.222,v2,In,7,4,77.78
InN,La,0.222,v2,In,8,4,77.78
InN,La,0.222,v2,In,9,4,77.78
InN,La,0.222,v2,In,10,4,77.78
InN,La,0.222,v2,In,11,4,77.78
InN,La,0.222,v2,In,12,4,77.78
InN,La,0.222,v2,In,13,4,77.78
InN,La,0.222,v2,In,14,4,77.78
InN,La,0.222,v2,In,15,4,77.78
InN,La,0.222,v2,In,16,4,77.78
InN,La,0.222,v2,In,17,4,77.78
InN,La,0.222,v2,In,18,4,77.78
InN,La,0.222,v2,In,19,4,77.78
InN,La,0.222,v2,In,20,4,77.78
InN,La,0.222,v2,In,21,4,77.78
InN,La,0.222,v2,In,22,4,77.78
InN,La,0.222,v2,In,23,4,77.78
InN,La,0.222,v2,In,24,4,77.78
InN,La,0.222,v2,In,25,4,77.78
InN,La,0.222,v2,In,26,4,77.78
InN,La,0.222,v2,In,27,4,77.78
InN,La,0.222,v2,In,28,4,77.78
InN,La,0.222,v2,La,29,4,22.22
InN,La,0.222,v2,La,30,4,22.22
InN,La,0.222,v2,La,31,4,22.22
InN,La,0.222,v2,La,32,4,22.22
InN,La,0.222,v2,La,33,4,22.22
InN,La,0.222,v2,La,34,4,22.22
InN,La,0.222,v2,La,35,4,22.22
InN,La,0.222,v2,La,36,4,22.22
InN,La,0.222,v3,In,1,4,77.78
InN,La,0.222,v3,In,2,4,77.78
InN,La,0.222,v3,In,3,4,77.78
InN,La,0.222,v3,In,4,4,77.78
InN,La,0.222,v3,In,5,4,77.78
InN,La,0.222,v3,In,6,4,77.78
InN,La,0.222,v3,In,7,4,77.78
InN,La,0.222,v3,In,8,4,77.78
InN,La,0.222,v3,In,9,4,77.78
InN,La,0.222,v3,In,10,4,77.78
InN,La,0.222,v3,In,11,4,77.78
InN,La,0.222,v3,In,12,4,77.78
InN,La,0.222,v3,In,13,4,77.78
InN,La,0.222,v3,In,14,4,77.78
InN,La,0.222,v3,In,15,4,77.78
InN,La,0.222,v3,In,16,4,77.78
InN,La,0.222,v3,In,17,4,77.78
InN,La,0.222,v3,In,18,4,77.78
InN,La,0.222,v3,In,19,4,77.78
InN,La,0.222,v3,In,20,4,77.78
InN,La,0.222,v3,In,21,4,77.78
InN,La,0.222,v3,In,22,4,77.78
InN,La,0.222,v3,In,23,4,77.78
InN,La,0.222,v3,In,24,4,77.78
InN,La,0.222,v3,In,25,4,77.78
InN,La,0.222,v3,In,26,4,77.78
InN,La,0.222,v3,In,27,4,77.78
InN,La,0.222,v3,In,28,4,77.78
InN,La,0.222,v3,La,29,4,22.22
InN,La,0.222,v3,La,30,4,22.22
InN,La,0.222,v3,La,31,4,22.22
InN,La,0.222,v3,La,32,4,22.22
InN,La,0.222,v3,La,33,4,22.22
InN,La,0.222,v3,La,34,4,22.22
InN,La,0.222,v3,La,35,4,22.22
InN,La,0.222,v3,La,36,4,22.22
InN,La,0.278,v0,In,1,4,72.22
InN,La,0.278,v0,In,2,4,72.22
InN,La,0.278,v0,In,3,4,72.22
InN,La,0.278,v0,In,4,4,72.22
InN,La,0.278,v0,In,5,4,72.22
InN,La,0.278,v0,In,6,4,72.22
InN,La,0.278,v0,In,7,4,72.22
InN,La,0.278,v0,In,8,4,72.22
InN,La,0.278,v0,In,9,4,72.22
InN,La,0.278,v0,In,10,4,72.22
InN,La,0.278,v0,In,11,4,72.22
InN,La,0.278,v0,In,12,4,72.22
InN,La,0.278,v0,In,13,4,72.22
InN,La,0.278,v0,In,14,4,72.22
InN,La,0.278,v0,In,15,4,72.22
InN,La,0.278,v0,In,16,4,72.22
InN,La,0.278,v0,In,17,4,72.22
InN,La,0.278,v0,In,18,4,72.22
InN,La,0.278,v0,In,19,4,72.22
InN,La,0.278,v0,In,20,4,72.22
InN,La,0.278,v0,In,21,4,72.22
InN,La,0.278,v0,In,22,4,72.22
InN,La,0.278,v0,In,23,4,72.22
InN,La,0.278,v0,In,24,4,72.22
InN,La,0.278,v0,In,25,4,72.22
InN,La,0.278,v0,In,26,4,72.22
InN,La,0.278,v0,La,27,4,27.78
InN,La,0.278,v0,La,28,4,27.78
InN,La,0.278,v0,La,29,4,27.78
InN,La,0.278,v0,La,30,4,27.78
InN,La,0.278,v0,La,31,4,27.78
InN,La,0.278,v0,La,32,4,27.78
InN,La,0.278,v0,La,33,4,27.78
InN,La,0.278,v0,La,34,4,27.78
InN,La,0.278,v0,La,35,4,27.78
InN,La,0.278,v0,La,36,4,27.78
InN,La,0.278,v1,In,1,4,72.22
InN,La,0.278,v1,In,2,4,72.22
InN,La,0.278,v1,In,3,4,72.22
InN,La,0.278,v1,In,4,4,72.22
InN,La,0.278,v1,In,5,4,72.22
InN,La,0.278,v1,In,6,4,72.22
InN,La,0.278,v1,In,7,4,72.22
InN,La,0.278,v1,In,8,4,72.22
InN,La,0.278,v1,In,9,4,72.22
InN,La,0.278,v1,In,10,4,72.22
InN,La,0.278,v1,In,11,4,72.22
InN,La,0.278,v1,In,12,4,72.22
InN,La,0.278,v1,In,13,4,72.22
InN,La,0.278,v1,In,14,4,72.22
InN,La,0.278,v1,In,15,4,72.22
InN,La,0.278,v1,In,16,4,72.22
InN,La,0.278,v1,In,17,4,72.22
InN,La,0.278,v1,In,18,4,72.22
InN,La,0.278,v1,In,19,4,72.22
InN,La,0.278,v1,In,20,4,72.22
InN,La,0.278,v1,In,21,4,72.22
