#pol(uC/cm^2) barrier(meV/A^3)
-102.5079	 0.000
-102.3336	 0.001
-102.3020	 0.001
-102.2702	 0.001
-102.2370	 0.001
-102.2040	 0.001
-102.1696	 0.001
-102.1344	 0.001
-102.1019	 0.001
-102.0667	 0.001
-102.0285	 0.001
-101.9938	 0.001
-101.9525	 0.001
-101.8984	 0.001
-101.6412	 0.002
-99.5849	 0.019
-96.8647	 0.066
-93.9354	 0.138
-90.7924	 0.239
-87.4414	 0.361
-83.8890	 0.504
-80.1365	 0.659
-76.1998	 0.823
-72.1176	 0.995
-67.9254	 1.172
-63.6212	 1.353
-59.1613	 1.534
-54.4985	 1.712
-49.5911	 1.876
-44.3951	 2.032
-38.8296	 2.176
-32.9287	 2.321
-27.1213	 2.449
-20.8561	 2.531
-14.1957	 2.581
-7.5466	 2.612
-1.9192	 2.629
3.3772	 2.656
9.1817	 2.655
15.6120	 2.606
21.8387	 2.506
27.9396	 2.382
33.6585	 2.264
38.9433	 2.139
43.9664	 2.003
48.8349	 1.859
53.6225	 1.705
58.3631	 1.544
63.0210	 1.374
67.5555	 1.198
71.9425	 1.022
76.1520	 0.849
80.1543	 0.681
83.9387	 0.521
87.5046	 0.374
90.8580	 0.249
93.9928	 0.144
96.9073	 0.068
99.6086	 0.020
101.7160	 0.001
101.9479	 0.000
102.0042	-0.000
102.0382	-0.000
102.0775	-0.000
102.1123	-0.000
102.1554	-0.000
102.1847	-0.000
102.2187	-0.000
102.2532	-0.000
102.2854	-0.000
102.3188	-0.000
102.3510	-0.000
102.3814	-0.000
102.5079	-0.001
