#pol(uC/cm^2) barrier(meV/A^3)
3.7158	 0.000
4.0406	 0.001
3.9224	 0.001
3.9419	 0.001
3.9443	 0.001
3.9810	 0.001
4.3968	 0.004
8.0380	 0.076
13.4000	 0.306
19.4211	 0.686
26.1396	 1.199
33.6434	 1.809
42.0386	 2.452
51.3891	 3.053
61.6797	 3.533
72.8555	 3.845
84.7077	 4.010
95.8093	 4.033
105.5822	 4.034
119.1103	 4.039
132.2872	 4.052
144.2389	 4.004
155.5867	 3.837
166.5120	 3.532
176.8591	 3.080
186.4084	 2.520
195.0400	 1.926
202.7822	 1.368
209.7339	 0.906
215.9549	 0.563
221.4380	 0.348
225.1357	 0.275
225.6470	 0.270
225.7007	 0.270
225.7054	 0.270
225.7873	 0.270
225.4006	 0.272
226.0678	 0.269
