#pol(uC/cm^2) barrier(meV/A^3)
-1.4060	         0.000
-4.5862	         0.565
-12.0726	 2.053
-19.7961	 2.012
-24.9245	 1.466
-29.7173	 2.703
-37.6180	 3.118
-44.9621	 2.075
-48.0203	 2.017
-51.0224	 2.149
-53.8791	 2.015
-56.8844	 2.040
-59.8816	 1.791
-62.6913	 1.797
-65.7022	 2.042
-68.7666	 2.018
-71.6747	 2.150
-74.6242	 2.007
-77.6698	 2.089
-85.0202	 3.126
-92.9039	 2.685
-97.6501	 1.463
-102.7439	 2.012
-110.4628	 2.053
-117.9492	 0.566
-121.1257	 0.001
