#pol(uC/cm^2) barrier(meV/A^3)
2.0638	 0.000
2.0890	 0.000
2.0886	 0.000
2.0887	 0.000
2.0879	 0.000
2.0920	 0.000
2.5483	 0.001
7.7069	 0.126
13.7386	 0.421
20.5768	 0.856
28.3333	 1.408
37.5008	 2.126
47.1042	 2.961
58.0479	 3.331
68.7205	 3.597
78.6536	 3.797
88.4659	 3.963
100.2025	 4.128
114.3436	 4.206
128.8571	 4.168
141.9441	 3.993
153.0912	 3.759
163.4121	 3.421
172.8738	 2.990
181.4154	 2.527
189.0970	 2.102
196.0909	 1.762
202.5520	 1.534
208.3072	 1.424
214.2897	 1.407
219.1375	 0.901
223.6060	 0.113
226.6856	 0.024
226.7250	 0.024
226.7253	 0.024
226.7255	 0.024
226.7249	 0.024
226.7139	 0.024
